"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"KNOXVILLE","Cherokee","TX",1854,1875,32.0973837,-95.0857768
"ONISBO","Sacramento","CA",1854,1872,,
"PRICE'S CREEK","Dewitt","TX",1854,1877,,
"QUIHI","Medina","TX",1854,1872,29.3916223,-99.0300324
"BUCKEYE","Yolo","CA",1855,1875,,
"CAROLINA","Falls","TX",1855,1873,31.2454546,-97.082773
"FORT CLARK","Kinney","TX",1855,1873,,
"GRASSHOPPER FALLS","Jefferson","KS",1855,1875,39.3433316,-95.460253
"LONDON","Rusk","TX",1855,1876,32.2309892,-94.9443839
"LOS LUCEROS","Rio Arriba","NM",1855,1877,36.1097448,-106.0469671
"NEWPORT","Walker","TX",1855,1872,,
"PLUM VALLEY","Sierra","CA",1855,1877,39.4485047,-120.9607842
"RICHARDSON","Osage","KS",1855,1874,,
"ANTELOPE","Yolo","CA",1856,1876,38.8851773,-121.9696908
"BRAZOS  BOTTOM","Burleson","TX",1856,1876,,
"CUMING CITY","Washington","NE",1856,1872,41.5736041,-96.1619604
"HORNITAS","Mariposa","CA",1856,1877,37.502437,-120.2385188
"KELLOGG'S","Douglas","OR",1856,1877,43.5551166,-123.5550941
"MORMON MILLS","Burnet","TX",1856,1875,30.6324093,-98.2322447
"ROBBINSVILLE","Red River","TX",1856,1876,,
"BIG HILL","Gonzales","TX",1857,1873,,
"CHILI","Calaveras","CA",1857,1877,,
"EEL RIVER","Humboldt","CA",1857,1874,40.6431832,-124.2836699
"FLAG POND","Bosque","TX",1857,1877,,
"GLENDALE","Cass","NE",1857,1875,40.979999,-96.1016791
"MOUNT FLORENCE","Jefferson","KS",1857,1873,39.1888874,-95.5697001
"OMADI","Dakota","NE",1857,1874,42.3216611,-96.4894782
"PLEASANT GROVE","Greenwood","KS",1857,1874,,
"PONCAH","Dixon","NE",1857,1874,42.5624971,-96.7055918
"PRAIRIE","Houston","TX",1857,1872,,
"PRAIRIE","Yolo","CA",1857,1876,,
"RAINEY'S CREEK","Coryell","TX",1857,1874,31.5921066,-97.5333509
"TEEKALET","Kitsap","WA",1857,1872,47.8542606,-122.5837581
"TWIN SPRINGS","Linn","KS",1857,1876,,
"TWO ROCKS","Sonoma","CA",1857,1877,38.2663059,-122.7922133
"WILTON","Ellis","TX",1857,1872,,
"ANDERSON","Mendocino","CA",1858,1875,,
"ARKADA","Mason","WA",1858,1874,,
"BOWLING","Leon","TX",1858,1873,,
"BRECKINRIDGE","Dallas","TX",1858,1874,,
"CARROLLTON","Upshur","TX",1858,1877,,
"CONCORD","Hardin","TX",1858,1877,,
"EVERGREEN","Lee","TX",1858,1877,30.2674354,-96.9524827
"JACKSON","Linn","KS",1858,1872,,
"LODI","Wilson","TX",1858,1872,29.1402446,-98.1663973
"MANTUA","Collin","TX",1858,1873,,
"MONTEREY","Richardson","NE",1858,1872,40.2583343,-95.8794413
"NEW EUREKA","Jackson","KS",1858,1877,,
"NOLAND'S RIVER","Johnson","TX",1858,1877,,
"OSO","Fayette","TX",1858,1874,,
"PENNINGTON","Houston","TX",1858,1872,31.187642,-95.235511
"ROUND LAKE","Gonzales","TX",1858,1876,,
"SAUNDERS PRAIRIE","Lewis","WA",1858,1874,,
"SHOOK'S BLUFF","Cherokee","TX",1858,1876,31.4546243,-95.0127133
"TURKEY CREEK","Bourbon","KS",1858,1873,37.8919824,-94.9696932
"UPPER CLEAR LAKE","Lake","CA",1858,1875,39.1646129,-122.9105515
"WALTERLOO","Lyon","KS",1858,1874,,
"CUMMINS' CREEK","Ellis","TX",1859,1873,,
"FORT KEARNEY","Kearney","NE",1859,1873,40.6430556,-99.0055556
"HAMPTON","Hamilton","TX",1859,1874,,
"LONE TREE","Collin","TX",1859,1875,,
"PARKER'S MILLS","Houston","TX",1859,1872,,
"PAWNEE","Bourbon","KS",1859,1872,37.7222662,-94.8716353
"SAINT NICHOLAS","Atchison","KS",1859,1873,39.4627757,-95.2474709
"ST. VRAIN","Weld","CO",1859,1875,,
"TOKERSVILLE","Washington","UT",1859,1875,37.2533157,-113.2846707
"WARNER'S RANCH","San Diego","CA",1859,1875,33.2425388,-116.6652977
"ZANZENBURG","Kerr","TX",1859,1872,,
"COAL BANK","Thurston","WA",1860,1873,,
"COTTAGE HILL","Bexar","TX",1860,1877,,
"FRANKLIN","Pierce","WA",1860,1875,47.249821,-122.4781801
"GOLDEN CITY","Jefferson","CO",1860,1876,39.8130425,-105.2185996
"HEAD OF ELM","Montague","TX",1860,1873,,
"LIBERTY","San Joaquin","CA",1860,1874,38.1318633,-121.2799475
"LINN'S VALLEY","Kern","CA",1860,1872,35.7302305,-118.7042552
"LONG PRAIRIE","Fayette","TX",1860,1876,,
"NOPAL","Mcmullen","TX",1860,1874,,
"SEBASTOPOL","Trinity","TX",1860,1872,30.9096314,-95.2496609
"SPRINGVILLE","Multnomah","OR",1860,1873,45.5859501,-122.7734325
"STARKSVILLE","Lamar","TX",1860,1876,,
"DELAWARE CITY","Summit","CO",1861,1875,,
"GRAND PRAIRIE","Lewis","WA",1861,1874,46.4787181,-122.907897
"GREENWOOD","Franklin","KS",1861,1872,38.5789003,-95.4152558
"LEXINGTON","Santa Clara","CA",1861,1873,37.1801939,-121.9900397
"LITTLE LAKE","Mendocino","CA",1861,1874,39.4090524,-123.3530656
"LONG BRANCH","Richardson","NE",1861,1872,40.2097224,-95.9877786
"BEAVER CREEK","Pueblo","CO",1862,1874,38.4180561,-104.9547051
"BONNER'S FERRY","Cherokee","TX",1862,1873,,
"BURLINGTON","Boulder","CO",1862,1873,40.1463845,-105.107987
"COSTILLA","Costilla","CO",1862,1872,,
"IDAHO","Clear Creek","CO",1862,1876,39.7424881,-105.5136082
"MIDDLE CREEK","Chase","KS",1862,1877,38.3736255,-96.6447322
"MONTGOMERY CITY","Park","CO",1862,1872,,
"TRUCKEE MEADOWS","Washoe","NV",1862,1872,39.4696332,-119.7971342
"BENTS FORT","Bent","CO",1863,1873,,
"ELLENSBURGH","Curry","OR",1863,1877,42.4073334,-124.421774
"FLEMINGS RANCH","Weld","CO",1863,1875,,
"FREMONTS ORCHARD","Weld","CO",1863,1877,,
"NURSERY HILL","Otoe","NE",1863,1872,40.658057,-96.1836197
"ROUND VALLEY","Plumas","CA",1863,1873,40.1157236,-120.9677343
"SILVER CREEK","Burt","NE",1863,1875,41.8333217,-96.2489078
"UNION","Chase","KS",1863,1872,,
"WALNUT HILL","Bourbon","KS",1863,1875,37.8919826,-94.9327474
"CHICKEN CREEK","Juab","UT",1864,1876,39.5585686,-111.8618734
"COAL CREEK","Boulder","CO",1864,1873,39.98282,-105.15765
"LIMESTONE","Washington","KS",1864,1872,,
"TOUCHET","Columbia","WA",1864,1872,,
"WHITE CLOUD","Buffalo","NE",1864,1873,,
"BATTLE CREEK","Tehama","CA",1865,1877,40.3551545,-122.1758317
"BIG SIOUX","Union","SD",1865,1873,,
"BUCKSKIN","Park","CO",1865,1873,39.2908227,-106.0775192
"COOKS FORD","Jefferson","KS",1865,1872,39.2458313,-95.5371988
"EGAN CANYON","White Pine","NV",1865,1873,39.860767,-114.9361391
"FORT WADSWORTH","Marshall","SD",1865,1876,45.6571752,-97.5295416
"JEFFERSON","Douglas","KS",1865,1872,,
"LA PAZ","La Paz","AZ",1865,1875,33.6791899,-114.426342
"NEVADA CITY","Madison","MT",1865,1875,45.3068696,-111.9674807
"PETERSBURGH","Leavenworth","KS",1865,1875,39.2486126,-94.9002413
"SHERWOOD MILLS","Mason","WA",1865,1872,,
"SILVER GLEN","Merrick","NE",1865,1877,,
"WATERLOO","San Joaquin","CA",1865,1875,38.0315889,-121.1941118
"BERNARD STATION","Wharton","TX",1866,1872,,
"CANVILLE","Neosho","KS",1866,1872,,
"CENTREVILLE","Washington","OR",1866,1874,45.5512258,-123.0651069
"CHAPMAN'S CREEK","Dickinson","KS",1866,1872,38.9722212,-97.0225139
"FISH SPRINGS","Inyo","CA",1866,1876,37.0749325,-118.2531552
"FORT SELDEN","Dona Ana","NM",1866,1877,32.4836989,-106.9200106
"KLAMATH","Del Norte","CA",1866,1872,41.5265092,-124.0384069
"LANCASTER","Lane","OR",1866,1872,44.2529013,-123.1956485
"LEASBURGH","Dona Ana","NM",1866,1873,32.4539778,-106.8830646
"MANSFIELD","Linn","KS",1866,1875,,
"MEINECKE","San Joaquin","CA",1866,1872,,
"MOTTOMOSA","Atascosa","TX",1866,1875,,
"MOUNTAIN HOUSE","Yamhill","OR",1866,1874,45.317891,-123.3178868
"NEESE'S STORE","Fayette","TX",1866,1873,,
"PAULINVILLE","Yuba","CA",1866,1873,,
"PRICKLY PEAR","Jefferson","MT",1866,1872,46.5377111,-111.9327688
"RIO MIMBRES","Luna","NM",1866,1875,32.2586986,-107.6294706
"SAN ISIDRO","Santa Clara","CA",1866,1877,36.9996702,-121.5263287
"SPEAKEVILLE","Lavaca","TX",1866,1876,,
"SWAN CITY","Saline","NE",1866,1872,40.3947247,-96.9203059
"WILSON","Otoe","NE",1866,1874,40.6680577,-96.0300068
"APPLETON","Bourbon","KS",1867,1875,37.7317097,-94.6224594
"BLACK RIVER","King","WA",1867,1876,47.4857859,-122.2361838
"BONO","Washington","NE",1867,1875,,
"CHICAGO","Douglas","NE",1867,1872,,
"CLEAR CREEK","Clackamas","OR",1867,1876,45.5241667,-122.4377778
"COAST FORK","Lane","OR",1867,1872,43.8665128,-123.0311917
"CRAWFORDSVILLE","Crawford","KS",1867,1873,,
"CUTTINGSVILLE","Clackamas","OR",1867,1875,45.1995669,-122.5586992
"FOREST HOME","Franklin","KS",1867,1877,38.5147358,-95.3788661
"HERMOSILLA","Pueblo","CO",1867,1872,,
"HOLLOWAYS STORE","Walker","TX",1867,1872,,
"IOWA CITY","Crawford","KS",1867,1877,,
"JENKIN'S MILLS","Jefferson","NE",1867,1872,40.0377816,-97.0247529
"LIMA","Clay","KS",1867,1873,,
"LISBON","Sarpy","NE",1867,1875,,
"LOMA","Rio Grande","CO",1867,1873,,
"LONE TREE","Merrick","NE",1867,1875,41.1161254,-97.9997802
"MEADOWVILLE","Umatilla","OR",1867,1874,45.7790209,-119.2247355
"NEARMAN","Wyandotte","KS",1867,1875,39.1647255,-94.6977367
"OSBORN","Crawford","KS",1867,1872,37.5725493,-95.070251
"PARANNA","Lemhi","ID",1867,1873,,
"PEN D'OREILLE","Bonner","ID",1867,1875,,
"PLEASANT GROVE CREEK","Sutter","CA",1867,1875,38.7965667,-121.5107902
"RANDALL","Smith","TX",1867,1872,,
"RIDGE","Colorado","TX",1867,1872,,
"ROCK DAM","Falls","TX",1867,1873,,
"ROSSVILLE","Fayette","TX",1867,1872,,
"SALT SPRINGS","Greenwood","KS",1867,1873,,
"SPRING BLUFF","Choctaw","OK",1867,1874,,
"TONTZVILLE","Miami","KS",1867,1874,,
"WIRTONIA","Cherokee","KS",1867,1875,37.1925585,-94.7066214
"AIKEN","Bell","TX",1868,1872,,
"ANTELOPE","Charles Mix","SD",1868,1873,,
"ANTELOPE","Jefferson","NE",1868,1872,,
"ARGENTA","Lander","NV",1868,1874,40.6421334,-116.9342671
"BENTON","Saunders","NE",1868,1877,,
"BIG MEADOWS","Plumas","CA",1868,1874,40.3062736,-121.2319098
"BLUE ISLAND","Saline","NE",1868,1873,,
"CARSON","Huerfano","CO",1868,1873,,
"CHECO","Cherokee","KS",1868,1877,37.0864508,-94.6682834
"CLINTON","Stanton","NE",1868,1875,41.9972273,-97.1175434
"COAST RANGE","Colusa","CA",1868,1876,,
"COW BAYOU","Orange","TX",1868,1872,30.0218784,-93.7454443
"DEEP CREEK","Tooele","UT",1868,1875,40.036604,-113.9852805
"ELIZABETH","Marshall","KS",1868,1872,,
"ERIN","Washington","KS",1868,1872,,
"GAS JET","Humboldt","CA",1868,1876,,
"GREEN WOOD","Deer Lodge","MT",1868,1875,46.6499349,-112.3577961
"HEADLAND","Saunders","NE",1868,1877,,
"HORTONVILLE","Red River","TX",1868,1875,,
"JEDDO","Allen","KS",1868,1877,37.8203179,-95.3174808
"LAKE SIBLEY","Cloud","KS",1868,1876,,
"MILLERSBURGH","Cherokee","KS",1868,1876,37.2231159,-94.9132941
"MILQUATAY","San Diego","CA",1868,1875,,
"MORGAN","Lake","CA",1868,1872,,
"OAK SPRINGS","Dodge","NE",1868,1872,41.7280556,-96.707808
"PEBBLE CREEK","Dodge","NE",1868,1872,,
"RATTLESNAKE","Lane","OR",1868,1875,43.9429036,-122.8606309
"RAWLING'S SPRINGS","Carbon","WY",1868,1876,41.8499674,-106.4125092
"SAINT LOUIS","Miami","KS",1868,1872,38.6194564,-94.6807903
"SHARLOW","Bourbon","KS",1868,1872,,
"SOUTH ARKANSAS","Lake","CO",1868,1877,,
"STEVENSTOWN","Crawford","KS",1868,1877,37.3444975,-94.6210673
"UNITY","Pacific","WA",1868,1876,,
"VERDI","Wilson","KS",1868,1876,,
"WASCO","Wasco","OR",1868,1872,45.5917918,-120.698113
"ADELSCAT","Union","SD",1869,1873,42.602785,-96.559487
"ARIZONA CITY","Yuma","AZ",1869,1873,32.7253249,-114.624397
"BADEN","Gage","NE",1869,1874,40.4652804,-96.8497484
"BASSETTS MILLS","El Paso","CO",1869,1872,,
"BRUSHEY","Choctaw","OK",1869,1875,,
"BULLIONAE","Alpine","CA",1869,1872,38.6604619,-119.7262864
"CICERO","Madison","MT",1869,1874,45.3527023,-112.1180437
"CLYMORE","Labette","KS",1869,1872,,
"ELDRED","Saunders","NE",1869,1874,,
"EMERSON","Otoe","NE",1869,1876,,
"FONTANIA","Miami","KS",1869,1873,38.4258511,-94.8382949
"FRENCH BAR","Lewis & Clark","MT",1869,1876,,
"GERMAN GULCH","Deer Lodge","MT",1869,1875,45.9610363,-112.8397581
"GLEN GROVE","Douglas","CO",1869,1877,39.2605464,-104.9510941
"GRANT","Pinal","AZ",1869,1873,,
"HARRISBURGH","Powell","MT",1869,1875,46.8110479,-112.7514323
"HAZELETTVILLE","Woodson","KS",1869,1872,,
"HOMER CREEK","Greenwood","KS",1869,1872,37.926048,-96.209723
"JUNCTION","Madison","MT",1869,1876,45.3235361,-111.997204
"JUNCTION HOUSE","Lassen","CA",1869,1876,,
"KEYSTONE","Douglas","CO",1869,1872,,
"LE ROY","Union","SD",1869,1874,,
"LIBERTY","Union","SD",1869,1873,,
"MIDDLE CREEK","Gallatin","MT",1869,1873,45.6327074,-111.1366172
"MILLER'S GROVE","Woodson","KS",1869,1873,37.9805874,-95.6569291
"MOKELUMNE","San Joaquin","CA",1869,1873,38.1301968,-121.2724473
"NEW SCANDINAVIA","Republic","KS",1869,1876,39.794452,-97.7836543
"OAT VALLEY","Yolo","CA",1869,1875,38.8265675,-121.9360794
"OSAGA","Bourbon","KS",1869,1876,38.0100354,-94.7196824
"PAISLEY","Otoe","NE",1869,1872,,
"PEPPERVILLE","Butler","NE",1869,1872,,
"PETERSBURGH","Siskiyou","CA",1869,1876,,
"POHOCCO","Saunders","NE",1869,1873,41.4230562,-96.5580817
"REPUBLICAN CITY","Clay","KS",1869,1875,39.343316,-97.1637678
"ROCHESTER","Neosho","KS",1869,1872,,
"ROCK BUTTE","Douglas","CO",1869,1874,,
"SOUTH PASS","Lancaster","NE",1869,1872,40.6194453,-96.63224
"SOUTH SAN DIEGO","San Diego","CA",1869,1876,32.5836667,-117.0969731
"SOUTH SIDE","Bent","CO",1869,1877,38.1291721,-104.0232934
"SPRING VALLEY","Colusa","CA",1869,1875,39.0998928,-122.2194191
"SWEADAL","McPherson","KS",1869,1872,,
"THOMPSONVILLE","Gonzales","TX",1869,1874,29.7027303,-97.3819367
"TIPTON","Lancaster","NE",1869,1873,,
"VERNON","Marion","OR",1869,1874,44.9915092,-122.9137047
"WHEATLAND","El Paso","CO",1869,1873,,
"AKINS MILLS","York","NE",1870,1873,,
"ATLANTA","Montgomery","KS",1870,1874,,
"ATTANUM","Yakima","WA",1870,1876,46.5595702,-120.6220123
"ATTICA","Saunders","NE",1870,1872,,
"BACCHUS","Hopkins","TX",1870,1876,,
"BALLARDS","Santa Barbara","CA",1870,1872,34.6396799,-120.1135812
"BASE LINE","Crawford","KS",1870,1872,37.3828308,-94.8319074
"BATTLE MOUNTAIN","Lander","NV",1870,1872,40.6126888,-117.056493
"BED ROCK","Trinity","CA",1870,1872,,
"BELLE GROVE","Greenwood","KS",1870,1872,37.7197539,-96.2233333
"BERROS CREEK","San Luis Obispo","CA",1870,1872,,
"BOWERVILLE","Jefferson","NE",1870,1872,40.2625013,-97.1792035
"BOYD'S MILL","Wise","TX",1870,1873,,
"BUCKLUXY","Choctaw","OK",1870,1872,,
"BUDA","Lancaster","NE",1870,1872,,
"CACHARAS","Huerfano","CO",1870,1872,,
"CALLA","Pawnee","NE",1870,1876,,
"CARMARGO","Burleson","TX",1870,1872,,
"CAROLINE","Jefferson","NE",1870,1872,,
"CENTREVILLE","Snohomish","WA",1870,1877,,
"CHILTIPIN","San Patricio","TX",1870,1872,,
"COLUMBIA","Columbia","OR",1870,1872,45.9090032,-122.8214933
"CORAL HILL","Elko","NV",1870,1877,40.6402039,-115.7258965
"COWSKIN","Sedgwick","KS",1870,1873,37.520574,-97.3075448
"CRESWELL","Houston","TX",1870,1877,,
"DALE","Bannock","ID",1870,1874,,
"DEEP CREEK","Clay","KS",1870,1876,,
"DOVER","Merced","CA",1870,1874,,
"EAGLE CREEK","Lyon","KS",1870,1873,,
"EL SAUZ","Hidalgo","TX",1870,1875,,
"ELM GROVE","Thayer","NE",1870,1873,40.2519471,-97.5578197
"ELSTON","Labette","KS",1870,1875,37.2045102,-95.2588583
"FOUR MILE","Butler","KS",1870,1872,37.6939052,-97.0839279
"GARIBALDI","Saguache","CO",1870,1872,38.2486102,-105.9491798
"GLEN PARK","Wyandotte","KS",1870,1872,,
"GRAND RIVER","Buffalo","SD",1870,1874,,
"GRANT","Grant","OR",1870,1873,44.4276526,-119.1094044
"GRANT","Wabaunsee","KS",1870,1875,38.945835,-96.0688805
"GROUSE CREEK","Cowley","KS",1870,1876,37.0033644,-96.9219789
"HEASLYVILLE","Marshall","KS",1870,1873,39.7691674,-96.5389047
"HOPEFIELD","Crawford","KS",1870,1876,37.4108841,-94.70496
"JEFFERSONVILLE","Cowley","KS",1870,1872,37.3161377,-96.6644686
"KIOWA","Jefferson","NE",1870,1872,40.1911173,-97.7544852
"KLIKITAT","Klickitat","WA",1870,1872,45.8170668,-121.1525716
"LA BAJADA","Santa Fe","NM",1870,1872,35.5561447,-106.2408569
"LAKE CREEK","Labette","KS",1870,1872,37.047849,-95.2419112
"LAKE VILLAGE","McPherson","KS",1870,1872,38.2250092,-97.6005979
"LASSEN","Tehama","CA",1870,1872,,
"LITTLE SANDY","Jefferson","NE",1870,1873,,
"LODI","Dakota","NE",1870,1875,,
"LONE TREE","Cowley","KS",1870,1872,37.3516904,-97.0150368
"LONE VALLEY","Saunders","NE",1870,1874,,
"MADISON","Gallatin","MT",1870,1873,45.9082614,-111.5313583
"MARTINSVILLE","Adams","NE",1870,1873,,
"MAYHEW'S STATION","Sacramento","CA",1870,1873,38.5651839,-121.3507847
"MAYTON","Washington","KS",1870,1874,,
"MCLEANS STATION","Ottawa","OK",1870,1872,,
"MERRITT","Yolo","CA",1870,1873,38.6140723,-121.7605182
"MINERAL CITY","White Pine","NV",1870,1876,39.2604946,-114.9314089
"MOKSEE","Yakima","WA",1870,1872,,
"MONCKTON","Mono","CA",1870,1872,,
"MORGAN","Montgomery","KS",1870,1872,,
"MORIAN","Colfax","NE",1870,1877,,
"MOUND SPRINGS","Wilson","KS",1870,1872,37.631438,-95.6202592
"NANCY","Pottawat","KS",1870,1874,,
"NEW ANHALT","Lee","TX",1870,1872,30.360487,-97.1977683
"NEW CHICAGO","Neosho","KS",1870,1873,37.6792135,-95.4572034
"NEW REPUBLIC","Monterey","CA",1870,1874,,
"NORTH ELK","Republic","KS",1870,1872,,
"NUNNA","McCurtain","OK",1870,1872,,
"OCEAN VIEW","Sonoma","CA",1870,1874,38.3971376,-123.0944472
"ORD","Neosho","KS",1870,1872,,
"OZRO FALLS","Chautauqua","KS",1870,1872,37.055883,-96.426505
"PALO ALTO","Neosho","KS",1870,1872,,
"PALOUSE BRIDGE","Adams","WA",1870,1877,,
"PARK","Lancaster","NE",1870,1873,40.8055571,-96.7108501
"PARKER'S BLUFF","Anderson","TX",1870,1872,,
"PLUM VALLEY","Cuming","NE",1870,1873,,
"PORTUGEE","Shasta","CA",1870,1877,,
"PRAIRIE PLAIN","Republic","KS",1870,1875,,
"PUMPHREYS LANDING","Cowlitz","WA",1870,1874,,
"RANDOLPH","Dakota","NE",1870,1877,,
"RIVERSIDE","Burt","NE",1870,1875,41.9044325,-96.230575
"ROCK SPRING","Chickasaw Nation","OK",1870,1872,,
"SAINT PAUL","Chautauqua","KS",1870,1874,,
"SALINE VALLEY","Saline","KS",1870,1872,38.916,-97.607905
"SAWPIT","Plumas","CA",1870,1873,,
"SNEEDVILLE","San Augustine","TX",1870,1872,,
"SOUTH VALLEJO","Solano","CA",1870,1872,38.0876979,-122.2433027
"SPANISH HOLLOW","Sherman","OR",1870,1872,45.6679016,-120.8383964
"SPRING RIVER FALLS","Cherokee","KS",1870,1874,,
"SUEY","San Luis Obispo","CA",1870,1875,34.9633112,-120.3112689
"SUMMIT VALLEY","Nevada","CA",1870,1875,,
"TAFFE","Wayne","NE",1870,1874,,
"TANALQUOT","Thurston","WA",1870,1876,,
"TEXAS","Union","SD",1870,1875,,
"TIOGA","Neosho","KS",1870,1872,,
"TUCKER'S MILLS","Limestone","TX",1870,1873,,
"URBAN","Butler","NE",1870,1877,,
"VACA","Solano","CA",1870,1873,38.3482442,-121.9099638
"VERONA","Hamilton","NE",1870,1872,,
"WALNUT","Butler","KS",1870,1876,,
"WANTISKA","Saunders","NE",1870,1874,,
"WAPATOE","Washington","OR",1870,1873,45.4362256,-123.1395515
"WASHINGTON","Nye","NV",1870,1872,39.1552063,-117.2353688
"WHITE HALL","Yankton","SD",1870,1872,42.888448,-97.172753
"WHITMAN","Walla Walla","WA",1870,1875,47.4284598,-120.3170164
"WOBURN","Jackson","KS",1870,1872,,
"WYNEMA","Ventura","CA",1870,1874,34.1477829,-119.1951074
"ADINVILLE","Modoc","CA",1871,1876,41.19378,-120.945245
"ALBION","Republic","KS",1871,1877,,
"ALEXANDERVILLE","Sonoma","CA",1871,1872,38.6665756,-122.819715
"ALLISONVILLE","Tyler","TX",1871,1875,,
"ALMA CITY","Harlan","NE",1871,1873,40.0980664,-99.3631538
"ARCOLA","Cowley","KS",1871,1872,,
"ARLINGTON","Osborne","KS",1871,1872,39.4516773,-98.7870213
"ARNOLD","Crawford","KS",1871,1872,,
"ASHTON","San Augustine","TX",1871,1876,,
"ATLANTA","Cass","TX",1871,1873,33.1174474,-94.1640335
"AUGUSTA","Baker","OR",1871,1872,44.9804352,-117.3690812
"BARNARD'S MILL","Somervell","TX",1871,1874,32.2318096,-97.7566951
"BEAR CREEK","Merced","CA",1871,1872,37.2971635,-120.4174093
"BEAVER CREEK","Cloud","KS",1871,1877,39.559721,-97.3764218
"BELL","Leavenworth","KS",1871,1872,39.2955555,-95.0499664
"BELLE BRANCH","Atascosa","TX",1871,1874,,
"BERO","Cherokee","KS",1871,1877,,
"BIG BEND","Jewell","KS",1871,1875,,
"BLACK'S STORE","Freestone","TX",1871,1877,,
"BLACKBERRY PLAINS","Fannin","TX",1871,1873,,
"BLACKBIRD","Burt","NE",1871,1872,42.0749913,-96.3850277
"BLACKSMITH","Shawnee","KS",1871,1872,,
"BLAIRS STATION","Doniphan","KS",1871,1872,,
"BLOOMINGDALE","McPherson","KS",1871,1872,38.5508396,-97.430309
"BOONESBOROUGH","Uvalde","TX",1871,1873,,
"BOSLAND","Ellsworth","KS",1871,1873,38.8250106,-98.4753437
"BRAMLETTE","Woodson","KS",1871,1874,,
"BROOKDALE","Rice","KS",1871,1874,38.3450104,-98.2017268
"BROOKLYN","Franklin","NE",1871,1873,40.0941794,-99.0370287
"BROWN ROCK","Washington","KS",1871,1872,,
"BROWNLOW","Butler","KS",1871,1876,37.62289,-96.684974
"BROWNSVILLE","Clear Creek","CO",1871,1875,,
"BUFFALO","Webster","NE",1871,1873,,
"BULLION","Piute","UT",1871,1874,,
"CADY","Linn","KS",1871,1876,,
"CALLAWAY","Madison","MT",1871,1874,,
"CANAAN","Colusa","CA",1871,1872,,
"CARLTON","Nelson","ND",1871,1872,,
