"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"FOUR MILE","Latah","ID",1878,1883,,
"FOURTH CREEK","Mitchell","KS",1878,1883,39.3880599,-97.9864332
"FOX CREEK","Lincoln","NE",1878,1889,40.7508416,-100.5481989
"FRANCISCO","Medina","TX",1878,1881,,
"FRANKFORT","Moody","SD",1878,1882,,
"FREEDOM","Coos","OR",1878,1883,43.2014988,-124.2720561
"FREMONTS CAMP","Iron","UT",1878,1879,,
"FRENCH CREEK","Custer","SD",1878,1887,43.686463,-103.21298
"FRIEDENSAN","Thayer","NE",1878,1903,,
"FRIENDLAY","Montgomery","KS",1878,1879,,
"FRINKVILLE","Brown","KS",1878,1883,,
"GARDEN CITY","Finney","KS",1878,,37.9778614,-100.8687844
"GARDEN CITY","Rich","UT",1878,,41.946878,-111.3935397
"GEE PRAIRIE","Burleson","TX",1878,1879,,
"GENESEE","Latah","ID",1878,,46.5521094,-116.9293248
"GERE","Barton","KS",1878,1887,38.5800113,-98.7378591
"GERTRUDES","Jack","TX",1878,1910,,
"GETTYSBURGH","Graham","KS",1878,1889,39.3644497,-99.9092898
"GIBBONSVILLE","Lemhi","ID",1878,,45.5554753,-113.9231305
"GILLETT","Yavapai","AZ",1878,1887,34.0189228,-112.1634932
"GLADSTONE","San Juan","CO",1878,1912,37.8902735,-107.6503383
"GLEASONVILLE","Tehama","CA",1878,1880,,
"GLEN COVE","Coleman","TX",1878,1974,31.8659789,-99.6375748
"GLEN VALLEY","Sumner","KS",1878,1881,37.3902975,-97.6422723
"GLENCOE","Calaveras","CA",1878,,38.3540801,-120.5849283
"GOODWIN","Deuel","SD",1878,,44.877768,-96.849959
"GOOLESBORO","Titus","TX",1878,1910,,
"GOOSE CREEK","Cassia","ID",1878,1888,42.54361,-113.763
"GOOTON","Logan","KS",1878,1878,,
"GOUROCK","Harper","KS",1878,1883,,
"GRAND MEADOW","Minnehaha","SD",1878,1895,43.7305319,-96.9895014
"GRAND PRAIRIE","Platte","NE",1878,1881,,
"GRANITE","Grant","OR",1878,1957,44.8093131,-118.4177241
"GRANT PRAIRIE","Platte","NE",1878,1881,,
"GRAVEL FORD","Coos","OR",1878,1924,43.1051104,-124.0781568
"GREEN RIDGE","Pawnee","KS",1878,1881,,
"GREENVALE","Russell","KS",1878,1890,38.7902888,-98.6336849
"GRINELL","Las Animas","CO",1878,1883,37.0422445,-104.0474707
"GROTON","Logan","KS",1878,1882,,
"GWILLIMSVILLE","El Paso","CO",1878,1890,,
"HACKBERRY","Mohave","AZ",1878,1962,35.349717,-113.7668875
"HAGUE","McLennan","TX",1878,1879,,
"HALLOWELL","Cherokee","KS",1878,1985,37.1747856,-94.995517
"HALLS SUMMIT","Coffey","KS",1878,1935,38.3472398,-95.6752631
"HALTON","Ellis","KS",1878,1882,39.1097314,-99.5559438
"HAMBURGH BAR","Siskiyou","CA",1878,1886,41.7829093,-123.0603186
"HARTLEY","Montgomery","TX",1878,1886,,
"HATCH'S RANCH","San Miguel","NM",1878,1879,,
"HAVENSVILLE","Pottawat","KS",1878,,,
"HAYDEN CREEK","Fremont","CO",1878,1880,38.3680533,-105.7516722
"HAYDENHILL","Lassen","CA",1878,1919,40.9954475,-120.8871854
"HAYES","Douglas","NE",1878,1888,,
"HAYES","Oldham","TX",1878,1879,,
"HAZELWOOD","Ford","KS",1878,1879,,
"HERKIMER","Marshall","KS",1878,,39.8911135,-96.7111333
"HERMITAGE","Grand","CO",1878,1884,,
"HERRICK'S CROSS","Tulare","CA",1878,1882,,
"HIGHLAND MARY","San Juan","CO",1878,1885,37.7852753,-107.58256
"HILL CITY","Graham","KS",1878,,39.3662345,-99.8455744
"HILLHURST","Pierce","WA",1878,1920,47.0867647,-122.5070677
"HOKO","Clallam","WA",1878,1894,48.2711872,-124.3538323
"HOME","Malheur","OR",1878,1880,44.0623833,-117.2635107
"HOMESTEAD","San Diego","CA",1878,1893,,
"HONDO CANON","Bandera","TX",1878,1899,,
"HOOKERVILLE","Burleson","TX",1878,1912,,
"HORSEHEAD","Custer","SD",1878,1882,,
"HUERFANO CANON","Huerfano","CO",1878,1890,,
"HUGHES SPRINGS","Cass","TX",1878,,32.9994787,-94.6316662
"HUNTERS HOT SPRINGS","Park","MT",1878,1932,45.7579902,-110.2565843
"HUNTSVILLE","Reno","KS",1878,1905,38.0572354,-98.3259014
"HURST CROSSING","Sumner","KS",1878,1881,37.1264125,-97.5439376
"HUSTED","El Paso","CO",1878,1920,38.7485995,-105.1597028
"HUTTON","Bush","KS",1878,1887,,
"HYDE PARK","Pembina","ND",1878,1905,48.4127702,-97.6792537
"INDEPENDENCE","Lewis","WA",1878,1907,46.393999,-122.1931543
"INDUSTRY","Phelps","NE",1878,1885,40.4072322,-99.4423248
"IRENE","Hill","TX",1878,,31.9921,-96.8713855
"IRON POINT","Humboldt","NV",1878,1919,40.9476819,-117.2767818
"IVANPAH","San Bernardino","CA",1878,1966,35.3405433,-115.3105436
"JACKSONVILLE","Greeley","NE",1878,1880,41.5105689,-98.4739606
"JAMESTOWN","Cloud","KS",1878,,39.5994495,-97.8611542
"JARVIS","Smith","TX",1878,1879,,
"JARVIS VIEW","Rice","KS",1878,1880,,
"JEFFERSON","Republic","KS",1878,1883,,
"JENNISON","Hinsdale","CO",1878,1879,,
"JERSEY LANDING","Contra Costa","CA",1878,1891,,
"JIM TOWN","Dallas","TX",1878,1885,,
"JIMMY CAMP","El Paso","CO",1878,1879,38.8322172,-104.6780275
"JOE'S BRANCH","Dallas","TX",1878,1879,,
"JOHNSON CITY","Blanco","TX",1878,,30.2760737,-98.4105205
"JOHNSONS RANCH","Gosper","NE",1878,1882,,
"JUDSONVILLE","Contra Costa","CA",1878,1883,,
"KAMAI","Lewis","ID",1878,1879,,
"KAMPESKA","Codington","SD",1878,1881,44.879964,-97.2686884
"KEIMFIELD","Rush","KS",1878,1887,38.5805694,-99.5712246
"KELLEYSVILLE","Marion","TX",1878,1883,32.7793056,-94.409362
"KELLY'S POINT","Walsh","ND",1878,1879,,
"KEMP","Hamlin","SD",1878,1879,,
"KENDALL","Grayson","TX",1878,1880,,
"KEY","Cloud","KS",1878,1881,,
"KEY","Thurston","WA",1878,1880,,
"KEY WEST","Montague","TX",1878,1883,,
"KINGSLEY","Wasco","OR",1878,1920,45.3412294,-121.2006231
"KINGSTON","Labette","KS",1878,1886,37.0334079,-95.3502485
"KLAMATH AGENCY","Klamath","OR",1878,1965,42.6181909,-121.9339065
"KRUG'S STORE","Washington","TX",1878,1878,,
"LA FAYETTE","Seward","NE",1878,1879,40.8938986,-97.2250424
"LA LIENDRE","San Miguel","NM",1878,1942,35.4250462,-105.0505559
"LA SAL","San Juan","UT",1878,,38.3130434,-109.2515003
"LABAN","Mitchell","KS",1878,1882,39.336395,-98.1167158
"LABONTE","Converse","WY",1878,1930,,
"LAKE MILLS","Collin","TX",1878,1887,,
"LAKE MOUNTAIN","Trinity","CA",1878,1953,40.0173725,-123.4061321
"LANARK","Pawnee","KS",1878,1883,38.3208483,-99.5670615
"LATHAM","Lane","OR",1878,1888,43.7754006,-123.0623019
"LATHROP","Oldham","TX",1878,1878,,
"LAWN RIDGE","Cedar","NE",1878,1883,42.5066667,-97.203108
"LEESBURGH","Stafford","KS",1878,1892,37.8977936,-98.6920314
"LEMORE","Custer","NE",1878,1883,,
"LESTER","Merrick","NE",1878,1880,,
"LEVY","Sumner","KS",1878,1887,37.4316858,-97.7714412
"LEWIS","Lander","NV",1878,1901,40.4601927,-116.8814853
"LIBERTY GROVE","Hill","TX",1878,1880,,
"LINCOLN","Lincoln","KS",1878,,39.0431555,-98.1364941
"LINN","Washington","KS",1878,,39.6835221,-97.0850414
"LITTLE FORK","Traill","ND",1878,1879,,
"LITTLE MUDDY","Williams","ND",1878,1887,48.1469683,-103.6179745
"LITTLETON","Morgan","UT",1878,1883,41.0391114,-111.7182677
"LIVE OAKS","Bastrop","TX",1878,1891,,
"LIVINGSTON","Stafford","KS",1878,1887,37.9127935,-98.8564831
"LOMO","Butte","CA",1878,1881,40.0384932,-121.6160874
"LONE TREE","Osborne","KS",1878,1879,,
"LONE WALNUT","Lincoln","KS",1878,1900,38.8852857,-98.2156111
"LONGWOOD","Custer","NE",1878,1903,41.5975076,-99.2495442
"LOOMIS","Shasta","CA",1878,1879,,
"LOS ALAMOS","San Miguel","NM",1878,1914,35.731987,-105.1516736
"LOS OJITOS","Guadalupe","NM",1878,1881,34.6853411,-104.4610944
"LOST TRAIL","Hinsdale","CO",1878,1894,,
"LOSTINE","Wallowa","OR",1878,,45.4873692,-117.4296256
"LOUISVILLE","Boulder","CO",1878,,39.97503,-105.13835
"LOVELAND","Larimer","CO",1878,,40.4205389,-105.0916472
"LOWELL HILL","Nevada","CA",1878,1918,39.2657319,-120.7960497
"LOWER BRULE","Lyman","SD",1878,,44.06726,-99.576033
"LUCAS","Pawnee","KS",1878,1886,38.2764021,-99.086489
"LYNCH'S PRAIRIE","Mayes","OK",1878,1878,,
"MABEL","Lane","OR",1878,1957,44.2145706,-122.8270267
"MAGDALENA MINES","Socorro","NM",1878,1878,,
"MAJORS","Buffalo","NE",1878,1901,40.9280676,-98.9895297
"MARENA","Hodgeman","KS",1878,1901,38.1219618,-99.7129011
"MARENGO","Sumner","KS",1878,1880,37.2583549,-97.5447709
"MARIETTA","Reno","KS",1878,1887,37.825012,-97.8675522
"MARSH BASIN","Cassia","ID",1878,1879,42.4126885,-113.578063
"MARSHALL","Boulder","CO",1878,1893,39.9555414,-105.229711
"MARTINSDALE","Meagher","MT",1878,,46.4582815,-110.3132452
"MASSILLON","Sumner","KS",1878,1878,,
"MATHEWSON","Labette","KS",1878,1914,37.3403361,-95.0858015
"MAYFIELD","Yankton","SD",1878,,43.1494361,-97.3195029
"MAYSVILLE","Garvin","OK",1878,,34.8220274,-97.4080087
"MAYVILLE","Tulare","CA",1878,1878,,
"MCCAIN POINT","Palo Pinto","TX",1878,1879,,
"MCCUNE","Crawford","KS",1878,,37.3547791,-95.0166333
"MCFARLAND'S","Jackson","TX",1878,1882,,
"McMILLEN","Gila","AZ",1878,1882,,
"MEDIA","Douglas","KS",1878,1903,38.7722292,-95.202194
"MEDICINE ROCK","Potter","SD",1878,1880,,
"MEDLEY","Montgomery","TX",1878,1892,,
"MELVILLE","Ottawa","KS",1878,1890,39.2569402,-97.4447495
"MESAVILLE","Pinal","AZ",1878,1888,,
"MIDDLE BRANCH","Hodgeman","KS",1878,1888,,
"MIDDLE GABRIEL","Burnet","TX",1878,1879,,
"MILBURN","San Saba","TX",1878,1884,,
"MILDRED","Morris","KS",1878,1884,38.6361197,-96.6752855
"MILLBROOK","Graham","KS",1878,1889,39.3500057,-99.8698437
"MILTON","King","WA",1878,1879,,
"MILTON","Kingman","KS",1878,1885,37.4572405,-97.8489433
"MILWAUKEE","Stafford","KS",1878,1887,37.9986256,-98.5225779
"MIMBRES HOT SPRINGS","Grant","NM",1878,1879,32.7489665,-107.8358674
"MINERAL CITY","Bee","TX",1878,1895,,
"MINK CREEK","Franklin","ID",1878,1895,42.228257,-111.7157789
"MISHAWAKA","Clatsop","OR",1878,1901,45.8498333,-123.5512359
"MODELL","Norton","KS",1878,1882,39.624424,-99.889791
"MODINA","Brookings","SD",1878,1879,44.32229,-96.928028
"MOHON","Bourbon","KS",1878,1883,,
"MOMENCE","Fillmore","NE",1878,1887,,
"MONKSTOWN","Fannin","TX",1878,1927,33.7909337,-95.928306
"MONTGOMERY CREEK","Shasta","CA",1878,,40.8415447,-121.9236074
"MOOREVILLE","Falls","TX",1878,1906,31.3021185,-97.1408323
"MORO","Tarrant","TX",1878,1879,,
"MORRISTOWN","Deer Lodge","MT",1878,1878,46.1554814,-112.884207
"MORSE","Johnson","KS",1878,1953,38.8502855,-94.7238477
"MORTON","Morton","ND",1878,1879,46.828849,-100.889913
"MOUNT HECLA","Jack","TX",1878,1884,,
"MOUNT PLEASANT","Lewis & Clark","MT",1878,1880,,
"MOUNTAIN PEAK","Ellis","TX",1878,1906,32.4126413,-97.0175042
"MUMFORD","Robertson","TX",1878,,30.7315655,-96.570305
"MYRTLE","Custer","NE",1878,1884,41.4088971,-99.3098219
"MYRTLE","Phillips","KS",1878,1904,39.9722328,-99.3606533
"NARUNA","Burnet","TX",1878,1906,30.9887851,-98.317531
"NAVAJOE","Conejos","CO",1878,1879,,
"NEFFS MILLS","Salt Lake","UT",1878,1879,,
"NEOIA","Stafford","KS",1878,1918,37.8694604,-98.5089678
"NEOMA","Boone","NE",1878,1892,,
"NESTORVILLE","Navarro","TX",1878,1878,,
"NETTLETON","Edwards","KS",1878,1917,37.9986271,-99.3287244
"NEW BERLIN","Guadalupe","TX",1878,1906,29.4641219,-98.1011187
"NEW BRIDGE","Baker","OR",1878,1967,44.8004385,-117.1899006
"NEW BUFFALO","Cass","ND",1878,1883,46.919779,-97.549952
"NEW CASTLE","King","WA",1878,1894,47.5261199,-122.160012
"NEW DENMARK","Brookings","SD",1878,1879,,
"NEW HOPE","San Joaquin","CA",1878,1910,38.22936,-121.4252289
"NEW LEBANON","Klickitat","WA",1878,1882,,
"NEW PHILADELPHIA","Wharton","TX",1878,1891,,
"NEWARK","Alameda","CA",1878,,37.5296593,-122.0402399
"NEWPORT","Clay","TX",1878,,33.4678859,-98.0164284
"NICHOLAS","Rice","KS",1878,1879,,
"NIEGOLDSTOWN","San Juan","CO",1878,1881,,
"NIXON","Pawnee","KS",1878,1889,38.0236261,-99.0939925
"NOLAND VALLEY","Bell","TX",1878,1883,,
