"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"CHEYENNE AGENCY","Stanley","SD",1872,1879,,
"CHILDSTOWN","Turner","SD",1872,1895,43.2708215,-97.3170044
"CHILLICOTHE","Phillips","KS",1872,1881,,
"CHRISTIANA","Greenwood","KS",1872,1876,,
"CHUGWATER","Platte","WY",1872,,41.7566391,-104.8216351
"CLAGETT","Jefferson","MT",1872,1878,46.1068718,-111.9258217
"CLANCY","Jefferson","MT",1872,1885,46.4652096,-111.9863826
"CLARENCE","Cowley","KS",1872,1872,37.0558643,-96.7683629
"CLARION","Madison","NE",1872,1899,,
"CLEAR WATER","Idaho","ID",1872,1895,45.8085121,-115.6884675
"CLEARWATER","Idaho","ID",1872,1984,45.8085121,-115.6884675
"CLEVELAND","Fort Bend","TX",1872,1879,,
"CLIMAX","Greenwood","KS",1872,1989,37.7197539,-96.2233333
"CLOVER VALLEY","Elko","NV",1872,1924,40.7549256,-115.0392103
"COALFIELD","Cherokee","KS",1872,1876,,
"COBERLY","Granite","MT",1872,1872,46.6268742,-113.1422847
"COLAN","Saunders","NE",1872,1879,41.2975026,-96.6058604
"COLBERT'S FERRY","Grayson","TX",1872,1873,,
"COLD SPRING","Jefferson","MT",1872,1924,45.9665938,-111.8994307
"COLFAX","Chautauqua","KS",1872,1906,,
"COLFAX","Whitman","WA",1872,,46.8801655,-117.3643495
"COLLINSVILLE","Grayson","TX",1872,,33.561422,-96.9114
"COLONY","Anderson","KS",1872,,38.0708626,-95.3655356
"COLUMBUS","Klickitat","WA",1872,1922,,
"COMANCHE SPRINGS","McLennan","TX",1872,1875,31.4315558,-97.4519584
"CONCORD","Contra Costa","CA",1872,,37.9776998,-121.9874609
"CORINTH","Osborne","KS",1872,1896,39.4161212,-98.5453438
"COSTILLA","Taos","NM",1872,,36.9758552,-105.5311205
"COULTERVILLE","Mariposa","CA",1872,,37.710486,-120.1979658
"COUNCIL HOUSE","Pushmataha","OK",1872,1880,,
"COURTLAND","Sacramento","CA",1872,,38.3315787,-121.5693993
"COVINGTON","Smith","KS",1872,1890,39.8144564,-98.9698035
"CRANSDALE","Cloud","KS",1872,1877,39.4811147,-97.8917096
"CRAWFORD","Madison","MT",1872,1873,45.651315,-112.3091679
"CRESWELL","Lane","OR",1872,,43.9179023,-123.0245261
"CRISTONIE","Saguache","CO",1872,1873,,
"CROOKED CREEK","McPherson","KS",1872,1876,38.203065,-97.5192065
"CROSSVILLE","Bell","TX",1872,1881,,
"CROWELL","Dodge","NE",1872,1924,41.7280556,-96.707808
"CROWELLTON","Buffalo","NE",1872,1876,40.7016778,-99.256761
"CUCHARAS","Huerfano","CO",1872,1921,37.3791796,-105.100281
"DANVILLE","Saline","NE",1872,1873,,
"DARIEN","Cowley","KS",1872,1874,,
"DARLING","Beaverhead","MT",1872,1881,45.5457598,-112.6975235
"DARREL","Smith","KS",1872,1873,,
"DATE CREEK","Yavapai","AZ",1872,1927,,
"DAWSON","Dawson","NE",1872,1872,40.7788954,-99.7398377
"DAYTON","Columbia","WA",1872,,46.3173634,-117.9752146
"DE WITT","Saline","NE",1872,,40.6472277,-97.1133703
"DEEVERSVILLE","Phillips","KS",1872,1873,39.6616746,-99.5703854
"DEL RIO","Val Verde","TX",1872,,29.362266,-100.899131
"DELAVAN","Clay","KS",1872,1880,,
"DELAWARE BEND","Cooke","TX",1872,1876,33.9292675,-96.9419514
"DELTA","Jewell","KS",1872,1888,39.7844552,-98.0878254
"DENISON CITY","Grayson","TX",1872,1886,,
"DENMARK","Lincoln","KS",1872,1954,39.0891744,-98.2870015
"DILLON","Dickinson","KS",1872,1944,38.6936161,-97.1469645
"DIXON","Coffey","KS",1872,1878,,
"DODGE CITY","Ford","KS",1872,,37.7527982,-100.0170787
"DODGE STATION","Walker","TX",1872,1881,,
"DONNEBROG","Howard","NE",1872,1874,41.1183456,-98.5459042
"DONOP","Wayne","NE",1872,1882,,
"DOUGLAS","Douglas","NE",1872,1884,,
"DRAIN","Douglas","OR",1872,,43.6587309,-123.3186987
"DRY CREEK","Madison","NE",1872,1888,42.0497284,-97.7761714
"DUCK CREEK","White Pine","NV",1872,1874,39.4124389,-114.7114039
"DUDLEY","Park","CO",1872,1880,39.2969337,-106.0716858
"EAGLE CLIFF","Wahkiakum","WA",1872,1935,46.1709434,-123.2342889
"EAGLE POINT","Jackson","OR",1872,,42.4838889,-122.7933333
"EAST WOLF","Russell","KS",1872,1887,39.0888995,-98.5317334
"EASTON","El Paso","CO",1872,1883,,
"EDEN","Fillmore","NE",1872,1887,,
"EDGAR","Clay","NE",1872,,40.3722317,-97.971432
"ELA","Otoe","NE",1872,1878,,
"ELDRIDGE","Sedgwick","KS",1872,1886,37.8250117,-97.5439343
"ELK CREEK","Glenn","CA",1872,,39.6034907,-122.5374931
"ELK CREEK","Johnson","NE",1872,,40.2861112,-96.129451
"ELLINWOOD","Barton","KS",1872,,38.3563263,-98.5786781
"ELLIOTTS","Matagorda","TX",1872,1894,,
"ELM CREEK","Buffalo","NE",1872,,40.7194545,-99.3720431
"ELM GROVE","Washington","KS",1872,1877,39.7119465,-96.8744658
"ELM MOTT","McLennan","TX",1872,,31.6707323,-97.1021893
"ELMA","Republic","KS",1872,1881,,
"ELMIRA","Mitchell","KS",1872,1895,39.3361193,-98.2586657
"EMIGRANT","Gallatin","MT",1872,1876,45.3702141,-110.7335469
"EMINENCE","Sumner","KS",1872,1872,,
"EMLEY","Osborne","KS",1872,1876,,
"EMPIRE","McPherson","KS",1872,1880,38.2902864,-97.5375393
"ENNIS","Ellis","TX",1872,,32.3277102,-96.6302037
"ETNA","Missoula","MT",1872,1875,46.4313112,-114.0964891
"EUREKA MILLS","Harris","TX",1872,1879,,
"FAIRMONT","Fillmore","NE",1872,,40.6369525,-97.585327
"FAIRVIEW","Owyhee","ID",1872,1878,43.0062716,-116.690956
"FALL CITY","King","WA",1872,,47.569511,-121.8961139
"FARGO","Cass","ND",1872,,46.878466,-96.789921
"FARLAND","McPherson","KS",1872,1887,38.1847319,-97.7547694
"FARMERSBURG","Chautauqua","KS",1872,1906,37.264495,-96.1363811
"FARRALL","Platte","NE",1872,1884,,
"FARRIS","York","NE",1872,1873,,
"FINLAY","Turner","SD",1872,1880,,
"FIRTH","Lancaster","NE",1872,,40.5325007,-96.60613
"FLANAGAN'S MILLS","Rusk","TX",1872,1877,,
"FLORESVILLE","Wilson","TX",1872,,29.128588,-98.1432501
"FLORISSANT","Teller","CO",1872,,38.9458249,-105.2894358
"FOREST HILL","Bell","TX",1872,1880,,
"FORESTVILLE","Sonoma","CA",1872,,38.4738015,-122.8949945
"FREE WILL","Osborne","KS",1872,1895,39.2486205,-98.5086764
"FRENCHTOWN","Antelope","NE",1872,1890,,
"FRESNO","Fresno","CA",1872,,36.7477272,-119.7723661
"FRESNO CITY","Fresno","CA",1872,1889,36.6610611,-120.2609938
"FRIO TOWN","Frio","TX",1872,1940,29.0194114,-99.3028176
"FROG POINT","Traill","ND",1872,1879,,
"FULDA","Chautauqua","KS",1872,1883,37.1130985,-96.3805585
"GARDEN CITY","Harvev","KS",1872,1878,,
"GARZA'S CROSSING","Bexar","TX",1872,1875,29.2832932,-98.6139084
"GIBSON STATION","Wagoner","OK",1872,1933,,
"GILLESPIE","Antelope","NE",1872,1874,,
"GLENBROOK","Douglas","NV",1872,,39.0901859,-119.9390724
"GLENDALE","Kane","UT",1872,,37.3172053,-112.5977097
"GLENFAWN","Rusk","TX",1872,1955,31.9137807,-94.8568816
"GLENVILLE","Kern","CA",1872,1874,35.7288416,-118.7036997
"GLENWOOD","Johnson","KS",1872,1881,39.0236165,-94.6935701
"GOLDEN GATE","Chautauqua","KS",1872,1876,,
"GOLDENDALE","Klickitat","WA",1872,,45.8184573,-120.8147865
"GOOD INTENT","Atchison","KS",1872,1894,39.5999976,-95.2169163
"GRAFTON","Fillmore","NE",1872,,40.6280649,-97.7139366
"GRANITE CANYON","Laramie","WY",1872,1873,41.0999831,-105.1583108
"GRAYS RIVER","Wahkiakum","WA",1872,,46.3562176,-123.6093106
"GREAT BEND","Barton","KS",1872,,38.3716447,-98.7701953
"GREEN ELM","Crawford","KS",1872,1894,37.445887,-95.0516368
"GREENFIELD","Clay","SD",1872,1906,42.8883281,-96.835876
"GREENWOOD","Custer","CO",1872,1918,38.2050032,-105.0969343
"GRIFFIN","Cuming","NE",1872,1883,,
"GUELPH","Sumner","KS",1872,1902,37.0464165,-97.2592095
"GUTHRIE","Dickson","KS",1872,1873,,
"GWENDALE","Deer Lodge","MT",1872,1878,46.1554814,-112.884207
"HALESBORO","Red River","TX",1872,1907,33.4620541,-95.3032821
"HAMPTON","Box Elder","UT",1872,1874,41.7746496,-112.0949517
"HART'S MILL","Chautauqua","KS",1872,1887,37.0408773,-96.4083376
"HASTINGS","Adams","NE",1872,,40.5861246,-98.388393
"HAW CREEK","Fayette","TX",1872,1906,30.0032779,-96.6341408
"HAWLEJEK","Bon Homme","SD",1872,1892,,
"HAYDEN'S FERRY","Maricopa","AZ",1872,1879,33.414768,-111.9093095
"HELMVILLE","Powell","MT",1872,,46.8666032,-112.9611639
"HERMAN","Washington","NE",1872,,41.6733239,-96.215017
"HERMANSVILLE","Coos","OR",1872,1881,43.0334431,-124.1234352
"HESSVILLE","Sumner","KS",1872,1881,,
"HIATTVILLE","Bourbon","KS",1872,1981,37.7222662,-94.8716353
"HICKMAN","Cherokee","KS",1872,1872,,
"HICKMAN","Lancaster","NE",1872,,40.6200009,-96.6291844
"HIGBEE","Otero","CO",1872,1925,37.7764005,-103.4593852
"HIGH VALLEY","Lake","CA",1872,1875,39.044339,-122.6680416
"HILLSDALE","Garfield","UT",1872,1886,37.7191459,-112.3821496
"HILLSIDE FARM","Harvey","KS",1872,1876,,
"HOLLAND","Dickinson","KS",1872,1906,38.7619463,-97.2794685
"HOLLENBERG","Washington","KS",1872,,39.9805597,-96.9922515
"HOT HILL","Ottawa","KS",1872,1872,39.1513917,-97.8892088
"HOWTH STATION","Waller","TX",1872,1895,,
"HUMBOLDT HOUSE","Pershing","NV",1872,1909,40.6010164,-118.2548691
"HUNSAKER","Tulare","CA",1872,1884,,
"HUTCHINS","Dallas","TX",1872,,32.64488,-96.721879
"HYMER","Chase","KS",1872,1943,38.4861237,-96.6891761
"INDIAN SPRING","Polk","TX",1872,1876,30.695779,-94.752802
"INGLETON","Crawford","KS",1872,1872,,
"INVERURY","Sevier","UT",1872,1906,38.7038587,-112.0988148
"IOLA","Cass","NE",1872,1874,,
"IOWA SLOUGH","Coos","OR",1872,1878,43.1553874,-124.2870556
"IRON MOUNTAIN","Laramie","WY",1872,,41.5463653,-105.2152565
"ISLAND STATION","Arapahoe","CO",1872,1894,39.9205405,-104.8658084
"JAMESTOWN","Stutsman","ND",1872,,46.907987,-98.710951
"JARBALO","Leavenw","KS",1872,1958,,
"JAY EU","Republic","KS",1872,1878,,
"JEFFERSON","Jefferson","NE",1872,1874,,
"JEFFERSON","Jefferson","CO",1872,1873,39.7503761,-105.0732102
"JEFFERSON ISLAND","Jefferson","MT",1872,1909,45.8599268,-111.9524875
"JERSEY CITY","Thayer","NE",1872,1872,,
"JEWELL CENTRE","Jewell","KS",1872,1880,39.7872343,-98.2100511
"JOHNSON","Pottawat","KS",1872,1873,,
"JOLON","Monterey","CA",1872,,35.9708004,-121.1760322
"JUNCTION CITY","Lane","OR",1872,,44.2180556,-123.2125
"KEARNEY JUNCTION","Buffalo","NE",1872,1875,40.6997349,-99.0745321
"KEATINGVILLE","Broadwater","MT",1872,1873,46.183262,-111.6619202
"KEECHIE","Leon","TX",1872,1890,31.5168415,-95.9532952
"KENESAW","Adams","NE",1872,,40.6211255,-98.6575705
"KENTON","Greenwood","KS",1872,1879,,
"KENTUCK","Whitman","WA",1872,1873,,
"KILCHIS","Tillamook","OR",1872,1890,45.4962156,-123.8504046
"KILDARE","Phillips","KS",1872,1881,,
"KILLCREEK","Osborne","KS",1872,1904,39.4338995,-98.7797988
"KIMEO","Washington","KS",1872,1904,39.5958341,-96.9947417
"KINGSTON","Adams","NE",1872,1888,40.4164022,-98.3456104
"KLAMATH","Klamath","OR",1872,1873,42.1776454,-121.8002811
"KLIKITAT","Klickitat","WA",1872,1880,45.8170668,-121.1525716
"KNAPPA","Clatsop","OR",1872,1943,46.1851096,-123.5859674
"KROHNE","Burleson","TX",1872,1886,,
"LA GRACIOSA","Santa Barbara","CA",1872,1889,,
"LA PAZ","Elk","KS",1872,1874,,
"LAKE","Robertson","TX",1872,1903,,
"LAKE VIEW","McPherson","KS",1872,1889,38.2250092,-97.6005979
"LAKIN","Harvey","KS",1872,1873,38.0014004,-97.5086518
"LAMAR","Ottawa","KS",1872,1958,39.2561086,-97.5747534
"LAMBERT","Merced","CA",1872,1874,,
"LAMOILLE","Elko","NV",1872,1982,40.7279826,-115.4783929
"LANDER","Douglas","NE",1872,1874,,
"LAPPIN","Nemaha","KS",1872,1876,39.8638876,-95.9391621
"LARKIN","Jackson","KS",1872,1909,39.4624973,-95.5705344
"LARNED","Pawnee","KS",1872,,38.1828368,-99.1111226
"LATHAM","Albany","WY",1872,1873,,
"LAWRENCE","Utah","UT",1872,1873,,
"LAZETTE","Cowley","KS",1872,1880,37.3161377,-96.6644686
"LEBO CREEK","Coffey","KS",1872,1880,38.2964069,-95.9052669
"LEFT HAND","Boulder","CO",1872,1879,,
"LELAND","Morris","KS",1872,1882,,
"LENA VALLEY","Lyon","KS",1872,1887,,
"LESTERVILLE","Saline","KS",1872,1875,,
"LEWISTON","Tooele","UT",1872,1882,40.3207801,-112.2121665
"LIGHTNING CREEK","Nowata","OK",1872,1883,,
"LINCOLN VALLEY","Hamilton","NE",1872,1878,40.8936237,-97.9217208
"LISBON","Chautauqua","KS",1872,1880,,
"LITTLE DUTCH","Cowley","KS",1872,1882,37.3516904,-97.0150368
"LITTLE MINERAL","Grayson","TX",1872,1879,,
"LODIANA","Rice","KS",1872,1880,38.317973,-98.062909
"LOGAN","Phillips","KS",1872,,39.6656186,-99.5739646
"LOMA PARDA","Mora","NM",1872,1900,35.8467073,-105.0758386
"LONE STAR","Butler","NE",1872,1884,41.0836209,-97.0200294
"LONG ISLAND","Phillips","KS",1872,,39.9463739,-99.5345226
"LONGSTREET","Montgomery","TX",1872,1908,30.5451999,-95.8107828
"LOON CREEK","Custer","ID",1872,1873,44.4912996,-114.853699
"LORAIN","Nemaha","KS",1872,1879,,
"LORENA","Butler","KS",1872,1902,37.6939052,-97.0839279
"LOS PINOS","Saguache","CO",1872,1877,,
"LOULSBURGH","Miami","KS",1872,1894,38.6194564,-94.6807903
"LOVELADY","Houston","TX",1872,,31.125197,-95.444976
"LOVELAND","Larimer","CO",1872,1873,40.4205389,-105.0916472
"LOWELL","Kearney","NE",1872,1943,40.6475141,-98.8473004
"LURA","Russell","KS",1872,1888,39.1105665,-98.6889633
"LYNN CREEK","Shawnee","KS",1872,1874,38.9011138,-95.5819243
"MACE","Russell","KS",1872,1874,,
"MAD RIVER","TRINITY","CA",1872,,,
"MAINE RANCH","Bent","CO",1872,1875,,
"MANITOU","El Paso","CO",1872,1936,38.9938808,-105.0569301
"MANOR","Travis","TX",1872,,30.3469799,-97.5527949
"MAPLE CITY","Cowley","KS",1872,1988,37.0558643,-96.7683629
"MAPLEWOOD","Allen","KS",1872,1872,,
"MARBLE HILL","Burnet","TX",1872,1873,,
"MARQUEZ","Leon","TX",1872,,31.2414315,-96.2582655
"MARSH VALLEY","Jewell","KS",1872,1875,,
"MARSHALL","Marin","CA",1872,,38.1632542,-122.8894394
"MARYSVALE","Piute","UT",1872,,38.4513648,-112.2318691
"MAYVIEW","Jewell","KS",1872,1904,39.6111218,-98.2314414
"MAYVILLE","Lancaster","NE",1872,1874,,
"MAYWOOD","Wyandotte","KS",1872,1909,39.1277812,-94.8252402
"MCMILLIN","Bell","TX",1872,1881,,
"MECHLIN","Yankton","SD",1872,1872,,
"MEDARY","Brookings","SD",1872,1883,44.300226,-96.792254
"MEDICINE CREEK","Buffalo","SD",1872,1873,,
"MEDICINE LODGE","Barber","KS",1872,,37.2921111,-98.584065
"MENOMINEE","Cedar","NE",1872,1902,42.7869427,-97.3745025
"MEXIA","Limestone","TX",1872,,31.6805423,-96.482338
"MIDLAND","Butler","KS",1872,1873,,
"MIDLAND","Colfax","NE",1872,1884,,
"MILLTOWN","Hutchinson","SD",1872,1953,43.4235958,-97.8017345
"MILO","Lincoln","KS",1872,1938,39.1722261,-97.9675445
"MILTON","Marion","KS",1872,1877,,
"MINERAL PARK","Mohave","AZ",1872,1912,35.3708275,-114.1530103
"MOFFAT","Bell","TX",1872,1918,31.1921194,-97.4636222
"MONT CENIS","Dickinson","KS",1872,1882,,
"MONTEZUMA","Lincoln","NV",1872,1873,38.5927285,-114.7302823
"MORANO","San Joaquin","CA",1872,1875,,
"MOREY","Nye","NV",1872,1905,38.6693772,-116.254779
"MORGANVILLE","Clay","KS",1872,,39.4681492,-97.2016782
"MOSS SPRINGS","Geary","KS",1872,1895,38.8838911,-96.53778
"MOUNT CARMEL","Kane","UT",1872,,37.247206,-112.664377
"MOUNT CENIS","Dickinson","KS",1872,1882,,
"MOUNT COFFIN","Cowlitz","WA",1872,1895,46.1287229,-122.9878905
"MOUNT GAYNOR","Hays","TX",1872,1879,30.1438191,-98.135012
"MOUNT HOOD","Wasco","OR",1872,1878,45.5378947,-121.568408
"MOUNT OLIVET","McLennan","TX",1872,1883,31.4721135,-97.0680537
"MOUNT VERNON","Chautauqua","KS",1872,1887,37.1445018,-96.1058224
"MULE CREEK","Gonzales","TX",1872,1874,29.5841218,-97.5627733
"MURDOCK","Butler","KS",1872,1902,,
"MUSCOGEE","Muskogee","OK",1872,1900,35.7717678,-95.3300403
"NANUM","Yakima","WA",1872,1876,,
"NAPONEE","Franklin","NE",1872,,40.0766788,-99.1414774
"NASBY","Sarpy","NE",1872,1887,,
"NECHESVILLE","Anderson","TX",1872,1892,31.8668353,-95.4957876
"NEGUNDA","Webster","NE",1872,1903,,
"NELSONVILLE","Austin","TX",1872,1909,29.9766127,-96.4033011
"NEW ARCADIA","Osborne","KS",1872,1879,,
"NEW BOGGY DEPOT","Atoka","OK",1872,1883,,
"NEW CHICAGO","Granite","MT",1872,1908,46.6268742,-113.1422847
"NEW ERA","Furnas","NE",1872,1881,40.2641747,-99.7145603
"NEW GOTTLAND","McPherson","KS",1872,1883,38.4497297,-97.6114276
"NEW GRANT","Clay","KS",1872,1872,,
"NEW MEMPHIS","Douglas","CO",1872,1874,,
"NEW SALEM","Cowley","KS",1872,1972,37.3105804,-96.8953117
"NEWBERN","Dickinson","KS",1872,1887,38.7291706,-97.1489086
"NEWTON","Saunders","NE",1872,1895,,
"NORTH BEND","Coos","OR",1872,,43.3988889,-124.2327778
"NORTH BLUE","Adams","NE",1872,1876,,
"NORTH LAWRENCE","Douglas","KS",1872,1885,,
"NORTON","Norton","KS",1872,,39.8338946,-99.8915113
"NOYO","Mendocino","CA",1872,1918,39.439535,-123.7902298
"OAKDALE","Antelope","NE",1872,,42.0697291,-97.9692312
"OAKWOOD","Leon","TX",1872,,31.584896,-95.8491262
"ODENSE","Neosho","KS",1872,1902,37.7031007,-95.2519248
"OENAVILLE","Bell","TX",1872,1958,31.1276785,-97.2283332
"OHIO","Turner","SD",1872,1875,,
"OLIMPO","Colusa","CA",1872,1883,,
"OLIO","Jefferson","CO",1872,1872,,
"OLIVER","Beaverhead","MT",1872,1874,45.409092,-112.7111352
"OLLIE","Butler","NE",1872,1873,41.2530686,-97.1305928
"OPHIR","Placer","CA",1872,1910,38.8960098,-121.1255027
"ORIOLE","Smith","KS",1872,1882,39.936595,-98.594106
"ORION","Stanton","NE",1872,1876,,
"ORVILLE","Hamilton","NE",1872,1880,,
"OSBORNE","Osborne","KS",1872,,39.4388994,-98.6947949
"OTT","Coos","OR",1872,1876,43.0655453,-124.1414256
"OTTO","Cowley","KS",1872,1915,37.0703097,-96.7136376
"OTWELL","Ellis","TX",1872,1872,,
"PAJARO","Monterey","CA",1872,1888,36.8949536,-121.7457829
"PALO","York","NE",1872,1887,41.0283465,-97.4022694
"PALO ALTO","Bell","TX",1872,1882,,
"PALO BLANCO","Fresno","CA",1872,1873,,
"PANGUITCH","Garfield","UT",1872,,37.8230329,-112.4374306
"PAPINAVILLE","Charles Mix","SD",1872,1872,,
"PASKENTA","Tehama","CA",1872,,39.8845994,-122.5458323
"PATCHIN","Santa Clara","CA",1872,1925,,
"PAULINE","Shawnee","KS",1872,,38.963335,-95.6905377
"PAW PAW","Elk","KS",1872,1890,,
"PAWNEE ROCK","Barton","KS",1872,,38.2652911,-98.9809292
"PAYETTE STORE","Payette","ID",1872,1881,,
"PEACE","Rice","KS",1872,1876,38.2100112,-98.2070059
"PEACH GROVE","Clay","KS",1872,1885,,
"PEACH TREE","Jasper","TX",1872,1890,,
"PEBBLE","Dodge","NE",1872,1883,,
"PETERSON","Cuming","NE",1872,1887,41.7855522,-96.5930842
"PETTIT'S","Houston","TX",1872,1950,,
"PHELPS","Walker","TX",1872,1964,30.6963049,-95.4443865
"PHILLIPSBURG","Phillips","KS",1872,,39.7453651,-99.3182226
"PINE GROVE","Elmore","ID",1872,1874,43.4840623,-115.3120262
"PINE GROVE","Spokane","WA",1872,1879,47.447115,-117.4285337
"PITTSBURGH","Mitchell","KS",1872,1881,39.3430652,-98.4708966
"PLATTE CREEK","Charles Mix","SD",1872,1883,43.2927752,-99.0098126
"PLEASANT GROVE","Kittitas","WA",1872,1881,,
"PLEASANT HOME","York","NE",1872,1888,,
