"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"AMEDEE","Lassen","CA",1890,1924,,
"AMHERST","Buffalo","NE",1890,,40.7688996,-99.2698169
"AMOCA","Pierce","WA",1890,1890,,
"AMPLE","Haskell","TX",1890,1914,,
"ANDREWS","Harney","OR",1890,1968,42.4661111,-118.6144444
"ANSONIO","Grant","NM",1890,1892,,
"APPLETREE","Kitsap","WA",1890,1890,,
"APPOMATTOX","Grant","KS",1890,1894,,
"ARANSAS HARBOR","San Patricio","TX",1890,1892,,
"ARCADIA","Oklahoma","OK",1890,,35.6667233,-97.3267025
"ARDEN","Irion","TX",1890,1942,31.4437703,-100.7670473
"ARDEN","Stevens","WA",1890,1914,48.4601788,-117.8763674
"ARKANSAS JUNCTION","Lake","CO",1890,1918,,
"ARLINGTON","Snohomish","WA",1890,,48.1980065,-122.1266335
"ARMELLS","Fergus","MT",1890,1937,47.3155342,-109.1840594
"ARMINGTON","Cascade","MT",1890,1957,47.3663543,-110.9035659
"ARMOUR","Pawnee","NE",1890,1934,40.1194451,-96.420294
"ARTHUR","Stephens","OK",1890,1934,,
"ASH","Houston","TX",1890,1909,31.1951827,-95.6921723
"ASHBY","Matagorda","TX",1890,1919,28.8291519,-96.1241303
"ASHLAND","Kit Carson","CO",1890,1909,,
"ASPEN JUNCTION","Eagle","CO",1890,1895,39.3688731,-107.0328242
"AUGUSTA","Custer","CO",1890,1902,,
"AUSTIN","Garfield","CO",1890,1896,,
"AYR","Deaf Smith","TX",1890,1895,,
"BADGER","Arapahoe","CO",1890,1894,,
"BADGER","Holt","NE",1890,1916,42.8424998,-98.8917579
"BADGER","Platte","WY",1890,1901,,
"BAKER","Gallatin","MT",1890,1896,46.1457636,-111.0891145
"BALDWIN","Jefferson","OK",1890,1892,,
"BALLAGH","Garfield","NE",1890,1945,,
"BANYAN","Lewis","WA",1890,1891,,
"BARKER","Emmons","ND",1890,1892,46.0289791,-100.1922119
"BATEMAN","Washington","OR",1890,1891,45.6273337,-123.2756688
"BATTLE","McLennan","TX",1890,1906,31.5526682,-96.8894368
"BAXTER","Mariposa","CA",1890,1907,36.8938199,-117.9742536
"BEEBE","Custer","MT",1890,1935,46.0552799,-105.5694326
"BEECH GROVE","Jasper","TX",1890,1945,30.8560342,-94.1213013
"BEENHAM","Union","NM",1890,1924,36.2144758,-103.6344027
"BELDEN","Cedar","NE",1890,,42.4130563,-97.2067186
"BELEN","El Paso","TX",1890,1918,31.685945,-106.3124819
"BELOTT","Houston","TX",1890,1908,31.4310133,-95.3143877
"BELVIDERE","Kiowa","KS",1890,,37.4502986,-99.0801057
"BEN HOLLADAY","Clatsop","OR",1890,1891,45.9787192,-123.9248606
"BEN HUR","Mariposa","CA",1890,1951,37.3713303,-119.9685024
"BENGAL","Latimer","OK",1890,1974,34.8328775,-95.0619057
"BENSON","Sherman","KS",1890,1895,,
"BENTLEY","Oliver","ND",1890,1891,47.1797142,-100.9954198
"BERKELEY","Denver","CO",1890,1896,39.7888606,-109.035386
"BERNICE","Andrews","TX",1890,1892,,
"BERNICE","Jefferson","MT",1890,1906,46.2577065,-112.3372362
"BERTHA","Burt","NE",1890,1900,41.8869347,-96.3472454
"BERWICK","McHenry","ND",1890,1969,48.3611096,-100.2465238
"BETHANY","Lancaster","NE",1890,1927,40.8286117,-96.6297361
"BETHELDER","Brazoria","TX",1890,1892,,
"BETHLEHEM","Santa Clara","CA",1890,1890,,
"BISBEE","Towner","ND",1890,,48.62719,-99.379846
"BISHOP","Erath","TX",1890,1892,32.4879126,-98.0967075
"BISMARCK","Pierce","WA",1890,1906,,
"BLACK BUTTES","Sweetwater","WY",1890,1919,41.5477397,-108.6967762
"BLACKHAWK","Meagher","MT",1890,1893,46.4624443,-110.6507554
"BLOOMFIELD","Knox","NE",1890,,42.5988909,-97.6456195
"BLUFF CITY","Harper","KS",1890,,37.0764125,-97.8750572
"BLYN","Clallam","WA",1890,1909,48.022313,-123.0060075
"BOISE","King","WA",1890,1899,47.1803795,-122.0156674
"BOLIN","Delaware","OK",1890,1893,,
"BONSALL","San Diego","CA",1890,,33.2858672,-117.2197568
"BOOKWALTER","Pawnee","NE",1890,1919,40.0616675,-96.3694591
"BOOTH","Reno","KS",1890,1900,37.9408454,-97.9500534
"BOWDENS","Malheur","OR",1890,1898,42.5712675,-117.2426426
"BOWEN","Beaverhead","MT",1890,1924,45.7857566,-113.4272819
"BOWMAN","Logan","OK",1890,1900,,
"BRADEN","LeFlore","OK",1890,1939,,
"BRADFORD","Wabaunsee","KS",1890,1941,38.8216714,-96.0391581
"BRANDON","Perkins","NE",1890,1963,40.8033299,-101.9124008
"BRANNAN","Washington","ID",1890,1908,,
"BRAZOS","Palo Pinto","TX",1890,1968,32.6615198,-98.1219883
"BREMER","Lewis","WA",1890,1923,46.5784405,-122.41511
"BRIAR","Wise","TX",1890,1904,32.9951242,-97.5428007
"BRIGGS","Yavapai","AZ",1890,1907,34.0608644,-112.4757269
"BRIGHAM","Greenwood","KS",1890,1893,,
"BRIGHTON","Teton","MT",1890,1903,47.928293,-111.8102792
"BROADWAY","Lamar","TX",1890,1907,33.520385,-95.573568
"BRONCHO","Mercer","ND",1890,1916,47.1988981,-102.1715629
"BRONTE","Coke","TX",1890,,31.8866554,-100.2935527
"BROOKLAND","Sargent","ND",1890,1901,,
"BROWNSVILLE","Kitsap","WA",1890,1933,47.64204,-122.6068073
"BROWNSVILLE","Marshall","OK",1890,1902,,
"BROWNTOWN","Josephine","OR",1890,1909,42.0840054,-123.517285
"BROXSON","Houston","TX",1890,1902,,
"BRUNO","Butler","NE",1890,,41.2838989,-96.9586435
"BRUNSWICK","Antelope","NE",1890,,42.3377827,-97.9706228
"BUCKHORN","Murray","OK",1890,1910,34.4623123,-96.9514038
"BUENNA","King","WA",1890,1898,47.3312107,-122.3445674
"BUFFALO","Fergus","MT",1890,,46.8210697,-109.828521
"BUFORD","Rio Blanco","CO",1890,1962,39.9871994,-107.6167299
"BURGEVIN","LeFlore","OK",1890,1898,,
"BURLINGTON","Logan","OK",1890,1892,,
"BURT","Grady","OK",1890,1900,,
"BUSH","Bowie","TX",1890,1890,,
"BUSK","Lake","CO",1890,1894,,
"BUTLER","Jackson","CO",1890,1911,40.5855342,-106.540036
"BUTLER","Kitsap","WA",1890,1893,,
"CADDELL","San Augustine","TX",1890,1903,,
"CADY","Clearwater","ID",1890,1890,,
"CALDWELL","Scotts Bluff","NE",1890,1915,41.8999666,-103.9671705
"CAMBRIA","Weston","WY",1890,1928,43.9391458,-104.2074409
"CAMERON","Madison","MT",1890,,45.2032607,-111.6785824
"CAMPBELL","Mohave","AZ",1890,1902,,
"CANTON","Sioux","NE",1890,1921,,
"CAPLES","Cowlitz","WA",1890,1909,45.9056699,-122.8009371
"CARASCO","Blaine","MT",1890,1892,48.3122154,-109.4918564
"CARLSTON","Kitsap","WA",1890,1891,,
"CARPENTER","Mesa","CO",1890,1891,,
"CARROLL","Smith","TX",1890,1904,32.4773642,-95.5202369
"CARTER","Mineral","MT",1890,1904,47.2682629,-114.9356888
"CARTNEY","Buffalo","NE",1890,1891,,
"CASE","Cleveland","OK",1890,1906,,
"CATHARINE","Chase","NE",1890,1914,,
"CATSKILL","Colfax","NM",1890,1905,36.9397479,-104.8072162
"CAUSEY","Gaines","TX",1890,1892,,
"CAVE CREEK","Maricopa","AZ",1890,,33.8331724,-111.9439731
"CAVENDER","Dimmit","TX",1890,1891,,
"CEDARVILLE","Clearwater","ID",1890,1898,,
"CENTER","Jefferson","WA",1890,1919,47.9403682,-122.7932206
"CENTER","Oklahoma","OK",1890,1890,,
"CENTER","Pontotoc","OK",1890,1928,34.7992512,-96.8155714
"CENTER POINT","Turner","SD",1890,1895,43.1697124,-97.2395004
"CHADDICK","Oklahoma","OK",1890,1896,,
"CHANCEY","Bowie","TX",1890,1892,,
"CHANDLER","Fremont","CO",1890,1942,38.373055,-105.2005456
"CHAPIN","Kit Carson","CO",1890,1894,,
"CHAPLIN","Elk","KS",1890,1903,,
"CHATSWORTH","Los Angeles","CA",1890,,34.2541698,-118.5856432
"CHAUTAUQUA","Day","SD",1890,1905,,
"CHEAPSIDE","Gonzales","TX",1890,,29.2783012,-97.4030457
"CHELAN","Chelan","WA",1890,,47.8409698,-120.0164591
"CHESTER","Spokane","WA",1890,1943,47.6235061,-117.2404835
"CHEYENNE FALLS","Fall River","SD",1890,1901,,
"CHICOSA","Las Animas","CO",1890,1910,37.2569612,-104.5627631
"CHILTON","Jackson","OK",1890,1892,,
"CHOCTAW CITY","Oklahoma","OK",1890,1896,,
"CHOSKA","Wagoner","OK",1890,1913,35.8337114,-95.5916457
"CHULA VISTA","San Diego","CA",1890,,32.6219991,-117.0772506
"CLALLAM BAY","Clallam","WA",1890,1894,48.2490286,-124.2584315
"CLARENA","Towner","ND",1890,1892,,
"CLARENCE","Stevens","KS",1890,1895,,
"CLARKS","Washoe","NV",1890,1894,39.5849122,-119.4662883
"CLARKSON","Kern","CA",1890,1891,,
"CLARKSON","Payne","OK",1890,1903,36.0067153,-97.2644817
"CLARKSON","Turner","SD",1890,1902,,
"CLARNIE","Multnomah","OR",1890,1892,45.546508,-122.5370373
"CLAY","Lewis","WA",1890,1891,,
"CLAYTON","Payne","OK",1890,1900,36.019502,-96.944474
"CLEON","Shelby","TX",1890,1897,,
"CLIFFORD","Collingsworth","TX",1890,1912,,
"CLYDE","Butte","ID",1890,1918,44.1357405,-113.2469556
"CLYDE","Hand","SD",1890,1891,,
"COAL PARK","Boulder","CO",1890,1896,,
"COALGATE","Coal","OK",1890,,34.5343799,-96.2206179
"COGSWELL","Sargent","ND",1890,,46.106881,-97.781791
"COKER","Knox","NE",1890,1891,,
"COLEMAN JUNCTION","Coleman","TX",1890,1891,31.7762586,-99.367839
"COLETA","Spokane","WA",1890,1891,,
"COLSON","Butte","ID",1890,1892,,
"COLUMBIA","Kingfisher","OK",1890,1913,,
"CONCHO","Apache","AZ",1890,,34.4753132,-109.6059405
"CONNOR","Madison","TX",1890,1905,30.9649107,-95.8127269
"COPALIS","Grays Harbor","WA",1890,1924,47.1125857,-124.1737879
"CORA","Lewis","WA",1890,1908,46.5359453,-121.7900891
"CORNWALL","Contra Costa","CA",1890,1911,38.0204765,-121.878847
"COTTLE","Cottle","TX",1890,1900,,
"COULEE CITY","Grant","WA",1890,,47.6112561,-119.2922499
"COURTS","Gallatin","MT",1890,1901,45.8707627,-111.0841161
"COUTOLENC","Butte","CA",1890,1937,39.8729387,-121.5785843
"CRAWFORD","Valley","ID",1890,1915,,
"CRESCENT","Jefferson","MT",1890,1893,46.4213198,-112.2466763
"CRESCENT","Logan","OK",1890,,35.9525431,-97.5947685
"CRESTON","Lincoln","WA",1890,,47.7584877,-118.519718
"CRITZER","Linn","KS",1890,1906,38.1400288,-94.912744
"CROCKETT","Knox","NE",1890,1892,,
"CROOK","Thomas","KS",1890,1892,,
"CROWELL","Foard","TX",1890,,33.9849405,-99.7254256
"CROY","Gilliam","OR",1890,1911,45.5304062,-120.3594892
"CROZIER","Young","TX",1890,1893,,
"CULTAY","Teton","MT",1890,1893,47.9582977,-111.4758162
"CUMMINS","Sterling","TX",1890,1892,,
"CUSHMAN","Wilbarger","TX",1890,1895,,
"CYRUS","Morrill","NE",1890,1909,,
"DAKEM","Emmons","ND",1890,1909,,
"DANIELS","Cavalier","ND",1890,1910,,
"DASH","Towner","ND",1890,1906,48.9641737,-99.0834623
"DAVIS","Murray","OK",1890,,34.4997179,-97.115626
"DAWSON","Jefferson","CO",1890,1894,,
"DAY","Deuel","NE",1890,1903,41.1922108,-102.1335164
"DAY","Wichita","TX",1890,1894,,
"DE NOON","Pinal","AZ",1890,1891,,
"DEANSBURY","Douglas","CO",1890,1892,,
"DEER PARK","Spokane","WA",1890,,47.9590598,-117.4760577
"DEL SUR","Los Angeles","CA",1890,1925,34.7191502,-118.2897992
"DELANO","Pierce","WA",1890,1895,,
"DELL","Beaverhead","MT",1890,1973,44.7229703,-112.6972342
"DELLVALE","Norton","KS",1890,,39.7722271,-100.035129
"DENISON","Boone","NE",1890,1901,41.7186223,-98.1770105
"DENNY","Trinity","CA",1890,1965,41.0756911,-123.2717113
"DESERT","Jefferson","OR",1890,1892,44.4762333,-121.0692024
"DESMET","Benewah","ID",1890,,47.1460098,-116.9157249
"DIAL","Greer","OK",1890,1890,,
"DICKINSON","Galveston","TX",1890,,29.4617555,-95.0543995
"DIFFIN","Grant","OR",1890,1891,44.713763,-118.4846688
"DIKE","Hopkins","TX",1890,,33.238269,-95.480047
"DILWORTH","Lane","OR",1890,1890,44.0481765,-123.8839992
"DINGLE","Bear Lake","ID",1890,,42.2193736,-111.2679797
"DIX","La Plata","CO",1890,1907,,
"DIXIE","Lamar","TX",1890,1905,,
"DOGDEN","McLean","ND",1890,1904,47.838395,-100.665321
"DOLDE","Shasta","CA",1890,1893,,
"DOLMAN","Stonewall","TX",1890,1891,,
"DORRINGTON","Scotts Bluff","NE",1890,1899,,
"DOUGLAS","Morrow","OR",1890,1906,45.5526316,-119.9205873
"DOVER","Clackamas","OR",1890,1911,45.3312314,-122.2289736
"DOVER","Kingfisher","OK",1890,,35.9828919,-97.9080955
"DOWNSVILLE","McLennan","TX",1890,1907,31.4557253,-97.0669423
"DRACO","Williamson","TX",1890,1892,,
"DRAGOON","Spokane","WA",1890,1902,,
"DRISCOLL","Jim Wells","TX",1890,1905,,
"DRURY","San Jacinto","TX",1890,1909,,
"DUBOIS","Washington","ID",1890,1891,,
"DUDLEY","Fall River","SD",1890,1892,43.299131,-103.824899
"DUKE","Jackson","OK",1890,,34.6635186,-99.5657863
"DUNCAN","Gallatin","MT",1890,1900,45.9296512,-111.0980057
"DUNDEE","Archer","TX",1890,1967,33.7403754,-98.9022869
"DUNKLEBERG","Granite","MT",1890,1891,46.5485396,-113.1064478
"DUNN","Scurry","TX",1890,,32.5661826,-100.8853523
"DYERVILLE","Humboldt","CA",1890,1933,40.3445844,-123.9167067
"EAGLE","Barber","KS",1890,1908,,
"EAGLE","Craig","OK",1890,1906,,
"EAGLETON","Lewis","WA",1890,1920,,
"EARLING","Lyman","SD",1890,1906,43.9172124,-99.922063
"EAST ANACORTES","Skagit","WA",1890,1891,,
"EASTON","Kittitas","WA",1890,,47.23706,-121.1789787
"EASTVIEW","Torrance","NM",1890,1919,34.5783951,-106.3466847
"EATONVILLE","Pierce","WA",1890,,46.8681596,-122.2615019
"ECHO","Stevens","WA",1890,1921,48.704629,-117.8649841
"ECKARD","Fall River","SD",1890,1907,43.0083014,-103.9007625
"EDA","Canadian","OK",1890,1904,,
"EDDY","Routt","CO",1890,1913,,
"EDDYVILLE","Dawson","NE",1890,,41.0113969,-99.6242755
"EDEN","Pueblo","CO",1890,1914,38.3163909,-104.6163628
"EDGEWOOD","Klamath","OR",1890,1890,42.2976463,-121.4794442
"EDITH","Coke","TX",1890,1955,31.9034748,-100.610658
"EFFIE","Wilbarger","TX",1890,1899,,
"EL CAMPO","Wharton","TX",1890,,29.194453,-96.2684955
"ELDORADO","Jackson","OK",1890,,34.4739988,-99.6521992
"ELDORADO","Salt Lake","UT",1890,1905,40.7218904,-112.0174398
"ELENA","Shasta","CA",1890,1906,,
"ELIZA ISLAND","Whatcom","WA",1890,1891,48.6523287,-122.5835064
"ELK","Carter","OK",1890,1907,,
"ELLA","Brazos","TX",1890,1893,,
"ELLIS","Custer","ID",1890,,44.6918699,-114.0483949
"ELLSMERE","Cascade","MT",1890,1893,,
"ELM","Logan","OK",1890,1890,,
"ELMER","Kern","CA",1890,1914,,
"ELMORE","Garvin","OK",1890,1910,34.6228594,-97.3964138
"EMMA","Crosby","TX",1890,1911,,
"EMMET","Wyandotte","KS",1890,1901,,
"EMPORIA","Holt","NE",1890,1902,42.3650041,-98.3400774
"ENDERS","Chase","NE",1890,,40.4552735,-101.5337781
"ENGLISH","Red River","TX",1890,1906,33.62761,-94.8593827
"ENTERPRISE","Haskell","OK",1890,1958,35.2298196,-95.3799746
"ENTERPRISE","Medina","TX",1890,1895,,
"ERICSON","Custer","MT",1890,1914,45.3244348,-104.0866059
"ERIE","Kingfisher","OK",1890,1892,,
"ERNA","Mason","TX",1890,1896,,
"ESPARTO","Yolo","CA",1890,,38.6921258,-122.0171925
"ESTHER","Shawnee","KS",1890,1893,,
"ESTHERDALE","Buffalo","SD",1890,1906,43.9972161,-99.0837093
"ETTOWA","Gonzales","TX",1890,1891,29.6024564,-97.3386019
"EVELYN","Brule","SD",1890,1893,,
"EVERITT","San Jacinto","TX",1890,1929,,
"EWEN","Foster","ND",1890,1896,,
"EXTER","Union","NM",1890,1903,,
"FAIRLAND","Burnet","TX",1890,1951,30.6440751,-98.2847464
"FAIRVIEW","Logan","OK",1890,1893,35.8128259,-97.5378208
"FALCON","Crosby","TX",1890,1895,,
"FALLS","Adams","ID",1890,1897,,
"FANNIN","Goliad","TX",1890,,28.6955486,-97.2358241
"FARMER","Hanson","SD",1890,1992,43.7238686,-97.6884035
"FAWLING","Muskogee","OK",1890,1896,,
"FELDER","Washington","TX",1890,1907,,
"FELIDA","Clark","WA",1890,1906,45.717338,-122.7067658
"FERN HILL","Pierce","WA",1890,1910,47.1787102,-122.4423451
"FERRY","Lewis","WA",1890,1895,,
"FIDELITY","Nemaha","KS",1890,1902,39.7899989,-95.7888767
"FIFE","Crook","OR",1890,1937,43.7165303,-119.9844166
"FIN","Jefferson","MT",1890,1894,46.162983,-111.9947144
"FISHHAWK","Columbia","OR",1890,1910,46.005389,-123.335955
"FLEETWOOD","Stephens","TX",1890,1892,,
"FLETCHER","Adams","WA",1890,1906,46.8684817,-118.3241383
"FLORA","Wallowa","OR",1890,1966,45.900148,-117.3098881
"FLORENCE","Cimarron","OK",1890,1891,,
"FLORENTINE","San Diego","CA",1890,1892,,
"FLOURNOY","Thurston","NE",1890,1895,42.17722,-96.7008704
"FLOYDADA","Floyd","TX",1890,,33.9859291,-101.3375029
"FOLSOM","Golden Valley","MT",1890,1905,46.4252384,-109.0593303
"FOREST","Whatcom","WA",1890,1891,,
"FOREST CITY SOUTH","Potter","SD",1890,1891,45.0124832,-100.3051306
"FORESTLAKE","san Joaquin","CA",1890,1903,,
"FORSBY","Sargent","ND",1890,1901,,
"FORT CANBY","Pacific","WA",1890,1923,46.2834336,-124.0540425
"FOUSE","Lyon","KS",1890,1895,,
"FOWLER","Otero","CO",1890,,38.1291721,-104.0232934
"FOX","Gonzales","TX",1890,1892,,
"FOX","Yuma","CO",1890,1912,,
"FOX ISLAND","Pierce","WA",1890,,47.2579,-122.6364
"FOYIL","Rogers","OK",1890,,36.4344551,-95.5256445
"FRANCIS","Weston","WY",1890,1894,,
"FRANK","Day","SD",1890,1911,,
"FRANKFORT","Pacific","WA",1890,1918,46.2803842,-123.7559768
"FRASER","Clearwater","ID",1890,1920,46.3910117,-116.1384729
"FREDONIA","Skagit","WA",1890,1906,48.4462161,-122.4440524
"FREEBORN","Eddy","ND",1890,1908,,
"FREEWATER","Umatilla","OR",1890,1951,45.9326346,-118.3877435
"FREMONT","King","WA",1890,1901,47.6595424,-122.3570724
"FRONTIER","Chouteau","MT",1890,1891,,
"FRUITLAND","Humboldt","CA",1890,1934,40.2956967,-123.8253142
"FULSHEAR","Fort Bend","TX",1890,,29.695417,-95.900412
"GAINS","Tulare","CA",1890,1891,,
"GALE","Klamath","OR",1890,1896,42.0251516,-121.6005501
"GALLIENAS","Cimarron","OK",1890,1904,,
"GALLINA","Rio Arriba","NM",1890,,36.2283497,-106.8189286
"GAMMA","Sterling","TX",1890,1892,,
"GARDENA","Los Angeles","CA",1890,,33.8825157,-118.3006287
"GARDENTOWN","Harris","TX",1890,1893,,
"GARLAND","Custer","MT",1890,1950,46.0291682,-105.9613887
"GARNER","Parker","TX",1890,1966,32.8312386,-97.9825408
"GARRETSON","Minnehaha","SD",1890,,43.714123,-96.503842
"GATE CITY","Thurston","WA",1890,1894,,
"GATEWOOD","Cochise","AZ",1890,1894,,
"GERMANTOWN","Goliad","TX",1890,1918,,
"GETCHELL","Snohomish","WA",1890,1918,48.072043,-122.0970795
"GETTYSBURGH","Clallam","WA",1890,1926,48.1570313,-123.8263119
"GIBRALTER","Skagit","WA",1890,1894,48.4306589,-122.5826689
"GIBSON","McKinley","NM",1890,1945,35.56679,-108.74139
"GILLESPIE","Jefferson","CO",1890,1894,,
"GILLTON","Columbia","OR",1890,1895,45.8190032,-122.8489928
"GILMORE","LeFlore","OK",1890,1918,,
"GILPIN","Titus","TX",1890,1890,,
"GLADE","Polk","TX",1890,1890,,
"GLADSTONE","Clackamas","OR",1890,,45.3869444,-122.5969444
"GLASS","Bastrop","TX",1890,1899,,
"GLEESON","Cochise","AZ",1890,1939,31.7339802,-109.8297941
"GLENADA","Lane","OR",1890,1943,43.9603988,-124.1040071
"GLENBURN","Kern","CA",1890,1891,,
"GLENDO","Platte","WY",1890,,42.5027467,-105.0260832
"GLIDE","Douglas","OR",1890,,43.2994444,-123.0963889
"GLOBE","Tulare","CA",1890,1915,36.1010603,-118.8281496
"GLOBEVILLE","Denver","CO",1890,1900,,
"GOAR","Greer","OK",1890,1890,,
"GOFORTH","Hays","TX",1890,1902,30.0218829,-97.7933366
"GOING SNAKE","Adair","OK",1890,1898,35.9917514,-94.6502243
"GOLD BASIN","Mohave","AZ",1890,1894,35.8194339,-114.1502374
"GOLD BEACH","Curry","OR",1890,,42.4080556,-124.4216667
"GOLDBURG","Custer","ID",1890,1942,44.3854763,-113.6458623
"GOLDEN","Clark","SD",1890,1905,,
"GOODWIN","Comal","TX",1890,1904,29.7413345,-98.1061193
"GOODWIN","Stevens","WA",1890,1903,48.604347,-118.0233197
"GRADY","Fisher","TX",1890,1902,32.8620489,-100.6162239
"GRADY","Jefferson","OK",1890,1984,34.0203753,-97.6655824
"GRAF","Johnson","NE",1890,1953,40.4002779,-96.104451
"GRAND FORKS","Grays Harbor","WA",1890,1892,,
"GRANITE LAKE","Spokane","WA",1890,1892,47.5504901,-117.6282477
"GRANITE MOUNTAIN","Burnet","TX",1890,1911,30.5882441,-98.3011347
"GRANT","Marion","TX",1890,1893,,
"GRAVELLES","Lincoln","WA",1890,1892,47.620991,-117.9991305
"GRAY","Eastland","TX",1890,1906,,
"GRAY HORSE","Osage","OK",1890,1931,36.5497733,-96.647808
"GRAYS HARBOR","Grays Harbor","WA",1890,1909,46.950645,-124.051005
"GREEN BASIN","Marion","OR",1890,1896,44.7545664,-122.2950787
"GREGG","Box Butte","NE",1890,1893,,
"GRICE","Upshur","TX",1890,1905,32.8062421,-95.1191084
"GRIFFIN","Woodson","KS",1890,1901,,
"GRINDSTONE","Haakon","SD",1890,1946,44.1391538,-101.9673731
"GRIZZLY","Jefferson","OR",1890,1948,44.4979032,-120.9197543
"GRIZZLY BLUFF","Humboldt","CA",1890,1933,40.5620762,-124.1708855
"GRUM","Washington","NE",1890,1902,,
"GULNARE","Las Animas","CO",1890,,37.3172387,-104.7519341
"GURDANE","Umatilla","OR",1890,1934,45.2690113,-119.1044467
"HABBERTON","Gray","KS",1890,1893,,
"HADEN","Teton","ID",1890,1913,43.8249163,-111.1796679
"HADLEY","Luna","NM",1890,1895,,
"HADLEYVILLE","Lane","OR",1890,1902,43.970123,-123.319261
"HALE","Yuma","CO",1890,1984,39.6297158,-102.142688
"HALESTOWN","Knox","NE",1890,1895,,
"HALLER CITY","Snohomish","WA",1890,1894,,
"HAMILTON","Gage","NE",1890,1899,,
"HAMILTON","Ravalli","MT",1890,,46.2468659,-114.1603717
"HANNA","Carbon","WY",1890,,41.8699622,-106.5619718
"HANNIBAL","Erath","TX",1890,1901,32.3737462,-98.3356022
"HANOVER","Milam","TX",1890,1906,30.8038026,-96.821646
"HARCUVAR","Maricopa","AZ",1890,1893,,
"HARDAN","Whatcom","WA",1890,1901,,
"HARGRAVE","Rush","KS",1890,1950,38.5564025,-99.4451095
"HARKNESS","Leavenworth","KS",1890,1894,,
"HARLAN","Lincoln","OR",1890,1968,44.5398422,-123.6931645
"HARLEM","Blaine","MT",1890,,48.5333309,-108.7840463
"HARLOW","Mesa","CO",1890,1891,,
"HARMONY","Lewis","WA",1890,1924,48.3981595,-122.380993
"HAROLD","Los Angeles","CA",1890,1901,34.5449913,-118.1095167
"HARRIS","Adams","CO",1890,1908,,
"HARROLD","Hughes","SD",1890,,44.5236111,-99.7394444
"HARTFORD","Snohomish","WA",1890,1953,48.0220426,-122.0554092
"HARTLINE","Grant","WA",1890,,47.6904251,-119.1083534
"HARTSHORNE","Pittsburg","OK",1890,,34.8506249,-95.5572922
"HASTINGS","Barnes","ND",1890,1967,46.6838671,-98.0945419
"HASTINGS","Kendall","TX",1890,1903,,
"HAT CREEK","Fall River","SD",1890,1893,43.263863,-103.596307
"HAVELOCK","Lancaster","NE",1890,1931,40.8541673,-96.6350137
"HAVRE","Hill","MT",1890,,48.549999,-109.6840887
"HAYDEN","Nowata","OK",1890,1936,,
"HAYSTACK","Jefferson","OR",1890,1907,44.4956763,-121.155317
"HEATH","Banner","NE",1890,1909,,
"HEBER","Navajo","AZ",1890,,34.4314262,-110.5940135
"HEBRON","Denton","TX",1890,1957,33.0265105,-96.8636139
"HEIN","Campbell","SD",1890,1904,45.9138761,-99.9184492
"HELENA","Adams","ID",1890,1914,45.1701582,-116.6523664
"HELMER","Mason","WA",1890,1893,,
