"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"OMAHA CITY","Douglas","NE",1854,1871,41.2494431,-95.9316809
"ONISBO","Sacramento","CA",1854,1872,,
"OREGON HOUSE","Yuba","CA",1854,,39.344891,-121.2699602
"OROVILLE","Butte","CA",1854,,39.5137752,-121.556359
"OTTITIEWA","Siskiyou","CA",1854,1860,41.6076387,-122.8403099
"PALACE HILL","Dallas","TX",1854,1866,,
"PAULINEVILLE","Hardin","TX",1854,1859,,
"PEKIN","Cowlitz","WA",1854,1886,,
"PILOT HILL","El Dorado","CA",1854,,38.8349001,-121.0143878
"PLATTE'S MOUTH","Cass","NE",1854,1867,41.0113881,-95.8822312
"PLUM VALLEY","Polk","OR",1854,1863,45.0173354,-123.6692779
"POND SPRING","Williamson","TX",1854,1880,30.4463122,-97.7655643
"PRAIRIEVILLE","Kaufman","TX",1854,1954,32.4798611,-96.1030282
"PRICE'S CREEK","Dewitt","TX",1854,1877,,
"PUTAH","Solano","CA",1854,1864,,
"QUIHI","Medina","TX",1854,1872,29.3916223,-99.0300324
"RATTLESNAKE BAR","Placer","CA",1854,1869,38.8160114,-121.0896677
"ROCK HILL","Collin","TX",1854,1904,33.2040063,-96.8024993
"ROCKWALL","Rockwall","TX",1854,,32.924799,-96.459664
"ROUND PRAIRIE","Lamar","TX",1854,1855,33.835935,-95.7180205
"ROUND ROCK","Williamson","TX",1854,,30.5167369,-97.6901257
"RUDYVILLE","Hidalgo","TX",1854,1870,,
"RUSSIAN RIVER","Sonoma","CA",1854,1857,38.6104658,-122.8691609
"SABINAL","Uvalde","TX",1854,,29.3197146,-99.4677994
"SALINAS","Monterey","CA",1854,,36.6777372,-121.6555013
"SAN ANDREAS","Calaveras","CA",1854,,38.1960298,-120.6804872
"SAN GABRIEL","Los Angeles","CA",1854,,34.0972312,-118.1075695
"SAN LORENZO","Alameda","CA",1854,,37.6877406,-122.1217777
"SAN PABLO","Contra Costa","CA",1854,1943,37.9610347,-122.3458041
"SAN PADRO","Los Angeles","CA",1854,1864,34.0289019,-118.2572962
"SANDY POINT","Brazoria","TX",1854,1955,29.385517,-95.4810532
"SCATES CREEK","Thurston","WA",1854,1857,46.8012112,-123.0993066
"SCYENE","Dallas","TX",1854,1895,,
"SECRET RAVINE","Placer","CA",1854,1868,39.1171195,-120.8996623
"SHAWS FLAT","Tuolumne","CA",1854,1881,38.0077016,-120.4093614
"SILVER CREEK","Marion","OR",1854,1855,44.9887326,-122.7659227
"SMITH'S RANCH","Sonoma","CA",1854,1901,,
"SOAP CREEK","Benton","OR",1854,1857,44.6984539,-123.2214871
"STAFFORD'S POINT","Fort Bend","TX",1854,1869,,
"STEILACOOM CITY","Pierce","WA",1854,1895,,
"STRINGTOWN","Butte","CA",1854,1858,,
"SUISUN","Solano","CA",1854,1857,38.2490801,-122.0107989
"TARTLITT","Pacific","WA",1854,1855,,
"TAYLORSVILLE","Utah","UT",1854,1854,,
"TOMALLES","Marin","CA",1854,1879,38.246307,-122.9052741
"TRINIDAD","Kaufman","TX",1854,1866,,
"TRINITY","Trinity","CA",1854,1878,40.7395888,-122.9464156
"TROUP","Smith","TX",1854,,32.1440733,-95.1199163
"TRUIT'S STORE","Shelby","TX",1854,1867,,
"UNION","Salt Lake","UT",1854,1901,40.6068923,-111.8743789
"UNION","Washington","TX",1854,1868,,
"UNION POINT","Linn","OR",1854,1859,44.3484573,-122.9856433
"VACAVILLE","Solano","CA",1854,,38.3565773,-121.9877444
"VALFONTIS","Polk","OR",1854,1865,45.0198409,-123.0803763
"VALLICITA","Calaveras","CA",1854,1940,38.0901992,-120.4735322
"WASHINGTON","Yolo","CA",1854,1856,38.5937938,-121.5169003
"WESTERN","Sacramento","CA",1854,1856,,
"WESTON","Collin","TX",1854,,33.3480438,-96.6687318
"WINTER QUARTERS","Douglas","NE",1854,1855,41.3366637,-95.959736
"WOODS","Panola","TX",1854,1906,32.0084999,-94.2482526
"WOODSIDE","San Mateo","CA",1854,1915,37.4448632,-122.2304997
"YORNET","Amador","CA",1854,1861,,
"ALDERBROOK","Douglas","OR",1855,1859,43.1478941,-123.3636819
"ALGODONES","Sandoval","NM",1855,1966,35.3805931,-106.4791925
"ALGUNA","San Patricio","TX",1855,1866,,
"ALLEN","Lyon","KS",1855,,38.6561191,-96.1697173
"ALMA","Rusk","TX",1855,1879,,
"ALPHA","Nevada","CA",1855,1862,39.4460098,-120.7418847
"AMERICAN RANCH","Shasta","CA",1855,1878,,
"ANGELINA","Angelina","TX",1855,1865,,
"ANTIOCH","Lavaca","TX",1855,1888,,
"AQUEDUCT CITY","Amador","CA",1855,1855,,
"ASHLAND","Geary","KS",1855,1868,,
"ASHLAND MILLS","Jackson","OR",1855,1871,42.1967981,-122.7089212
"ATCHISON","Atchison","KS",1855,,39.5645915,-95.119504
"BAGDAD","Williamson","TX",1855,1882,30.5765831,-97.8697356
"BELLEVUE","Sarpy","NE",1855,,41.1366656,-95.8908446
"BERNALILLO","Sandoval","NM",1855,,35.30004,-106.5511369
"BERRIEN","Smith","TX",1855,1856,,
"BLOOMINGTON","Douglas","KS",1855,1858,38.9116696,-95.390531
"BONDVILLE","Mariposa","CA",1855,1860,,
"BOTTLE HILL","El Dorado","CA",1855,1859,38.9443439,-120.8507687
"BOWLING GREEN","Franklin","KS",1855,1857,,
"BRINGHURST","Clark","NV",1855,1860,36.1808037,-115.1333343
"BROOKLYN","Alameda","CA",1855,1878,,
"BRYAN","Doniphan","KS",1855,1856,,
"BUCKEYE","Yolo","CA",1855,1875,,
"BURLINGTON","Linn","OR",1855,1857,44.447067,-123.2053742
"CALLOWAY","Upshur","TX",1855,1902,,
"CAROLINA","Falls","TX",1855,1873,31.2454546,-97.082773
"CASE'S MILLS","Travis","TX",1855,1859,,
"CEDAR VALLEY","Utah","UT",1855,,40.3271707,-112.1043852
"CENTERVILLE","Linn","KS",1855,,38.2208588,-95.0141361
"CENTREVILLE","Alameda","CA",1855,1893,37.5482697,-121.9885719
"CENTREVILLE","Linn","KS",1855,,38.2208588,-95.0141361
"CHARCO","Goliad","TX",1855,1954,28.7405413,-97.6155528
"CLARKSVILLE","El Dorado","CA",1855,1934,38.6549043,-121.0524439
"CLEAR CREEK","Denton","TX",1855,,33.2642847,-97.0486207
"CLEAR FORK","Caldwell","TX",1855,1856,,
"CORN HILL","Williamson","TX",1855,1912,30.8068544,-97.6150096
"COTTAGE GROVE","Lane","OR",1855,,43.7858333,-123.0702778
"COUNCIL CITY","Osage","KS",1855,1858,38.7538947,-95.8349868
"COUNCIL GROVE","Morris","KS",1855,,38.6597741,-96.4894045
"COVINGTON","Hill","TX",1855,,32.178859,-97.256309
"DAVIS","Douglas","KS",1855,1861,,
"DESOTO","Washington","NE",1855,1933,41.4986053,-96.0575135
"DONIPHAN","Doniphan","KS",1855,1943,39.6416624,-95.0808028
"DOUGLAS","Douglas","KS",1855,1855,,
"EASTON","Leavenworth","KS",1855,,39.3449988,-95.1158011
"EDOM","Van Zandt","TX",1855,1960,32.3723676,-95.6088495
"EL DORADO","El Dorado","CA",1855,,38.6826817,-120.8477146
"ELIZABETHTOWN","Plumas","CA",1855,1855,,
"EMPIRE RANCH","Yuba","CA",1855,1865,39.6026745,-120.7813332
"FERGUSON'S","Grayson","TX",1855,1861,,
"FINCASTLE","Henderson","TX",1855,1907,32.1293237,-95.5677362
"FLINTHAM'S TAN YARD","Red River","TX",1855,1866,,
"FLORENCE","Douglas","NE",1855,1918,41.3375,-95.96222
"FONTANELLE","Washington","NE",1855,1959,41.538608,-96.4280786
"FOREMAN'S RANCH","San Joaquin","CA",1855,1863,,
"FORT CLARK","Kinney","TX",1855,1873,,
"FORT CRAIG","Socorro","NM",1855,1879,33.635623,-107.0147531
"FORT DAVIS","Jeff Davis","TX",1855,,30.594939,-103.886216
"FORT JOHNSON","Iron","UT",1855,1859,37.7791429,-113.032171
"FORT RILEY","Geary","KS",1855,1917,39.0871639,-96.7962926
"FORT THORN","Dona Ana","NM",1855,1859,,
"FOURTH CROSSING","Calaveras","CA",1855,1925,38.1313094,-120.6346511
"FRANKLIN","Douglas","KS",1855,1867,38.9375034,-95.1852492
"FRANKLIN","Lane","OR",1855,1902,44.1609565,-123.3045399
"FREEDOM","Harrison","TX",1855,1862,,
"GIBSONVILLE","Sierra","CA",1855,1910,39.7401714,-120.9088398
"GILBERT","McLennan","TX",1855,1860,,
"GOLD HILL","Hopkins","TX",1855,1857,,
"GOLD RIVER","Jackson","OR",1855,1859,42.4206754,-123.2286665
"GRASSHOPPER FALLS","Jefferson","KS",1855,1875,39.3433316,-95.460253
"GRIFFIN","Cherokee","TX",1855,1906,32.0382201,-95.0754985
"GRIZZLY FLATS","El Dorado","CA",1855,,38.6360169,-120.5271473
"GWIN","Merced","CA",1855,1864,,
"HALLET","Shawnee","KS",1855,1855,39.104166,-95.8585978
"HARRISBURG","Linn","OR",1855,,44.2697222,-123.1608333
"HARTSVILLE","Austin","TX",1855,1867,29.6577367,-96.1080153
"HENDERSONVILLE","Anderson","TX",1855,1870,,
"HIBBARD","Johnson","KS",1855,1861,,
"HIGHLAND","Doniphan","KS",1855,,39.8599829,-95.2611311
"HILL'S FERRY","Stanislaus","CA",1855,1856,37.3488262,-120.9796501
"INDIAN GULCH","Mariposa","CA",1855,1912,37.439383,-120.1968485
"INDIANOLA","Shawnee","KS",1855,1868,39.1036105,-95.6933152
"IOWA POINT","Doniphan","KS",1855,1933,39.928331,-95.2385873
"JUNIATA","Pottawat","KS",1855,1856,,
"KANOSHE","Cass","NE",1855,1868,40.8861115,-95.8558391
"KICKAPOO CITY","Leavenworth","KS",1855,1902,39.3988869,-94.9710755
"KIDD'S MILLS","Freestone","TX",1855,1856,,
"KINGS VALLEY","Benton","OR",1855,1974,44.6948413,-123.432881
"LA PLATTE","Douglas","NE",1855,1856,,
"LANE","Douglas","KS",1855,1856,,
"LAWN ARBOR","Polk","OR",1855,1865,45.070672,-123.2851044
"LAWRENCE","Douglas","KS",1855,,38.9716689,-95.2352501
"LEACH'S STORE","Mariposa","CA",1855,1859,,
"LEAVENWORTH CITY","Leavenworth","KS",1855,1871,39.3111112,-94.9224637
"LECOMPTON","Douglas","KS",1855,,39.0444449,-95.3946967
"LELAND","Josephine","OR",1855,1943,42.6384498,-123.4408984
"LEWISTOWN","Cass","NE",1855,1858,40.8936115,-95.8922291
"LEWISVILLE","Denton","TX",1855,,33.0450592,-97.0234178
"LISBON","Placer","CA",1855,1866,39.0007303,-120.9924431
"LITTLE YORK","Nevada","CA",1855,1886,39.195175,-120.8771629
"LOCUST SHADE","Dallas","TX",1855,1858,,
"LONDON","Rusk","TX",1855,1876,32.2309892,-94.9443839
"LOOKOUT","Leon","TX",1855,1866,,
"LORING","Shawnee","KS",1855,1855,,
"LOS LUCEROS","Rio Arriba","NM",1855,1877,36.1097448,-106.0469671
"LOS LUNAS","Valencia","NM",1855,,34.8078326,-106.7333599
"LOVING'S FERRY","Stanislaus","CA",1855,1862,,
"MALAKOFF","Henderson","TX",1855,,32.169732,-96.021633
"MAYFIELD","Santa Clara","CA",1855,1930,37.4232728,-122.1438529
"McCARTHYSVILLE","Santa Clara","CA",1855,1863,37.2638324,-122.0230146
"McMINNVILLE","Yamhill","OR",1855,,45.209283,-123.1817714
"MEADOW VALLEY","Plumas","CA",1855,,39.9304458,-121.0607909
"MICHIGAN BAR","Sacramento","CA",1855,1935,38.4837978,-121.0513324
"MIDDLETOWN","Goliad","TX",1855,1859,,
"MILLER","Morris","KS",1855,1856,,
"MORMON","Salt Lake","UT",1855,1863,,
"MOULTON","Gonzales","TX",1855,1858,,
"MOUNT COMFORT","Cherokee","TX",1855,1859,31.8090606,-95.293281
"MOUNT PLEASANT","Atchison","KS",1855,1900,39.4477752,-95.137746
"MOUNT PLEASANT","Salt Lake","UT",1855,1856,,
"MUDDY","Yamhill","OR",1855,1869,45.1153935,-123.3162168
"NATIVIDAD","Monterey","CA",1855,1908,36.732737,-121.5966111
"NEBRASKA CITY","Otoe","NE",1855,,40.6766683,-95.8591686
"NEEDY","Clackamas","OR",1855,1903,45.1726211,-122.7025911
"NEILSBURGH","Placer","CA",1855,1866,,
"NELSON'S CREEK","Plumas","CA",1855,1859,39.8582266,-120.8657841
"NEMAHA","Richardson","NE",1855,1855,40.1902779,-95.5391504
"NEVADA","Douglas","KS",1855,1857,,
"NEWPORT","Walker","TX",1855,1872,,
"NUATO","Leavenworth","KS",1855,1855,,
"O'BYRNES FERRY","Calaveras","CA",1855,1887,37.8949264,-120.5710344
"OAK GROVE FARM","Solano","CA",1855,1856,,
"OAKLAND","Alameda","CA",1855,,37.8043722,-122.2708026
"OCENA","Atchison","KS",1855,1858,39.4852756,-95.2877497
"ODESSA","Wise","TX",1855,1866,,
"ONION VALLEY","Plumas","CA",1855,1923,39.7957269,-120.8818949
"OSAWATOMIE","Miami","KS",1855,,38.497647,-94.9473204
"OTHELLO","Lane","OR",1855,1859,44.2790122,-123.2109272
"OWSLEY'S BAR","Yuba","CA",1855,1865,39.2210031,-121.408018
"OZAWKIE","Jefferson","KS",1855,,39.2333317,-95.4669194
"PALERMO","Doniphan","KS",1855,1904,39.7324939,-94.9766355
"PAMPLIN'S CREEK","Tyler","TX",1855,1866,30.9635311,-94.2435285
"PATTERSON","Nevada","CA",1855,1909,39.3701706,-121.0430077
"PAWNEE","Geary","KS",1855,1855,39.0849977,-96.761674
"PEORIA VILLAGE","Miami","KS",1855,1856,,
"PERRY","McLennan","TX",1855,1881,31.3365597,-97.3563979
"PERSONVILLE","Limestone","TX",1855,1952,31.5126727,-96.3366403
"PILOT POINT","Denton","TX",1855,,33.400039,-96.960939
"PINE","Linn","OR",1855,1887,44.2098462,-123.1073117
"PITTSBURG","Camp","TX",1855,,32.9940533,-94.9660893
"PLEASANT SPRINGS","Calaveras","CA",1855,1857,,
"PLEASANT VALLEY","Mariposa","CA",1855,1856,36.1124495,-118.859262
"PLUM VALLEY","Sierra","CA",1855,1877,39.4485047,-120.9607842
"PORT ORFORD","Curry","OR",1855,,42.7456645,-124.4973267
"PORTER'S PRAIRIE","Burleson","TX",1855,1859,,
"POST OAK ISLAND","Williamson","TX",1855,1880,,
"PRINCETON","Colusa","CA",1855,,39.4018304,-122.009975
"PROSPECT HILL","Wood","TX",1855,1856,,
"QUINCY","Plumas","CA",1855,,39.9368363,-120.9471764
"RABBIT TOWN","Sierra","CA",1855,1857,,
"RANCHO","Gonzales","TX",1855,1911,,
"RANDOLPHSVILLE","San Jacinto","TX",1855,1857,,
"RED DOG","Nevada","CA",1855,1869,39.2165633,-120.8993866
"RICHARDSON","Osage","KS",1855,1874,,
"RICHMOND","Nemaha","KS",1855,1859,,
"SAC & FOX AGENCY","Franklin","KS",1855,1861,,
"SAINT BERNARD","Franklin","KS",1855,1858,38.7161188,-95.3502536
"SAINT JOSEPH","Pembina","ND",1855,1871,48.922979,-97.915961
"SAINT LOUIS","Sierra","CA",1855,1915,39.5393438,-120.6571611
"SAINT MARY'S MISSION","Pottawatamie","KS",1855,1878,,
"SAINT STEPHENS","Richardson","NE",1855,1868,40.1902779,-95.5391504
"SALT STREAM","Gonzales","TX",1855,1857,,
"SEBASTOPOL","Wilson","TX",1855,1855,,
"SHADY GROVE","Houston","TX",1855,1862,31.2346265,-95.3235522
"SHANNON","Riley","KS",1855,1858,,
"SHERMANSVILLE","Franklin","KS",1855,1863,38.4397392,-95.0821916
"SHIELDS","Jefferson","KS",1855,1868,,
"SIERRA","Sierra","CA",1855,1856,39.5673997,-120.6302161
"SILVER LAKE","Shawnee","KS",1855,,39.1033322,-95.853342
"SILVERTON","Marion","OR",1855,,45.0144444,-122.7955556
"SMITLITON","Doniphan","KS",1855,1858,,
"SPLIT ROCK","Mariposa","CA",1855,1858,37.3493867,-119.9326664
"STATION CREEK","Coryell","TX",1855,1871,31.3704465,-97.4941814
"STRAWBERRY VALLEY","Yuba","CA",1855,,39.564057,-121.1069018
"SUGAR MOUND","Linn","KS",1855,1859,38.1428068,-94.8135732
"SUMMER GROVE","Rusk","TX",1855,1855,,
"SUTTER","Sacramento","CA",1855,1860,38.5735166,-121.4632877
"TECUMSEH","Shawnee","KS",1855,,39.0480558,-95.5791453
"TEKAMAH","Burt","NE",1855,,41.7783218,-96.2211284
"THREE GROVE","Cass","NE",1855,1884,40.8777784,-95.9016735
"TOPEKA","Shawnee","KS",1855,,39.0483336,-95.6780371
"TRINITY CENTRE","Trinity","CA",1855,1894,40.9832011,-122.6997441
"TUHUNGA","Los Angeles","CA",1855,1894,34.252225,-118.2884105
"URBANA","Nemaha","KS",1855,1855,,
"VISALIA","Tulare","CA",1855,,36.3302284,-119.2920585
"WABAUNSEE","Wabaunsee","KS",1855,1944,39.1461086,-96.346109
"WARDVILLE","Johnson","TX",1855,1857,,
"WAVERLY","Walker","TX",1855,1929,30.5249235,-95.3504964
"WEST POINT","Freestone","TX",1855,1856,,
"WHITE CLOUD","Doniphan","KS",1855,,39.9763876,-95.2969223
"WHITEHEAD","Doniphan","KS",1855,1866,,
"WHITFIELD","Shawnee","KS",1855,1856,39.1124992,-95.7641507
"WILLAMINA","Yamhill","OR",1855,,45.0762252,-123.4837194
"WILLOW SPRINGS","Milam","TX",1855,1866,31.0807314,-97.7683521
"WINDSOR","Sonoma","CA",1855,,38.5425623,-122.8184489
"WINNSBORO","Wood","TX",1855,,32.9584335,-95.2880264
"WOODLAND","Hopkins","TX",1855,1866,33.0767842,-95.4210605
"WOODSON","Marshall","KS",1855,1855,,
"WYANDOTTE","Wyandotte","KS",1855,1887,39.1147932,-94.6569964
"AGNES CITY","Lyon","KS",1856,1891,38.6661186,-96.2794422
"ALEXANDRIA","Leavenworth","KS",1856,1857,39.2777777,-95.0960785
"ANTELOPE","Yolo","CA",1856,1876,38.8851773,-121.9696908
"ARCHER","Richardson","NE",1856,1865,40.0875016,-95.5669287
"BARNESVILLE","Bourbon","KS",1856,1906,38.0153128,-94.6613471
"BARTON","Anderson","TX",1856,1879,,
"BASCOM","Smith","TX",1856,1901,32.3229285,-95.2174484
"BENNETTS FERRY","Otoe","NE",1856,1857,40.5972237,-95.7891651
"BIG ROCK","Van Zandt","TX",1856,1868,32.3593106,-95.9410786
"BIG SPRINGS","Douglas","KS",1856,1894,39.0130561,-95.4849762
"BLOOMFIELD","Sonoma","CA",1856,1955,38.3113051,-122.8497156
"BOERNE","Kendall","TX",1856,,29.7960053,-98.7274684
"BOWLING GREEN","McLennan","TX",1856,1857,,
"BRAZOS  BOTTOM","Burleson","TX",1856,1876,,
"BRICK POST OFFICE","Sacramento","CA",1856,1858,,
"BRIGHAM CITY","Box Elder","UT",1856,,41.5102129,-112.0155015
"BROWNSVILLE","Shawnee","KS",1856,1859,38.906114,-95.8160968
"BRUSH CREEK","Butte","CA",1856,1916,39.6904417,-121.3391309
"BRUSHYVILLE","Lavaca","TX",1856,1857,,
"BUCHANAN","Platte","NE",1856,1867,,
"BUTLER","Freestone","TX",1856,1916,31.6637826,-95.9235734
"CALHOUN","Jackson","KS",1856,1858,,
"CAMANCHE PEAK","Hood","TX",1856,1861,32.3773617,-97.8033636
"CANON CITY","Trinity","CA",1856,1857,40.8315312,-123.0528091
"CARBONDALE","Bourbon","KS",1856,1858,,
"CATHOLIC MISSION","Neosho","KS",1856,1868,37.5189412,-95.1733086
"COFACHIQUI","Allen","KS",1856,1859,37.9244799,-95.3999814
"COLUMBUS","Platte","NE",1856,,41.4325118,-97.3578194
"COLVILLE","Grayson","TX",1856,1857,,
"COMFORT","Kendall","TX",1856,,29.968167,-98.905745
"COOK'S FERRY","Austin","TX",1856,1857,,
"COON CREEK","Placer","CA",1856,1860,39.2257353,-120.598819
"COURTLAND","Cass","TX",1856,1867,,
"CRIMEA","Hill","TX",1856,1866,,
"CUMING CITY","Washington","NE",1856,1872,41.5736041,-96.1619604
"CUSSETA","Cass","TX",1856,1918,33.1623484,-94.4574202
"DAKOTA","Dakota","NE",1856,1916,42.4158273,-96.4183637
"DAMASCUS","Placer","CA",1856,1908,39.146567,-120.7177101
"DAYTON","Nemaha","NE",1856,1859,40.4875007,-95.9836152
"DELAWARE CITY","Leavenworth","KS",1856,1878,39.2291686,-94.8502403
"DUTCH FLAT","Placer","CA",1856,,39.206009,-120.8377169
"EOLA","Polk","OR",1856,1901,44.9323414,-123.1181537
"EPHRAIM","Sanpete","UT",1856,,39.3621842,-111.5854718
"ETNA","Polk","OR",1856,1868,44.9665071,-123.2178789
"EUTAW","Robertson","TX",1856,1857,,
