"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"FORLORN HOPE","Merced","CA",1854,1861,37.4916031,-120.531029
"GRAND PRAIRIE","Lane","OR",1854,1860,44.1495682,-123.2006476
"HIGHLAND","Lewis","WA",1854,1864,48.0270044,-122.0798278
"LAKE RIVER","Clark","WA",1854,1864,45.8437258,-122.7806578
"MANCHAC","Hays","TX",1854,1860,,
"MOUNT HOOD","Yamhill","OR",1854,1862,45.1276176,-123.1178793
"MOUNTAIN SPRINGS","Placer","CA",1854,1863,39.180731,-120.8557726
"NAVASOTA","Grimes","TX",1854,1862,30.3875894,-96.0883516
"OCEOLA","Washington","OR",1854,1863,45.4998397,-122.8012103
"OTTITIEWA","Siskiyou","CA",1854,1860,41.6076387,-122.8403099
"PLUM VALLEY","Polk","OR",1854,1863,45.0173354,-123.6692779
"PUTAH","Solano","CA",1854,1864,,
"SAN PADRO","Los Angeles","CA",1854,1864,34.0289019,-118.2572962
"VALFONTIS","Polk","OR",1854,1865,45.0198409,-123.0803763
"YORNET","Amador","CA",1854,1861,,
"ALPHA","Nevada","CA",1855,1862,39.4460098,-120.7418847
"ANGELINA","Angelina","TX",1855,1865,,
"BONDVILLE","Mariposa","CA",1855,1860,,
"BRINGHURST","Clark","NV",1855,1860,36.1808037,-115.1333343
"DAVIS","Douglas","KS",1855,1861,,
"EMPIRE RANCH","Yuba","CA",1855,1865,39.6026745,-120.7813332
"FERGUSON'S","Grayson","TX",1855,1861,,
"FOREMAN'S RANCH","San Joaquin","CA",1855,1863,,
"FREEDOM","Harrison","TX",1855,1862,,
"GILBERT","McLennan","TX",1855,1860,,
"GWIN","Merced","CA",1855,1864,,
"HIBBARD","Johnson","KS",1855,1861,,
"LAWN ARBOR","Polk","OR",1855,1865,45.070672,-123.2851044
"LOVING'S FERRY","Stanislaus","CA",1855,1862,,
"McCARTHYSVILLE","Santa Clara","CA",1855,1863,37.2638324,-122.0230146
"MORMON","Salt Lake","UT",1855,1863,,
"OWSLEY'S BAR","Yuba","CA",1855,1865,39.2210031,-121.408018
"SAC & FOX AGENCY","Franklin","KS",1855,1861,,
"SHADY GROVE","Houston","TX",1855,1862,31.2346265,-95.3235522
"SHERMANSVILLE","Franklin","KS",1855,1863,38.4397392,-95.0821916
"SUTTER","Sacramento","CA",1855,1860,38.5735166,-121.4632877
"ARCHER","Richardson","NE",1856,1865,40.0875016,-95.5669287
"CAMANCHE PEAK","Hood","TX",1856,1861,32.3773617,-97.8033636
"COON CREEK","Placer","CA",1856,1860,39.2257353,-120.598819
"FORT LANCASTER","Crockett","TX",1856,1861,30.6668365,-101.6959558
"GARDNERS MILLS","Salt Lake","UT",1856,1860,,
"MILL VALLEY","Calaveras","CA",1856,1861,,
"OTTAWA CREEK","Franklin","KS",1856,1864,38.6155668,-95.2677515
"PEA VINE","Butte","CA",1856,1864,39.765997,-121.3074635
"PECAN GROVE","Gonzales","TX",1856,1860,,
"PLEASANT SPRING","Nemaha","KS",1856,1864,39.7199979,-95.7935986
"PORT WILLIAM","Atchison","KS",1856,1860,39.4563857,-95.0327433
"RILEY CITY","Geary","KS",1856,1862,39.0361093,-96.7677851
"SCOTTSBURGH","Fresno","CA",1856,1864,36.7338394,-119.4979071
"WHISKEY CREEK","Shasta","CA",1856,1864,40.6387601,-122.5597373
"BUCK & BRECK","Dallas","TX",1857,1860,,
"BUTTE MILLS","Butte","CA",1857,1861,39.8065503,-121.5796948
"CAMP CREEK","Coffey","KS",1857,1865,,
"CHARLESTOWN","Doniphan","KS",1857,1860,39.859717,-95.0433055
"CROOKED CREEK","Jefferson","KS",1857,1863,,
"DICKINSON'S","Galveston","TX",1857,1860,29.4617555,-95.0543995
"ELYSIUM","Angelina","TX",1857,1863,,
"EUREKA","Kaufman","TX",1857,1860,,
"EUREKA NORTH","Sierra","CA",1857,1861,,
"FORT BUCHANAN","Pima","AZ",1857,1860,31.6528677,-110.71175
"FUGITT","San Joaquin","CA",1857,1860,,
"GREENVILLE","Yuba","CA",1857,1860,39.436557,-121.1774583
"IONE CITY","Amador","CA",1857,1861,38.3526913,-120.9327177
"KANSAS FALLS","Geary","KS",1857,1860,38.9833322,-96.9136221
"LEXINGTON","Johnson","KS",1857,1863,38.9791709,-94.9685783
"MAIRESTOWN","Shatynee","KS",1857,1862,,
"MIDDLETOWN","Jefferson","KS",1857,1860,,
"MIDWAY","Miami","KS",1857,1860,,
"NEOSHO CITY","Coffey","KS",1857,1861,38.0819716,-95.7008188
"OTOE CITY","Otoe","NE",1857,1865,40.5972237,-95.7891651
"PALMYRA","Douglas","KS",1857,1862,38.7602851,-95.2133055
"PEACH CREEK","Gonzales","TX",1857,1860,29.4069082,-97.3222118
"PLEASANT VALLEY","Palo Pinto","TX",1857,1861,32.7726278,-98.1619903
"PRAIRIE ANNA","Harris","TX",1857,1860,,
"SAINT JOHNS","Dakota","NE",1857,1863,42.4486067,-96.5647556
"SCATTER CREEK","Thurston","WA",1857,1860,46.8012112,-123.0993066
"STAR HOUSE","Sacramento","CA",1857,1862,,
"STRICKLING'S","Burnet","TX",1857,1862,30.8437919,-98.0953012
"TAMPICO","Benton","OR",1857,1860,44.6862317,-123.2395431
"TURKEY CREEK","Johnson","NE",1857,1861,40.2833332,-96.3030678
"VILLAGE CREEK","Hardin","TX",1857,1860,30.2418765,-94.1182365
"WACAPONNA","Cedar","NE",1857,1863,,
"WALKER","Anderson","KS",1857,1861,,
"WOOD'S FERRY","San Joaquin","CA",1857,1862,38.1540849,-121.301337
"ARIZONA","Yuma","AZ",1858,1863,32.7253249,-114.624397
"AURORIA","Larimer","CO",1858,1860,,
"AUSTIN","Clay","NE",1858,1864,40.3916676,-96.7169684
"BAKERS","Thurston","WA",1858,1863,,
"BIG VALLEY","Lake","CA",1858,1861,38.9904525,-122.8422153
"CAMP FLOYD","Utah","UT",1858,1861,40.2621714,-112.0929961
"CAMP SIMEAHMOO","Whatcom","WA",1858,1860,,
"CASCADE CITY","Butte","CA",1858,1860,39.6998884,-121.1782927
"CENTRAL CITY","Nemaha","KS",1858,1863,,
"CHICAGO","Douglas","NE",1858,1864,,
"CLEVELAND","Cass","NE",1858,1860,40.8458341,-95.858616
"COLORADO","Mariposa","CA",1858,1860,37.5591016,-119.9690649
"DANIEL'S RANCHO","Jefferson","NE",1858,1865,40.2166686,-97.3642071
"DUROC","El Dorado","CA",1858,1864,,
"ELDON","Pottawat","KS",1858,1860,,
"ERATH","Erath","TX",1858,1860,,
"FORT GOFF","Siskiyou","CA",1858,1862,41.8620705,-123.256719
"FRANKLIN","Dodge","NE",1858,1864,41.4583375,-96.7836404
"GAMMA","Parker","TX",1858,1861,,
"GILA CITY","Yuma","AZ",1858,1863,32.6744925,-114.2949421
"GOLCONDA","Palo Pinto","TX",1858,1860,,
"GROVE CITY","Tehama","CA",1858,1864,,
"HALF WAY HOUSE","San Joaquin","CA",1858,1860,,
"HATHAWAYS","Bourbon","KS",1858,1860,,
"HOCHUBBEE","LeFlore","OK",1858,1860,,
"HOME PLACE","Karnes","TX",1858,1860,,
"ILKUMEEN","Thurston","WA",1858,1860,,
"INDIANAPOLIS","Miami","KS",1858,1863,38.4989038,-95.0108004
"ITALIA","Lyon","KS",1858,1863,38.3694601,-95.9919352
"JACKSON","McLennan","TX",1858,1860,,
"KINGSTON","Johnson","NE",1858,1861,,
"LAKE FORK","Wood","TX",1858,1862,,
"LARIMER CITY","Sarpy","NE",1858,1860,41.0666657,-95.9252889
"LEWISBURGH","Dodge","NE",1858,1865,41.6916647,-96.608639
"LOCUST GROVE","Douglas","OR",1858,1863,43.5192856,-123.3136927
"LOGAN","Dakota","NE",1858,1860,,
"LONG BAR","Yuba","CA",1858,1864,39.2185035,-121.3699613
"MARIETTA","San Joaquin","CA",1858,1862,,
"MCANELLY'S BEND","Lampasas","TX",1858,1862,31.116836,-98.5211484
"MIDDLE BOSQUE","McLennan","TX",1858,1860,,
"MINNEOLA","Franklin","KS",1858,1865,38.7163968,-95.316086
"MOTT'S RANCH","Douglas","NV",1858,1860,38.8982401,-119.8224006
"NEW DAYTON","Marshall","KS",1858,1860,,
"O'HAIR'S HILL","Burnet","TX",1858,1860,,
"ORR'S RANCH","San Joaquin","CA",1858,1863,,
"OSAGE","Bourbon","KS",1858,1860,38.0100354,-94.7196824
"PACIFIC HOME","Sonoma","CA",1858,1860,,
"PETERSBURGH","Kern","CA",1858,1863,35.6024537,-118.6036988
"PONY CREEK","Brown","KS",1858,1861,,
"POVERTY BAR","Calaveras","CA",1858,1864,38.2254734,-120.9093835
"REDES","Anderson","KS",1858,1864,,
"RESLEY'S CREEK","Comanche","TX",1858,1862,31.809318,-98.2214265
"ROCK CREEK","Johnson","TX",1858,1860,32.4181969,-97.4786313
"ROVELLA","Linn","KS",1858,1863,,
"SARDIS","McLennan","TX",1858,1862,,
"SCOTTSVILLE","Henderson","TX",1858,1860,,
"SHANNON","Anderson","KS",1858,1860,38.2805772,-95.2419192
"SIMEAHMOO","Whatcom","WA",1858,1860,48.9890003,-122.7732323
"SIOUX FALLS CITY","Minnehaha","SD",1858,1863,,
"SPRINGFIELD","Anderson","KS",1858,1860,38.220063,-95.222328
"STEWARTS","Gage","NE",1858,1860,,
"TENAHA","Bexar","TX",1858,1860,,
"UNADILLA","Pottawat","KS",1858,1862,,
"WAILEPTA","Walla Walla","WA",1858,1862,,
"WALTON","Osage","KS",1858,1864,,
"WASHINGTON","Yamhill","OR",1858,1860,45.1242815,-123.3681622
"WILLOW POINT","Yolo","CA",1858,1860,38.4254649,-121.5524556
"AURARIA","Arapahoe","KS",1859,1860,,
"AURARIA","Denver","CO",1859,1860,,
"BON HOMME CITY","Knox","NE",1859,1861,,
"BONHOMME CITY","Bon Homme","SD",1859,1861,,
"BOULDER","Arapahoe","KS",1859,1861,,
"CANEY CREEK","Fannin","TX",1859,1860,33.717603,-96.3085954
"CHINA GROVE","Trinity","TX",1859,1860,,
"DECORA","Lyon","KS",1859,1862,,
"DEER CREEK","Converse","WY",1859,1862,43.2377461,-104.9977484
"ELK CAMP","Siskiyou","CA",1859,1862,,
"FORT CAMANCHE","Culberson","TX",1859,1860,,
"FORT TEJON","Los Angeles","CA",1859,1862,34.872753,-118.8870423
"FRIO","Mcmullen","TX",1859,1860,,
"GRASSDALE","Travis","TX",1859,1860,,
"HARMONY","Iron","UT",1859,1864,,
"HAWKINSVILLE","Tarrant","TX",1859,1861,,
"HAWKSWING","Linn","KS",1859,1863,,
"HEBERVILLE","Washington","UT",1859,1860,,
"HICKORY CREEK","Franklin","KS",1859,1860,38.5791793,-95.1116363
"HOLLANDALE","Grimes","TX",1859,1862,,
"KAYOTE","Lake","CA",1859,1862,,
"KEENEYSBURGH","Tulare","CA",1859,1860,,
"KELLUM'S SPRINGS","Grimes","TX",1859,1860,30.6265593,-96.0090985
"MANTAU","Allen","KS",1859,1862,,
"MCKENZIE","Walker","TX",1859,1860,,
"MERITT","Yolo","CA",1859,1860,38.6140723,-121.7605182
"MERRIMAC","Marshall","KS",1859,1862,39.7250003,-96.544737
"MONOVILLE","Mono","CA",1859,1862,,
"NOHART","Brown","KS",1859,1860,,
"NOYO RIVER","Mendocino","CA",1859,1860,39.4276684,-123.8091824
"O'FALLON'S","Lincoln","NE",1859,1864,41.1602737,-101.0770997
"OREAPOLIS","Cass","NE",1859,1864,41.047499,-95.918344
"PAPILLION","Washington","NE",1859,1861,,
"PINKNEY CITY","Stevens","WA",1859,1860,48.5762927,-117.8780369
"SABINE LAKE","Hunt","TX",1859,1861,,
"SALISBURY","Cherokee","KS",1859,1860,,
"SCIENCE HILL","Henderson","TX",1859,1865,,
"SINK","Los Angeles","CA",1859,1861,,
"SIX MILE BAR","Calaveras","CA",1859,1860,,
"SUPERIOR","Osage","KS",1859,1862,,
"WAKEFIELD","Freestone","TX",1859,1862,,
"WALNUT RUN","Jasper","TX",1859,1861,30.7799249,-94.1390789
"WOOD PORT","Lavaca","TX",1859,1860,,
"WORRALLTON","Nemaha","NE",1859,1864,,
"ACTIVITY","Dixon","NE",1860,1861,,
"ARAPAHOE","Arapahoe","KS",1860,1861,,
"ARCADE","Cook","TX",1860,1862,,
"BIRMINGHAM","Palo Pinto","TX",1860,1860,,
"BOGGY","Lamar","TX",1860,1861,,
"BURRIS' PRAIRIE","Angelina","TX",1860,1864,,
"CAMP COOPER","Throckmorton","TX",1860,1860,,
"CARTER","Denton","TX",1860,1861,33.1903973,-97.1016782
"CASA BLANCA","Pinal","AZ",1860,1861,33.11719,-111.8873424
"COLONA","Larimer","CO",1860,1861,40.6263711,-105.1377578
"COLORADO CITY","Arapahoe","KS",1860,1861,,
"CRACKER'S NECK","Chambers","TX",1860,1860,,
"DENNISON","Gage","NE",1860,1862,,
"DENVER CITY","Arapahoe","KS",1860,1861,,
"DESCHUTES BRIDGE","Sherman","OR",1860,1860,45.6337344,-120.9095094
"ELDERTON","Shasta","CA",1860,1862,,
"EXPERIMENT","Galveston","TX",1860,1861,,
"FAIRVIEW","Pawnee","NE",1860,1861,,
"FIREBAUGH'S FERRY","Fresno","CA",1860,1862,36.8588376,-120.4560072
"FORKS HOUSE","Placer","CA",1860,1861,39.1362895,-120.7004869
"FORT WISE","Arapahoe","KS",1860,1861,,
"FORT WISE","Bent","CO",1860,1862,38.0922288,-103.1521504
"FRESNO CITY","Fresno","CA",1860,1863,36.6610611,-120.2609938
"GOLDEN CITY","Arapahoe","KS",1860,1861,,
"GOLDEN GATE","Arapahoe","KS",1860,1861,,
"GOLDEN GATE","Jefferson","CO",1860,1863,,
"HAMILTON","Arapahoe","KS",1860,1861,,
"HITCHCOCK RANCH","El Dorado","CA",1860,1865,,
"HUNTSVILLE","Arapahoe","KS",1860,1861,,
"JAY HAWK","El Dorado","CA",1860,1863,38.7312913,-120.9663303
"JEFFERSON","Arapahoe","KS",1860,1860,,
"JEFFERSON","Arapahoe","CO",1860,1860,38.0455556,-103.7208333
"JULESBURGH","Weld","CO",1860,1862,40.9881452,-102.2659262
"KNIGHTS VALLEY","Napa","CA",1860,1862,,
"MESSERVILLE","Trinity","CA",1860,1861,,
"MINERAL RAPIDS","Lyon","NV",1860,1861,39.2368576,-119.5873963
"MISSOURI CITY","Arapahoe","KS",1860,1861,,
"MISSOURI CITY","Gilpin","CO",1860,1863,39.7894322,-105.5144416
"MOUNT AIRY","Woodson","KS",1860,1864,,
"MOUNT VERNON","Arapahoe","KS",1860,1861,,
"MOUNTAIN CITY","Arapahoe","KS",1860,1861,,
"NISQUALLY","Pierce","WA",1860,1865,47.0692633,-122.694297
"OLE","Jefferson","KS",1860,1865,,
"PINE FOREST","Grant","NM",1860,1861,,
"PINE RIDGE","Chambers","TX",1860,1860,,
"PLUMAS","Yuba","CA",1860,1862,39.0273938,-121.5138498
"PORT WILLIAM","Pacific","WA",1860,1861,,
"PUEBLO","Arapahoe","KS",1860,1861,,
"RAYVILLE","Bourbon","KS",1860,1861,,
"RIVER SIDE","Bee","TX",1860,1860,,
"ROGERSVILLE","Washington","KS",1860,1864,,
"ROSYVALE","Anderson","KS",1860,1862,,
"SCULLYVILLE","LeFlore","OK",1860,1860,,
"SHELL ROCK FALLS","Greenwood","KS",1860,1865,,
"SHYLOCK","Knox","NE",1860,1863,,
"SMOKY HILL","Dickinson","KS",1860,1863,,
"SPANISH BAR","Arapahoe","KS",1860,1861,,
"TARRYALL","Arapahoe","KS",1860,1861,,
"TARRYALL","Park","CO",1860,1863,39.1219354,-105.4755554
"UNION","Grays Harbor","WA",1860,1865,,
"WASHINGTON MILLS","Polk","TX",1860,1860,,
"WILLIAMSBURG","Josephine","OR",1860,1861,42.2442868,-123.255054
"WOOD RIVER","Buffalo","NE",1860,1864,,
"WYNOOKEE","Grays Harbor","WA",1860,1861,,
"CALAVERAS","San Joaquin","CA",1861,1862,38.0557548,-121.188834
"CHERBURG","Clallam","WA",1861,1862,,
"CLAY'S BAR","Calaveras","CA",1861,1864,,
"COLD SPRING","Allen","KS",1861,1862,,
"EBEY'S LANDING","Island","WA",1861,1861,48.1917641,-122.7079472
"EIGHT MILE CORNERS","San Joaquin","CA",1861,1863,,
"FARMINGTON","Dickinson","KS",1861,1863,38.870793,-97.186332
"GLOBE RANCH","Nevada","CA",1861,1864,,
"HARAN","Mendocino","CA",1861,1862,,
"HAYNES RANCH","Pueblo","CO",1861,1863,,
"HUMBUG CREEK","Siskiyou","CA",1861,1862,41.8340276,-122.6653059
"INDIAN VALLEY","Anderson","KS",1861,1861,,
"JUNCTION","Jefferson","CO",1861,1863,,
"LAURETTE","Park","CO",1861,1865,,
"LONE STAR","Placer","CA",1861,1863,38.9985077,-121.1174477
"LOST SPRING","Marion","KS",1861,1864,38.5661225,-96.9664045
"MILTON","Shelby","TX",1861,1862,,
"MOKELUMNE CITY","San Joaquin","CA",1861,1864,38.2529704,-121.4391182
"NEVADA","Arapahoe","KS",1861,1861,,
"ORO CITY","Arapahoe","KS",1861,1861,,
"PACIFIC","Humboldt","CA",1861,1864,,
"PAIGE CITY","Summit","CO",1861,1861,,
"PLACER","Placer","CA",1861,1862,38.8085115,-121.1438359
"QUARTZ VALLEY","Siskiyou","CA",1861,1862,41.5573593,-122.9578126
"REAGANVILLE","Fayette","TX",1861,1862,,
"ROME","Sutter","CA",1861,1864,,
"SAC BRANCH","Franklin","KS",1861,1863,38.42616,-95.108213
"TAYLORS RANCH","Plumas","CA",1861,1864,,
"TONAQUINT","Washington","UT",1861,1862,37.0747032,-113.5838455
"TRENTON","Miami","KS",1861,1862,,
"UNIONVILLE","El Dorado","CA",1861,1862,,
"WASHOE","Washoe","NV",1861,1862,39.3201879,-119.8096307
"ALBANY","Sonoma","CA",1862,1864,38.6321299,-122.6741535
"ALBEEVILLE","Humboldt","CA",1862,1863,,
"BARSOLE","Cherokee","TX",1862,1864,,
"BENNET SPRINGS","Douglas","CO",1862,1865,,
"BRULE CREEK","Union","SD",1862,1864,42.7372184,-96.6394797
"CEDAR","Wabaunsee","KS",1862,1863,,
"CHEROKEE CITY","Weld","CO",1862,1863,,
"CLEARWATER","Weld","CO",1862,1864,,
"COLFAX","Douglas","CO",1862,1863,,
"ELKTON","Richardson","NE",1862,1865,40.2083344,-95.6724881
"ELM GROVE","Cedar","NE",1862,1863,42.8611089,-97.3933924
"FARMERSVILLE","Otoe","NE",1862,1863,,
"INLAND","Greenwood","KS",1862,1863,,
"MAGNOLIA","Allen","KS",1862,1863,,
"ORO FINO","Clearwater","ID",1862,1864,46.4821316,-115.79764
"RUSSELLVILLE","Douglas","CO",1862,1862,39.346934,-104.6969182
"SAND ROCK","Butte","CA",1862,1864,,
"SILVER LAKE","Summit","CO",1862,1864,39.5658202,-105.8363992
"STERLING","Park","CO",1862,1865,,
"TIMBER CITY","Pottawat","KS",1862,1863,,
"UNIONVILLE","Whatcom","WA",1862,1864,,
"WEST POINT","Geary","KS",1862,1865,,
"AUBURN STATION","Placer","CA",1863,1863,,
"BANK MILLS","Santa Clara","CA",1863,1865,37.2638324,-122.0230146
"BLUE MOUNTAIN","Calaveras","CA",1863,1864,38.3424149,-120.365198
"CLIFTON","Lander","NV",1863,1864,39.4982588,-117.0795345
"COOSE RIVER","Coos","OR",1863,1864,43.3776126,-124.1012181
"DURKEEVILLE","Nez Perce","ID",1863,1864,,
"GREENLAND","Butte","CA",1863,1864,,
"HAZLETON","Sarpy","NE",1863,1863,,
"JACOBSVILLE","Lander","NV",1863,1864,39.5010359,-117.1812043
"KEYSTONE RANCH","Douglas","CO",1863,1865,,
"KONIGSBERG","Alpine","CA",1863,1865,38.6051849,-119.7693438
"LAMBS POINT","Dickinson","KS",1863,1865,,
"LILLIAN SPRINGS","Weld","CO",1863,1864,,
"LINTON","Pawnee","NE",1863,1864,,
"MATTOLE","Humboldt","CA",1863,1865,,
"MICHIGAN HOUSE","Jefferson","CO",1863,1863,,
"MUDDY CREEK","Marion","KS",1863,1864,38.440291,-97.073077
"O'GORMAN","Dakota","NE",1863,1865,42.4486067,-96.5647556
"PAPILION","Douglas","NE",1863,1865,,
"POCAHONTAS","Baker","OR",1863,1864,44.8143164,-117.972163
"SALT CREEK","Leavenworth","KS",1863,1864,39.3888872,-94.9432973
"SAUTRELL FALLS","Jefferson","KS",1863,1864,39.3433316,-95.460253
"SHIRLEY'S STATION","Lancaster","NE",1863,1865,40.8333333,-96.5836235
"SHOEMAKER'S POINT","Merrick","NE",1863,1865,,
"BARNEY","Unknown","UT",1864,1865,,
"CLINTON","Lander","NV",1864,1864,39.3971495,-117.0517549
"ELK CREEK","Jefferson","CO",1864,1865,39.46995,-105.37478
"HOPEVILLE","Kearney","NE",1864,1864,,
"HOPEWELL","Colusa","CA",1864,1865,,
"JEFFERSON CITY","Jefferson","KS",1864,1865,39.3680535,-95.5335883
"KLOWA","Barton","KS",1864,1865,,
"OAK GROVE","Josephine","OR",1864,1865,42.4942837,-123.3722834
"POINT OF ROCKS","Huerfano","CO",1864,1865,37.7361158,-105.2900038
"POULE","","UT",1864,1865,,
"RANDALL","Brown","KS",1864,1864,,
"RIDGE FARM","Doniphan","KS",1864,1865,,
"RONDE","Millard","UT",1864,1865,,
"STEPTOE","Lander","NV",1864,1864,,
"TACKETTS STATION","Bon Homme","SD",1864,1865,,
"TRUCKY RIVER","Placer","CA",1864,1864,,
"LITTLE ORPHAN","Huerfano","CO",1865,1865,,
"PETROLEA","Humboldt","CA",1865,1865,40.3254132,-124.2869926
