"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"FORT INGE","Uvalde","TX",1853,1868,29.1777403,-99.7645006
"ILLINOISTOWN","Placer","CA",1853,1866,39.0882299,-120.9566092
"INDIAN DIGGINGS","El Dorado","CA",1853,1869,38.58074,-120.5768715
"JOHNSON'S RANCHE","Yuba","CA",1853,1866,39.0298944,-121.4302363
"LUK-FAH-TAH","McCurtain","OK",1853,1866,,
"MURVAL","Rusk","TX",1853,1866,,
"PEACH TREE VILLAGE","Tyler","TX",1853,1867,30.9449166,-94.6132598
"PRAIRIE MOUNT","Lamar","TX",1853,1869,,
"SAND FLY","Bastrop","TX",1853,1871,,
"SNELLING'S RANCH","Merced","CA",1853,1870,37.5191028,-120.4374151
"BRIGHT STAR","Hopkins","TX",1854,1871,,
"BROCKSVILLE","Ellis","TX",1854,1868,,
"CANEY HEAD","Hardin","TX",1854,1866,30.4993735,-94.1674086
"CEDAR FORK","Kaufman","TX",1854,1866,,
"CLAYTON","Grayson","TX",1854,1866,,
"DUNCAN'S WOODS","Orange","TX",1854,1866,,
"ECLETO","Karnes","TX",1854,1871,29.0463605,-97.751388
"GOSHEN","Walker","TX",1854,1866,30.6221418,-95.7213361
"HAVANA","Cass","TX",1854,1866,,
"HILLIARD'S","Shelby","TX",1854,1869,,
"LINEVILLE","Panola","TX",1854,1868,,
"OMAHA CITY","Douglas","NE",1854,1871,41.2494431,-95.9316809
"PALACE HILL","Dallas","TX",1854,1866,,
"PLATTE'S MOUTH","Cass","NE",1854,1867,41.0113881,-95.8822312
"RATTLESNAKE BAR","Placer","CA",1854,1869,38.8160114,-121.0896677
"RUDYVILLE","Hidalgo","TX",1854,1870,,
"SECRET RAVINE","Placer","CA",1854,1868,39.1171195,-120.8996623
"STAFFORD'S POINT","Fort Bend","TX",1854,1869,,
"TRINIDAD","Kaufman","TX",1854,1866,,
"TRUIT'S STORE","Shelby","TX",1854,1867,,
"UNION","Washington","TX",1854,1868,,
"ALGUNA","San Patricio","TX",1855,1866,,
"ASHLAND","Geary","KS",1855,1868,,
"ASHLAND MILLS","Jackson","OR",1855,1871,42.1967981,-122.7089212
"FLINTHAM'S TAN YARD","Red River","TX",1855,1866,,
"FRANKLIN","Douglas","KS",1855,1867,38.9375034,-95.1852492
"HARTSVILLE","Austin","TX",1855,1867,29.6577367,-96.1080153
"HENDERSONVILLE","Anderson","TX",1855,1870,,
"INDIANOLA","Shawnee","KS",1855,1868,39.1036105,-95.6933152
"KANOSHE","Cass","NE",1855,1868,40.8861115,-95.8558391
"LEAVENWORTH CITY","Leavenworth","KS",1855,1871,39.3111112,-94.9224637
"LISBON","Placer","CA",1855,1866,39.0007303,-120.9924431
"LOOKOUT","Leon","TX",1855,1866,,
"MUDDY","Yamhill","OR",1855,1869,45.1153935,-123.3162168
"NEILSBURGH","Placer","CA",1855,1866,,
"ODESSA","Wise","TX",1855,1866,,
"PAMPLIN'S CREEK","Tyler","TX",1855,1866,30.9635311,-94.2435285
"RED DOG","Nevada","CA",1855,1869,39.2165633,-120.8993866
"SAINT JOSEPH","Pembina","ND",1855,1871,48.922979,-97.915961
"SAINT STEPHENS","Richardson","NE",1855,1868,40.1902779,-95.5391504
"SHIELDS","Jefferson","KS",1855,1868,,
"STATION CREEK","Coryell","TX",1855,1871,31.3704465,-97.4941814
"WHITEHEAD","Doniphan","KS",1855,1866,,
"WILLOW SPRINGS","Milam","TX",1855,1866,31.0807314,-97.7683521
"WOODLAND","Hopkins","TX",1855,1866,33.0767842,-95.4210605
"BIG ROCK","Van Zandt","TX",1856,1868,32.3593106,-95.9410786
"BUCHANAN","Platte","NE",1856,1867,,
"CATHOLIC MISSION","Neosho","KS",1856,1868,37.5189412,-95.1733086
"COURTLAND","Cass","TX",1856,1867,,
"CRIMEA","Hill","TX",1856,1866,,
"ETNA","Polk","OR",1856,1868,44.9665071,-123.2178789
"FLOWERDALE","Freestone","TX",1856,1866,,
"FORT BELKNAP","Young","TX",1856,1866,,
"FORT TERAN","Angelina","TX",1856,1866,,
"GOULDSBOROUGH","Titus","TX",1856,1866,,
"GREENWADE'S MILLS","Hill","TX",1856,1866,,
"KENTON","Geary","KS",1856,1867,,
"KIDD'S MILLS","Leon","TX",1856,1868,,
"LIBERTY","Benton","OR",1856,1867,44.6831763,-123.2039866
"MIAMI VILLAGE","Miami","KS",1856,1870,,
"MOUNT OPHIR","Mariposa","CA",1856,1868,37.5146589,-120.0646231
"OGBURN","Smith","TX",1856,1866,,
"PALO ALTO","Gonzales","TX",1856,1866,,
"PLEASANT VALLEY","Pawnee","NE",1856,1869,40.0083332,-96.0197225
"REYNOLDS FERRY","Calaveras","CA",1856,1868,37.9804801,-120.5349218
"RINGGOLD","Leon","TX",1856,1867,,
"ROCK CREEK","Pottawatamie","KS",1856,1867,,
"SEBASTOPOL","Napa","CA",1856,1867,38.4032447,-122.3627551
"WALNUT GROVE","Doniphan","KS",1856,1870,,
"BROOKLYN","Linn","KS",1857,1871,38.2947448,-94.7794039
"BUCHANAN","Johnson","TX",1857,1868,32.4070861,-97.4539083
"CAMP HUDSON","Val Verde","TX",1857,1866,,
"CENTRAL CITY","Burt","NE",1857,1870,41.8805437,-96.1489051
"CLAPP'S CREEK","Leon","TX",1857,1866,31.1604616,-95.7560617
"CORA","Comanche","TX",1857,1868,,
"CRESCENT VILLAGE","Refugio","TX",1857,1867,,
"DAYTON","San Jacinto","TX",1857,1866,,
"ESTILL'S STATION","Tarrant","TX",1857,1868,,
"EUTAW","Limestone","TX",1857,1870,31.3107329,-96.6166448
"HAMPDEN","Coffey","KS",1857,1866,38.183634,-95.6974857
"HENRYVILLE","Riley","KS",1857,1870,,
"HODGES' MILLS","Kendall","TX",1857,1870,,
"HYATT","Anderson","KS",1857,1867,38.2275231,-95.297199
"ISLETA","El Paso","TX",1857,1868,31.6984446,-106.3249824
"KEYSVILLE","Kern","CA",1857,1868,35.629675,-118.5148088
"LA FAYETTE","Doniphan","KS",1857,1871,,
"MCKINNEY","Douglas","KS",1857,1868,,
"MONEKA","Linn","KS",1857,1866,38.1486398,-94.8196845
"MOUNT VERNON","Nemaha","NE",1857,1867,40.4769463,-95.7211048
"NOTTINGHAM","Marshall","KS",1857,1869,39.7055548,-96.4169555
"OAK HILL","Fannin","TX",1857,1866,33.5253853,-96.3810943
"OHIO CITY","Franklin","KS",1857,1870,38.4889038,-95.275252
"PARIS","Linn","KS",1857,1870,,
"PARKERSVILLE","Anderson","TX",1857,1866,,
"POWHATAN","Nemaha","KS",1857,1867,39.6333297,-95.8113764
"RUSSELL'S STORE","Palo Pinto","TX",1857,1866,,
"SANDY FORK","Gonzales","TX",1857,1866,29.6849529,-97.417215
"SOUTH SULPHUR","Hunt","TX",1857,1867,33.2651123,-96.0099695
"SPENCER","Red River","TX",1857,1866,,
"SPRINGFIELD","Tuolumne","CA",1857,1868,38.027701,-120.427418
"SQUIRESVILLE","Johnson","KS",1857,1868,,
"STEEL'S CREEK","Limestone","TX",1857,1868,,
"SUMNER","Atchison","KS",1857,1870,39.5194409,-95.1113567
"THOMPSON'S FLAT","Butte","CA",1857,1870,39.5337751,-121.5463589
"TIDWELL CREEK","Hunt","TX",1857,1868,33.1867812,-96.1210846
"TOBOXKY","Pittsburg","OK",1857,1871,,
"WAKARUSA","Douglas","KS",1857,1866,,
"WALLER'S STORE","Austin","TX",1857,1870,,
"ABERDEEN","Smith","TX",1858,1871,,
"ASH POINT","Nemaha","KS",1858,1870,,
"ASHLAND","Tarrant","TX",1858,1867,,
"ATCHISON'S POINT","Tarrant","TX",1858,1868,,
"BALCH","Parker","TX",1858,1866,,
"BEAR GRASS","Limestone","TX",1858,1867,,
"BOIS D'ARC MILLS","Fannin","TX",1858,1866,,
"BRUSHVILLE","Cherokee","KS",1858,1867,,
"CALDWELL'S HILL","Gillespie","TX",1858,1866,,
"CAMANCHE SPRINGS","Blanco","TX",1858,1867,30.4665815,-98.5608646
"CANTON","Anderson","KS",1858,1866,,
"CAREY'S MILLS","ALPINE","CA",1858,1869,,
"CATLETT'S  CREEK","Wise","TX",1858,1867,33.2390067,-97.4394681
"CHARLESTON","Yolo","CA",1858,1871,,
"CLAYS MOUND","Shelby","TX",1858,1866,,
"CROSS ROADS","Williamson","TX",1858,1867,,
"DAY","Washington","TX",1858,1866,,
"DE WITT","Cuming","NE",1858,1871,41.9097218,-96.7419784
"DIAMOND HILL","Linn","OR",1858,1869,44.2804021,-122.9956424
"ELDORADO","Colfax","NE",1858,1870,41.4355664,-97.2125375
"ELLA","Franklin","TX",1858,1866,,
"FERRY POINT","Del Norte","CA",1858,1867,41.6704022,-123.4289454
"FISHERS LANDING","Clark","WA",1858,1870,45.594898,-122.488356
"FOREST HILL","Lyon","KS",1858,1871,38.397237,-96.0280473
"FORT WILLAPA","Pacific","WA",1858,1870,,
"FRANKVILLE","Leon","TX",1858,1866,,
"FREEDOM","Lane","OR",1858,1866,44.2529013,-123.1956485
"GARNETT'S BLUFFS","Fannin","TX",1858,1866,,
"GRAPE CREEK","Gillespie","TX",1858,1869,,
"GREENWOOD","Nacogdoches","TX",1858,1867,31.8215625,-94.4846499
"GRIZZLY BEAR HOUSE","Placer","CA",1858,1871,38.9432315,-120.9799422
"HANCOCK","Houston","TX",1858,1868,,
"HENSON'S CREEK","Coryell","TX",1858,1866,31.3385018,-97.6472408
"KAW CITY","Jefferson","KS",1858,1866,39.0833331,-95.5613668
"LEAL","Bexar","TX",1858,1867,28.9141414,-98.3602905
"MARBLE SALT WORKS","Sequoyah","OK",1858,1871,,
"MILL CREEK","Red River","TX",1858,1870,33.6248326,-94.7977137
"MITTO","Anderson","TX",1858,1866,,
"MOODY'S CROSS ROADS","Leon","TX",1858,1866,,
"MOUNTAIN WELL","Nevada","CA",1858,1866,,
"MUSQUITO","Calaveras","CA",1858,1869,38.3540801,-120.5849283
"NASHVILLE","Coffey","KS",1858,1866,37.2189579,-95.6188678
"NEW LOVEN","Dallas","TX",1858,1867,,
"NOGALLIS PRAIRIE","Trinity","TX",1858,1868,,
"PIEDMONT SPRINGS","Grimes","TX",1858,1866,30.5252019,-96.108568
"POLAND","San Joaquin","CA",1858,1867,,
"PRAIRIE POINT","Wise","TX",1858,1867,33.0534563,-97.4719662
"PREWITT'S TAN YARD","Anderson","TX",1858,1868,,
"PRICE'S STORE","Lamar","TX",1858,1870,,
"REAGAN","Rusk","TX",1858,1866,,
"RIDGE","Colorado","TX",1858,1866,,
"RISING SUN","Jefferson","KS",1858,1866,,
"ROBINSON'S MILLS","Tarrant","TX",1858,1870,,
"ROCK CREEK","Butte","CA",1858,1871,39.9026627,-121.3530221
"RUSH CREEK","Navarro","TX",1858,1871,32.0943216,-96.1180263
"SALSBURY","Sacramento","CA",1858,1869,38.6143495,-121.252449
"SAND FLY","Lee","TX",1858,1869,,
"SPEER'S MILL","Denton","TX",1858,1866,,
"STARK GROVE","McLennan","TX",1858,1866,,
"TUSCALOOSA","Walker","TX",1858,1869,,
"VALLETTA RANCH","Denton","TX",1858,1866,,
"VIRGINIA","Placer","CA",1858,1866,,
"WALLACE","Dodge","NE",1858,1869,41.4630597,-96.7805849
"WHERRY'S","Rusk","TX",1858,1869,,
"WILLIAMSPORT","Shawnee","KS",1858,1870,38.8858364,-95.6958162
"WILLOW CREEK","Robertson","TX",1858,1867,31.2862896,-96.4363604
"WYATT'S STORE","Mariposa","CA",1858,1871,,
"ABERDEEN","Henderson","TX",1859,1866,,
"BARROWDALE","Guadalupe","TX",1859,1866,,
"BEACH VALLEY","Rice","KS",1859,1866,,
"CAPT'S MILL","Hays","TX",1859,1866,,
"COXVILLE","Hill","TX",1859,1867,,
"CROCKETT'S BLUFF","Smith","TX",1859,1866,,
"CUBA","Colorado","TX",1859,1866,,
"ELIZA","Houston","TX",1859,1871,,
"ELKHART","Houston","TX",1859,1866,,
"FORK POINT","Panola","TX",1859,1866,,
"GREEN'S POINT","Hunt","TX",1859,1866,,
"HARRIS' MILL","McCurtain","OK",1859,1866,34.0511111,-94.4869444
"JALAPA","Dodge","NE",1859,1870,41.5416653,-96.5336367
"LANCASTER","Lancaster","NE",1859,1868,40.7791682,-96.708628
"LITTLE VERDIGRIS","Cherokee","OK",1859,1866,,
"LYONS","Miami","KS",1859,1867,,
"MUSTANG","Van Zandt","TX",1859,1866,,
"NEBRASKA CENTRE","Buffalo","NE",1859,1868,40.7639021,-98.9698061
"NORMAN HILL","Bosque","TX",1859,1870,31.7184914,-97.6569661
"NORTON'S GROVE","Tarrant","TX",1859,1866,,
"PAWNEE FORK","Pawnee","KS",1859,1866,38.1686249,-99.0956575
"PIMO VILLAGE","Pinal","AZ",1859,1866,33.1203303,-111.8881936
"POTOSI","Linn","KS",1859,1869,38.1778054,-94.7113471
"SAINT CLAIR","Marion","OR",1859,1869,45.2420624,-123.0006563
"SANTA ROSA","Kenedy","TX",1859,1866,,
"SEARSVILLE","McLennan","TX",1859,1866,,
"SPRINGVILLE","Rains","TX",1859,1868,,
"SQUAW CREEK","Hood","TX",1859,1867,32.2626427,-97.7189162
"STEWART'S CREEK","Denton","TX",1859,1867,33.0973426,-96.8977815
"TULE","Tulare","CA",1859,1871,35.8855094,-119.4851199
"WIGFALL","Houston","TX",1859,1866,,
"WILD CAT BLUFF","Anderson","TX",1859,1870,,
"YEGUA","Washington","TX",1859,1867,,
"ANALY","Sonoma","CA",1860,1870,38.407419,-122.8262148
"BELPASSI","Marion","OR",1860,1871,45.1081752,-122.8975952
"BERLIN","Washington","TX",1860,1871,30.1713271,-96.4458011
"BIG TURKEY","McPherson","KS",1860,1866,,
"BLUFF CREEK","Polk","TX",1860,1866,30.7093656,-94.8040981
"BOWERY","Leon","TX",1860,1866,,
"BURNEY ACADEMY","Marshall","OK",1860,1866,,
"CASA BLANCA","Jim Wells","TX",1860,1866,28.000849,-97.9038886
"CHEROKEE CITY","Cherokee","KS",1860,1870,,
"CHOCTAW AGENCY","LeFlore","OK",1860,1871,,
"CLEAR FORK","Parker","TX",1860,1867,,
"COLUMBUS","Doniphan","KS",1860,1867,39.8552719,-94.9655259
"DALBY'S SPRINGS","Bowie","TX",1860,1866,33.369006,-94.6796521
"DENVER CITY","Denver","CO",1860,1866,,
"DREW'S CORNERS","Polk","TX",1860,1867,,
"EAGLE VALLEY","Leon","TX",1860,1866,,
"EH-YOH-HEE","Cherokee","OK",1860,1866,,
"ELMANDARO","Lyon","KS",1860,1870,,
"ELMENDARO","Lyon","KS",1860,1870,,
"GEORGIAVILLE","Lamar","TX",1860,1867,,
"HERSFELD","Mason","TX",1860,1867,,
"HOME VALLEY","Karnes","TX",1860,1866,,
"HUNTSVILLE","Douglas","CO",1860,1871,,
"LATTINGTON","Bee","TX",1860,1866,,
"LEONVILLE","Coryell","TX",1860,1867,,
"LITTLE STRANGER","Leavenworth","KS",1860,1866,39.1916687,-94.9355203
"LOCUST GROVE","Navarro","TX",1860,1867,,
"MOORE'S RANCH","Marion","KS",1860,1866,38.4861202,-97.2280808
"MOSQUITO PRAIRIE","Lee","TX",1860,1866,,
"MOSS HILL","Liberty","TX",1860,1870,30.2474326,-94.74159
"MOUNT CLARIMER","Rogers","OK",1860,1867,,
"MOUNTAIN CITY","Gilpin","CO",1860,1869,,
"PARRYVILLE","Wood","TX",1860,1869,32.8656836,-95.1577197
"PLATTE VALLEY","Sarpy","NE",1860,1867,,
"PONTON","Williamson","TX",1860,1867,,
"PRAIRIE HOME","Montgomery","TX",1860,1871,,
"SALT CREEK","Cass","NE",1860,1868,,
"SALT HILL","Jack","TX",1860,1867,,
"SANTA GERTRUDES","Kleberg","TX",1860,1866,27.5152985,-97.8841724
"SOWELL'S BLUFF","Fannin","TX",1860,1867,33.7506572,-96.1949813
"SPENCER","Atchison","KS",1860,1867,,
"STOVER'S CROSS ROADS","Kaufman","TX",1860,1870,,
"SUSQUEHANNAH","Butler","NE",1860,1867,,
"TEN MILE","Henderson","TX",1860,1866,,
"WAYSIDE","Marion","TX",1860,1866,,
"WEST FORK","Wise","TX",1860,1867,,
"BATH","Woodson","KS",1861,1869,37.8811472,-95.7333175
"BROWNSVILLE","Nemaha","NE",1861,1870,40.3977793,-95.6580455
"BURNAM","Ellis","TX",1861,1867,,
"BUTTE VALLEY","Butte","CA",1861,1871,,
"CAMDEN","Rusk","TX",1861,1866,,
"CHERRY CREEK","Anderson","KS",1861,1867,38.2408548,-95.4716487
"DANIELSVILLE","Cherokee","OK",1861,1866,,
"ESMERALDA","Mineral","NV",1861,1866,38.2865872,-118.8815295
"GOLD DIRT","Gilpin","CO",1861,1867,39.8894317,-105.5197201
"GRANITE VALE","Park","CO",1861,1870,,
"KEARNEY CITY","Kearney","NE",1861,1870,40.6416798,-99.0475864
"LANESFIELD","Johnson","KS",1861,1870,38.789452,-94.9916332
"LINCOLN","Nemaha","KS",1861,1868,,
"MIAMA PRAIRIE","Thurston","WA",1861,1868,46.8889876,-123.0523633
"MOUNT GILEAD","Anderson","KS",1861,1866,38.3752968,-95.1580275
"NEVADA","Gilpin","CO",1861,1869,,
"PARKVILLE","Summit","CO",1861,1866,39.4988727,-106.9500441
"PLUM CREEK","Kearney","NE",1861,1868,,
"SELLON'S RANCH","Yuba","CA",1861,1866,,
"TEXAS IRON WORKS","Marion","TX",1861,1866,,
"VIOLA","Sacramento","CA",1861,1866,,
"WILLOW","Union","SD",1861,1869,42.602785,-96.559487
"YANCEY","Panola","TX",1861,1866,,
"BATCHELLER","Geary","KS",1862,1868,39.1683299,-96.9125112
"BLACK HAWK POINT","Gilpin","CO",1862,1871,39.8038447,-105.4952375
"CASH CREEK","Lake","CO",1862,1871,,
"CONDIT","Marion","OR",1862,1868,44.8403734,-122.8681379
"COPPEI","Walla Walla","WA",1862,1867,46.2218058,-118.1249494
"ENTERPRISE","Red River","TX",1862,1866,,
"FLORENCE CITY","Idaho","ID",1862,1871,,
"HELL GATE","Missoula","MT",1862,1866,46.8832566,-114.0870563
"HUMBOLDT CITY","Pershing","NV",1862,1869,40.5843501,-118.2118116
"INDIAN CREEK","Linn","KS",1862,1868,,
"INGLEWOOD","Lamar","TX",1862,1866,,
"LEON","Morris","KS",1862,1869,38.8619466,-96.9258454
"MILES RANCH","Richardson","NE",1862,1867,40.0905565,-95.8613828
"MILLERS RANCH","Butte","CA",1862,1866,39.5084978,-121.4644118
"MONOND","Richardson","NE",1862,1869,40.1383341,-95.8794398
"MOUNT STERLING","Bourbon","KS",1862,1871,38.0261436,-95.0241382
"OPHIR","Washoe","NV",1862,1871,39.2924098,-119.8262972
"OSAGE","Colorado","TX",1862,1869,29.7410656,-96.714976
"PETERSBURG","Millard","UT",1862,1868,,
"PLUM GROVE","Atchison","KS",1862,1868,39.4455525,-95.0105206
"RANCHO","Wilson","TX",1862,1866,,
"SAC & FOX AGENCY","Osage","KS",1862,1870,,
"SMITHVILLE","Placer","CA",1862,1869,,
"SOLANO","Solano","CA",1862,1868,,
"STAR CITY","Pershing","NV",1862,1868,40.5443509,-118.1415307
"VALLEY CITY","Kearney","NE",1862,1867,40.6472363,-98.8670235
"WOOD VALLEY","Pueblo","CO",1862,1869,,
"WRIGHTSVILLE","Lamar","TX",1862,1866,,
"AMERICAN RANCH","Weld","CO",1863,1867,,
"BEAR CANON","Douglas","CO",1863,1867,39.54047,-104.98151
"BELLONA","Falls","TX",1863,1869,,
"BEREA","Franklin","KS",1863,1870,38.398074,-95.18525
"CANYON CITY","Lander","NV",1863,1867,39.3463163,-117.1370346
"CHURNTOWN","Shasta","CA",1863,1866,40.6779277,-122.4083434
"FAIRLAND","Marshall","KS",1863,1869,39.9661112,-96.2638996
"FOREST COVE","Union","OR",1863,1868,45.2965257,-117.8079872
"GENTRY","Harris","TX",1863,1866,,
"GRAYS RANCH","Huerfano","CO",1863,1866,,
"GREGORY'S BASIN","Lancaster","NE",1863,1870,,
"LANESBURGH","Marshall","KS",1863,1868,,
"LATHAM","Weld","CO",1863,1870,,
"LOCUST SHADE","San Joaquin","CA",1863,1868,,
"MAMMOTH LEDGE","Douglas","NV",1863,1867,38.8190739,-119.6179486
"MULLANS BRIDGE","Walla Walla","WA",1863,1867,,
"PALMYRA","Lyon","NV",1863,1866,39.1715811,-119.4793339
"PRESTON","Marin","CA",1863,1866,,
"RALSTONS","Jefferson","CO",1863,1870,39.7163781,-105.2923537
"RICH ROW","Leon","TX",1863,1866,,
"SIX MILE CREEK","Morris","KS",1863,1866,38.5602887,-96.7552882
"SOUTH WEBER","Davis","UT",1863,1868,41.1317,-111.9475
"SPRING LAKE VILLA","Utah","UT",1863,1866,,
"STAG MILLS","Franklin","TX",1863,1866,,
"TAHO","El Dorado","CA",1863,1870,,
"ALGER","","UT",1864,1867,,
"AMADOR","Lander","NV",1864,1866,39.5596469,-117.0817576
"AYERSBURGH","Ottawa","KS",1864,1868,39.0936114,-97.6780908
"BREWERS RANCH","Merrick","NE",1864,1869,,
"CROSS CREEK","Shawnee","KS",1864,1868,39.1094434,-95.9669344
"CRYSTAL PEAK","Washoe","NV",1864,1869,39.5132427,-119.9949227
"DIAMOND","Washington","UT",1864,1867,,
"E. T. CITY","Tooele","UT",1864,1866,,
"ELK CREEK","Cloud","KS",1864,1868,39.5694437,-97.4419792
"ESMERALDA","Elmore","ID",1864,1868,,
"GRANT","Geary","KS",1864,1867,,
"GREEN POINT","Clay","SD",1864,1869,42.745276,-96.8292077
"HENNEFER","Summit","UT",1864,1868,41.0166127,-111.4982578
"HOPE VALLEY","Alpine","CA",1864,1868,38.7771285,-119.9329583
"JAMES RIVER","Yankton","SD",1864,1867,42.8713859,-97.2906104
"JUNCTION HOUSE","Weld","CO",1864,1866,,
"LAKE HOUSE","Sacramento","CA",1864,1869,,
"LANGWORTH","Stanislaus","CA",1864,1871,37.7546503,-120.8974333
"LEITCH'S FERRY","Stanislaus","CA",1864,1866,,
"LOG CHAIN","Nemaha","KS",1864,1868,,
"MOUND","Wasatch","UT",1864,1866,,
"MOUNTAIN","Morgan","UT",1864,1871,,
"OSAGE","Miami","KS",1864,1869,38.4258511,-94.8382949
"PAINESVILLE","Nevada","CA",1864,1869,,
"PORTER","Morgan","UT",1864,1866,,
"PRIMROSE","Douglas","NE",1864,1870,41.2833325,-96.3003021
"ROCK CITY","Carbon","WY",1864,1866,,
"ROUND VALLEY","Millard","UT",1864,1866,39.1521827,-112.0654891
"RUBY CITY","Owyhee","ID",1864,1867,43.0251596,-116.7376249
"SAN CARLOS","Tulare","CA",1864,1866,,
"SARPY","Sarpy","NE",1864,1866,,
"SHAMBIP","Tooele","UT",1864,1868,40.3368885,-112.4613423
"SHERIDAN","Lyon","KS",1864,1866,38.506956,-96.2619425
"SILVER KING","Alpine","CA",1864,1866,,
"SILVEYVILLE","Solano","CA",1864,1871,38.4376865,-121.8238513
"SNUGVILLE","San Joaquin","CA",1864,1869,,
"SOLDIERS BRIDGE","Lassen","CA",1864,1867,,
"SPRINGTOWN","Sanpete","UT",1864,1870,,
"UNUNDA","Brown","KS",1864,1871,39.858605,-95.414796
"VINELAND","Washington","UT",1864,1866,,
"WEBER","Morgan","UT",1864,1868,41.036056,-111.6768769
"BIG SANDY","Jefferson","NE",1865,1870,40.2166686,-97.3642071
"CHOTEAU","Bon Homme","SD",1865,1868,,
"DENNISON","Franklin","KS",1865,1868,,
"EAGAN STATION","Umatilla","OR",1865,1867,,
"EL DORADO CANON","Clark","NV",1865,1867,35.7069318,-114.7105314
"EL DORADO CANON","Mohave","AZ",1865,1867,,
