"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"SAN MARCOS","Hays","TX",1846,,29.884296,-97.942057
"ASTORIA","Clatsop","OR",1847,,46.189369,-123.8352045
"BURKEVILLE","Newton","TX",1847,,30.9991706,-93.6693598
"CAMERON","Milam","TX",1847,,30.8519367,-96.9771007
"CASTROVILLE","Medina","TX",1847,,29.3516512,-98.8867228
"CHAPEL HILL","Washington","TX",1847,,30.1427171,-96.2569071
"DOAKSVILLE","Choctaw","OK",1847,1903,,
"ERIN","Jasper","TX",1847,1923,30.7796473,-93.9968529
"FRELSBURG","Colorado","TX",1847,1908,29.8710611,-96.5466383
"GILMER","Upshur","TX",1847,,32.731998,-94.939259
"GRAND BLUFF","Panola","TX",1847,1887,32.2718251,-94.3432523
"GREENVILLE","Hunt","TX",1847,,33.1246718,-96.1171186
"LARISSA","Cherokee","TX",1847,1905,32.0559958,-95.324951
"LIVINGSTON","Polk","TX",1847,,30.7104792,-94.9481782
"MOUNT PLEASANT","Titus","TX",1847,,33.1555206,-94.9697939
"OREGON CITY","Clackamas","OR",1847,,45.3567875,-122.5962024
"PALESTINE","Anderson","TX",1847,,31.7582267,-95.6274556
"PENDLETON","Sabine","TX",1847,1907,,
"RED OAK","Ellis","TX",1847,,32.5323925,-96.8178841
"RUSK","Cherokee","TX",1847,,31.7947739,-95.1510274
"SHERMAN","Grayson","TX",1847,,33.5943881,-96.6017673
"SPRINGFIELD","Limestone","TX",1847,1878,31.6596122,-96.4827583
"TAHLEQUAH","Cherokee","OK",1847,,35.9201156,-94.9836527
"TYLER","Smith","TX",1847,,32.3682425,-95.3261456
"WHARTON","Wharton","TX",1847,,29.3107895,-96.0991504
"WHITE OAK","Hopkins","TX",1847,1888,33.1467821,-95.457173
"WOODVILLE","Tyler","TX",1847,,30.774042,-94.417923
"BLACK JACK  GROVE","Hopkins","TX",1848,1896,,
"BUENA VISTA","Shelby","TX",1848,1886,,
"DENTON CREEK","Denton","TX",1848,1879,33.0417894,-97.1933474
"DUCK CREEK","Dallas","TX",1848,1887,32.912624,-96.6388833
"FARMER'S BRANCH","Dallas","TX",1848,1954,32.9346625,-96.8883794
"FREDERICKSBURG","Gillespie","TX",1848,,30.2861599,-98.8865786
"GEORGETOWN","Williamson","TX",1848,,30.622687,-97.687991
"GRAY ROCK","Franklin","TX",1848,1906,33.1590068,-95.1268847
"IONI","Anderson","TX",1848,1900,,
"LAKE CREEK","Delta","TX",1848,,33.4466181,-95.5879307
"LOCKHART","Caldwell","TX",1848,,29.8836665,-97.6741435
"MCKINNEY","Collin","TX",1848,,33.202118,-96.637342
"MILLVILLE","Rusk","TX",1848,1897,,
"PINE BLUFFS","Red River","TX",1848,,,
"ANADARCO","Rusk","TX",1849,1878,31.9282247,-94.8763265
"ANDERSON","Grimes","TX",1849,,30.4888494,-95.988141
"BELLEVIEW","Rusk","TX",1849,1881,,
"BELLVILLE","Austin","TX",1849,,29.9504746,-96.2550608
"BELMONT","Gonzales","TX",1849,,29.5232893,-97.6838872
"BENICIA","Solano","CA",1849,,38.049365,-122.1585777
"BOGGY DEPOT","Atoka","OK",1849,1944,34.2987014,-96.3024934
"BRAZOS  SANTIAGO","Cameron","TX",1849,1881,26.065634,-97.1585824
"BROWNSVILLE","Cameron","TX",1849,,25.931993,-97.499021
"CARTHAGE","Panola","TX",1849,,32.1549268,-94.3393549
"CLINTON","Dewitt","TX",1849,1886,,
"CORSICANA","Navarro","TX",1849,,32.092251,-96.4648073
"EAGLE LAKE","Colorado","TX",1849,,29.5888351,-96.33387
"HALLETTSVILLE","Lavaca","TX",1849,,29.443317,-96.942305
"INDIANOLA","Calhoun","TX",1849,1887,28.5119449,-96.487475
"JONESVILLE","Harrison","TX",1849,,32.49871,-94.1116423
"KAUFMAN","Kaufman","TX",1849,,32.5709248,-96.3123302
"LAREDO","Webb","TX",1849,,27.5067748,-99.508931
"MILLICAN","Brazos","TX",1849,,30.4684486,-96.2045068
"MONTEREY","Monterey","CA",1849,,36.5952358,-121.9015712
"MOUNT ENTERPRISE","Rusk","TX",1849,,31.9177962,-94.6790876
"NEW SALEM","Rusk","TX",1849,1955,31.9415576,-94.9596616
"PORTLAND","Multnomah","OR",1849,,45.5215071,-122.6739849
"PRAIRIE PLAINS","Grimes","TX",1849,1907,,
"RIO GRANDE CITY","Starr","TX",1849,1895,26.390334,-98.816157
"SACRAMENTO CITY","Sacramento","CA",1849,1883,38.5621278,-121.5018998
"SALEM","Marion","OR",1849,,44.9428975,-123.0350963
"SALT LAKE CITY","Salt Lake","UT",1849,,40.7607794,-111.8910474
"SAN FRANCISCO","San Francisco","CA",1849,,37.7749295,-122.4194155
"SANTA FE","Santa Fe","NM",1849,,35.6869752,-105.937799
"SHOCKEY'S PRAIRIE","Lamar","TX",1849,1879,,
"SONOMA","Sonoma","CA",1849,,38.291859,-122.4580356
"SPRING HILL","Navarro","TX",1849,1906,31.9362686,-96.7102684
"STOCKTON","San Joaquin","CA",1849,,37.9574238,-121.289113
"SULPHUR BLUFF","Hopkins","TX",1849,,33.3324971,-95.3947814
"VERNON","Sutter","CA",1849,1878,38.7860123,-121.6185714
"WALNUT HILL","Panola","TX",1849,1880,,
"ALBANY","Linn","OR",1850,,44.637344,-123.0978724
"ATHENS","Henderson","TX",1850,,32.205889,-95.850477
"BUTTEVILLE","Marion","OR",1850,1905,45.2623415,-122.8403743
"CENTERVILLE","Leon","TX",1850,,31.258366,-95.976735
"COLD SPRING","San Jacinto","TX",1850,,30.592421,-95.1293818
"FAYETTEVILLE","Fayette","TX",1850,,29.9055638,-96.6735611
"FOREST HOME","Cass","TX",1850,1883,33.2267947,-94.1729665
"FORT BRIDGER","Uinta","WY",1850,,41.2688392,-110.3398785
"FORT LARAMIE","Goshen","WY",1850,,42.2127448,-104.5171788
"GAY HILL","Washington","TX",1850,1975,30.271879,-96.494135
"HILLSBORO","Washington","OR",1850,,45.5223789,-122.9903216
"JACKSONVILLE","Cherokee","TX",1850,,31.961368,-95.277146
"KICKAPOO","Anderson","TX",1850,1905,,
"KIOMATIA","Red River","TX",1850,1954,33.9376069,-95.2252307
"LAS VEGAS","San Miguel","NM",1850,,35.5939325,-105.2177855
"LINN FLAT","Nacogdoches","TX",1850,1918,31.7898967,-94.7318788
"LOS ANGELES","Los Angeles","CA",1850,,34.05618,-118.3323
"MAGNOLIA SPRINGS","Jasper","TX",1850,,30.7354815,-94.0265754
"MARYSVILLE","Yuba","CA",1850,,39.1457253,-121.5913547
"MILWAUKIE","Clackamas","OR",1850,1929,45.4411111,-122.6375
"MINDEN","Rusk","TX",1850,,32.013499,-94.7074334
"MISSION SAN JOSE","Alameda","CA",1850,1960,37.5482697,-121.9885719
"MOLALLA","Clackamas","OR",1850,,45.1533333,-122.5941667
"NAPA CITY","Napa","CA",1850,1890,38.2971367,-122.2855293
"NEVADA CITY","Nevada","CA",1850,,39.2654494,-121.0191153
"OLYMPIA","Thurston","WA",1850,,47.0378741,-122.9006951
"PEMBINA","Pembina","ND",1850,,48.970513,-97.2514
"PILOT GROVE","Grayson","TX",1850,1907,33.4378875,-96.4247062
"PLACERVILLE","El Dorado","CA",1850,,38.7296252,-120.798546
"PLEASANT HILL","Lane","OR",1850,1922,43.9588889,-122.915
"PLENITUDE","Anderson","TX",1850,1883,,
"ROMA","Starr","TX",1850,,26.402921,-98.991208
"SAINT HELEN","Columbia","OR",1850,1913,45.8595589,-122.813159
"SANTA BARBARA","Santa Barbara","CA",1850,,34.4291637,-119.6940235
"SANTA CRUZ","Santa Cruz","CA",1850,,36.976617,-122.0263517
"SANTYAM FORKS","Linn","OR",1850,1952,44.6934556,-122.8764789
"SMITHLAND","Marion","TX",1850,1980,32.8140288,-94.1682418
"SUGAR HILL","Panola","TX",1850,1904,32.2132148,-94.5593712
"VANCOUVER","Clark","WA",1850,,45.6406346,-122.6232842
"WAXAHACHIE","Ellis","TX",1850,,32.388608,-96.844871
"WEAVERVILLE","Trinity","CA",1850,,40.7332,-122.9425265
"ALBUQUERQUE","Bernalillo","NM",1851,,35.0844909,-106.6511367
"ALUM CREEK","Bastrop","TX",1851,1898,30.0677188,-97.2174895
"AMERICAN FORK","Utah","UT",1851,,40.3752288,-111.7963201
"ANTIOCH","Contra Costa","CA",1851,,37.9968661,-121.8094002
"BIDWELL'S BAR","Butte","CA",1851,1900,39.5565531,-121.4413559
"BIG BAR","Trinity","CA",1851,,40.7431971,-123.2672564
"CALEDONIA","Rusk","TX",1851,1905,31.9240584,-94.5268724
"CASCADES","Skamania","WA",1851,1907,45.6684503,-121.8961911
"CATHLAMET","Wahkiakum","WA",1851,,46.2023053,-123.3848308
"CHICO","Butte","CA",1851,,39.7276612,-121.8385888
"COLOMA","El Dorado","CA",1851,,38.800457,-120.8904937
"COTTON GIN","Freestone","TX",1851,1908,31.6810014,-96.3605322
"CYPRESS TOP","Harris","TX",1851,1903,,
"DAYTON","Yamhill","OR",1851,,45.2163889,-123.0844444
"ELKTON","Douglas","OR",1851,,43.6380556,-123.5702778
"EMPIRE","Stanislaus","CA",1851,,37.6379865,-120.9010425
"FAIR PLAY","Panola","TX",1851,1904,32.147106,-94.531315
"FAIRFIELD","Freestone","TX",1851,,31.725657,-96.157627
"FALCON HEIGHTS","Starr","TX",1851,,26.560746,-99.123641
"FORT UNION","Mora","NM",1851,1891,35.907262,-105.0122258
"FRIENDSHIP","Harrison","TX",1851,1905,32.57927,-94.600501
"GAINESVILLE","Cooke","TX",1851,,33.624449,-97.142665
"GEORGETOWN","El Dorado","CA",1851,,38.9068446,-120.8363238
"GILROY","Santa Clara","CA",1851,,37.0057816,-121.5682751
"GOODYEARS BAR","Sierra","CA",1851,,39.5398949,-120.8843931
"HORR'S RANCH","Stanislaus","CA",1851,1895,,
"JACKSON","Amador","CA",1851,,38.3532466,-120.7760462
"JACKSONVILLE","Tuolumne","CA",1851,1918,,
"JOHNSON'S STATION","Tarrant","TX",1851,1905,32.6920772,-97.1280659
"KEMP","Kaufman","TX",1851,,32.442554,-96.231553
"KNIGHTS FERRY","Stanislaus","CA",1851,1962,37.8204833,-120.6727051
"LAFAYETTE","Yamhill","OR",1851,,45.2442834,-123.1148259
"LINWOOD","Cherokee","TX",1851,1903,31.6643437,-94.9904935
"LONG POINT","Washington","TX",1851,1907,30.2366025,-96.5280253
"MANTI","Sanpete","UT",1851,,39.2674618,-111.6365849
"MAPLE SPRINGS","Red River","TX",1851,1880,,
"MARIPOSA","Mariposa","CA",1851,,36.1832759,-117.659514
"MARLIN","Falls","TX",1851,,31.3076693,-96.896247
"MARTINEZ","Contra Costa","CA",1851,,38.0193657,-122.1341321
"MERRILLTOWN","Travis","TX",1851,1902,30.4546459,-97.6950068
"MEYERSVILLE","Dewitt","TX",1851,,,
"MILLWOOD","Collin","TX",1851,1907,32.9959533,-96.4183186
"MOKELUMNE HILL","Calaveras","CA",1851,,38.3004709,-120.7063219
"MOON'S RANCH","TEHAMA","CA",1851,1887,,
"MORMON ISLAND","Sacramento","CA",1851,1890,38.703514,-121.1174457
"MURPHY'S","Calaveras","CA",1851,,38.1374202,-120.4596437
"NICOLAUS","Sutter","CA",1851,,38.9032305,-121.5777385
"NORTH YAMHILL","Yamhill","OR",1851,1908,45.3415037,-123.1873291
"OAK POINT","Cowlitz","WA",1851,1937,46.1909435,-123.1887321
"PAROWAN","Iron","UT",1851,,37.8410864,-112.8302218
"PAYSON","Utah","UT",1851,,40.0430102,-111.7302071
"PRAIRIE LEA","Caldwell","TX",1851,,29.731509,-97.753437
"QUITMAN","Wood","TX",1851,,32.7966697,-95.4491799
"RETREAT","Grimes","TX",1851,1907,,
"ROUGH AND READY","Nevada","CA",1851,,39.2301715,-121.1360642
"SALMON FALLS","El Dorado","CA",1851,1912,38.7579571,-121.0582776
"SALT CREEK","Juab","UT",1851,1882,39.7102336,-111.8363216
"SAN ELIZARIO","El Paso","TX",1851,,31.588219,-106.273208
"SAN JOAQUIN","San Joaquin","CA",1851,1888,37.7285397,-121.1774393
"SAN JUAN","San Benito","CA",1851,1905,36.8418104,-121.5319726
"SAN LUIS OBISPO","San Luis Obispo","CA",1851,,35.2838111,-120.6490348
"SAN MIGUEL","San Miguel","NM",1851,1910,35.3644889,-105.450845
"SAN RAFAEL","Marin","CA",1851,,37.9727013,-122.5319208
"SANTA CLARA","Santa Clara","CA",1851,,37.3446637,-121.944124
"SCOTTSBURG","Douglas","OR",1851,,43.654006,-123.8167679
"SHASTA","Shasta","CA",1851,,40.588206,-122.4100094
"SISTERDALE","Kendall","TX",1851,1964,29.9752136,-98.7214171
"SOCORRO","El Paso","TX",1851,1915,31.635391,-106.2822027
"SOCORRO","Socorro","NM",1851,,34.0583995,-106.8914159
"SONORA","Tuolumne","CA",1851,,37.9799245,-120.3707488
"SPRINGVILLE","Utah","UT",1851,,40.1619001,-111.6104748
"SUTHERLAND SPRINGS","Wilson","TX",1851,,29.274878,-98.055907
"TECOLOTE","San Miguel","NM",1851,1923,35.4603222,-105.2805641
"TEHAMA","Tehama","CA",1851,,40.0271015,-122.1211006
"TRINIDAD","Humboldt","CA",1851,,41.0604022,-124.1436803
"UNIONVILLE","Cass","TX",1851,1879,,
"VALLEJO","Solano","CA",1851,,38.1040864,-122.2566367
"VOLCANO","Amador","CA",1851,,38.4429658,-120.6307628
"WILLAMETTE FORKS","Lane","OR",1851,1884,44.1123468,-123.0581421
"YONCALLA","Douglas","OR",1851,,43.5952778,-123.2838889
"YORKTOWN","Dewitt","TX",1851,,,
"YUBA CITY","Sutter","CA",1851,,39.1393365,-121.6166331
"ABIQUIU","Rio Arriba","NM",1852,,36.207241,-106.3186397
"ALAMO","Contra Costa","CA",1852,,37.8671473,-122.0302396
"ALTO","Cherokee","TX",1852,,31.6493309,-95.0733269
"AMITY","Yamhill","OR",1852,,45.1136111,-123.2052778
"ANAQUA","Victoria","TX",1852,1919,,
"AUBURN","Placer","CA",1852,,38.8993431,-121.0693898
"BASIN SPRINGS","Grayson","TX",1852,1904,33.7267721,-96.8369459
"BELTON","Bell","TX",1852,,31.0561857,-97.4598684
"BETHEL","Anderson","TX",1852,1914,31.9201636,-95.9202415
"BIG OAK FLAT","Tuolumne","CA",1852,,37.8227058,-120.2560234
"BODEGA","Sonoma","CA",1852,,38.345194,-122.9738878
"BOLD  SPRINGS","McLennan","TX",1852,1882,31.7790503,-97.1338928
"BROWNSBORO","Henderson","TX",1852,,32.3027615,-95.6176086
"BUCKSPORT","Humboldt","CA",1852,1926,40.744571,-124.1981163
"BURNET","Burnet","TX",1852,,30.757854,-98.222504
"CANTON","Van Zandt","TX",1852,,32.5609246,-95.8740793
"CEDAR CREEK","Bastrop","TX",1852,,30.0858475,-97.4981983
"CEDAR HILL","Dallas","TX",1852,,32.591371,-96.934292
"CHERINO","Nacogdoches","TX",1852,1879,,
"CHINOOK","Pacific","WA",1852,,46.2735,-123.9458081
"COFFEEVILLE","Upshur","TX",1852,1915,32.8293006,-94.757709
"COLUMBIA","Tuolumne","CA",1852,,38.0363119,-120.4013061
"COSUMNE","Sacramento","CA",1852,1915,38.4924085,-121.1749466
"COTTONWOOD","Shasta","CA",1852,,40.3857087,-122.2808356
"DALLAS","Polk","OR",1852,,44.9163889,-123.3036111
"DARDANELLES","Jackson","OR",1852,1878,42.4290116,-123.0581038
"DOWNIEVILLE","Sierra","CA",1852,,39.5593405,-120.8268905
"DRESDEN","Navarro","TX",1852,1907,32.0307099,-96.6805459
"DRYTOWN","Amador","CA",1852,1963,38.4410213,-120.8543816
"EAGLE PASS","Maverick","TX",1852,,28.7042,-100.482526
"EL PASO","El Paso","TX",1852,,31.795006,-106.376929
"FAIRFIELD","Marion","OR",1852,1902,45.134563,-123.00621
"FERNANDEZ DE TAOS","Taos","NM",1852,1885,36.4072485,-105.5730665
"FILLMORE CITY","Millard","UT",1852,1884,,
"GARDEN VALLEY","El Dorado","CA",1852,,38.8587897,-120.8493804
"GARDEN VALLEY","Smith","TX",1852,1954,32.5259727,-95.5424594
"GRASS VALLEY","Nevada","CA",1852,,39.2190608,-121.0610606
"GREENWOOD","El Dorado","CA",1852,,38.8965664,-120.9127166
"HOWARD","Bell","TX",1852,1889,,
"INDEPENDENCE","Polk","OR",1852,,44.8525,-123.1894444
"IONE VALLEY","Amador","CA",1852,1880,38.3596355,-120.9927195
"LAKE","Trinity","TX",1852,,,
"LINDEN","Cass","TX",1852,,33.0108856,-94.3645136
"LITTLE ELM","Denton","TX",1852,,33.1540018,-96.9477934
"LYNCHBURG","Harris","TX",1852,1927,29.7871704,-95.0554851
"NASHVILLE","El Dorado","CA",1852,1907,38.5787952,-120.8452145
"NORTH CANYONVILLE","Douglas","OR",1852,1892,42.9273406,-123.2811748
"NORTHBRANCH","Calaveras","CA",1852,1925,,
"OAKLAND","Douglas","OR",1852,,43.4283333,-123.2980556
"OMEGA","Upshur","TX",1852,1899,,
"OYSTER CREEK","Brazoria","TX",1852,1899,29.0030239,-95.3318823
"PETALUMA","Sonoma","CA",1852,,38.232417,-122.6366524
"PLANO","Collin","TX",1852,,33.015107,-96.6825066
"PLEASANT GROVE","Utah","UT",1852,,40.3627295,-111.7382622
"PORT SULLIVAN","Milam","TX",1852,1943,30.8835231,-96.7033082
"PORT TOWNSEND","Jefferson","WA",1852,,48.1182363,-122.7677029
"PRESTON","Grayson","TX",1852,1914,33.8823234,-96.6330516
"RAINIER","Columbia","OR",1852,,46.0851127,-122.9309437
"ROSE HILL","Harris","TX",1852,1905,30.0707743,-95.7035576
"ROSELAND","Collin","TX",1852,1907,,
"SALADO","Bell","TX",1852,,30.9493499,-97.5441763
"SALT CREEK","Polk","OR",1852,1903,44.9956722,-123.3528825
"SAN BARNARDINO","San Bernardino","CA",1852,,34.13147,-117.29463
"SAN RAMON","Contra Costa","CA",1852,,37.7752052,-121.9794042
"SANTA ROSA","Sonoma","CA",1852,,38.4163011,-122.6619301
"SEATTLE","King","WA",1852,,47.6062095,-122.3320708
"SIUSLAW","Lane","OR",1852,1898,43.9861111,-124.1044444
"STEILACOOM","Pierce","WA",1852,1971,47.1722,-122.5988
"SUBLIMITY","Marion","OR",1852,,44.8295663,-122.7945335
"SUTTER CREEK","Amador","CA",1852,,38.3929675,-120.8024357
"SWEET HOME","Lavaca","TX",1852,,29.3408247,-97.0791551
"TENNESSEE COLONY","Anderson","TX",1852,,31.8346064,-95.8408781
"TOOELE","Tooele","UT",1852,,40.5318887,-112.2988357
"VALLEY","Guadalupe","TX",1852,1907,,
"WASHOUGAL","Clark","WA",1852,,45.5781241,-122.3538151
"WHISKEYTOWN","Shasta","CA",1852,,40.6387601,-122.5597373
"YANKEE JIM'S","Placer","CA",1852,1940,39.0293428,-120.8616029
"ALVARADO","Alameda","CA",1853,1959,37.5952005,-122.0768144
"ANGELS CAMP","Calaveras","CA",1853,,38.0696443,-120.5410346
"AVANT","Freestone","TX",1853,1885,,
"BEN FRANKLIN","Delta","TX",1853,,33.480509,-95.771279
"BLUFF SPRINGS","Travis","TX",1853,1902,30.157712,-97.7688933
"CAT SPRING","Austin","TX",1853,,29.8470726,-96.3264519
"COLBERT","Bryan","OK",1853,,33.8592283,-96.5064812
"COLITA","Polk","TX",1853,1909,30.8838001,-95.0099345
"CONCRETE","Dewitt","TX",1853,1907,,
"CRESCENT CITY","Del Norte","CA",1853,,41.7559481,-124.2017474
"DIAMOND SPRING","El Dorado","CA",1853,1950,38.6946259,-120.8149355
"DRAPER","Salt Lake","UT",1853,,40.3577286,-111.8621554
"EUGENE CITY","Lane","OR",1853,1889,44.0540136,-123.0936983
"EUREKA","Humboldt","CA",1853,,40.8020712,-124.1636729
"FIDDLETOWN","Amador","CA",1853,,38.5037966,-120.7554891
"HARRISBURGH","Harris","TX",1853,1927,29.7182845,-95.2796581
"HELENA","Karnes","TX",1853,1951,28.9538637,-97.8233342
"JAMESTOWN","Tuolumne","CA",1853,,37.9552028,-120.4221395
"LEHI CITY","Utah","UT",1853,1904,40.3916172,-111.8507662
"LEXINGTON","Lee","TX",1853,,30.415266,-97.009281
"LIBERTY HILL","Williamson","TX",1853,,30.6673244,-97.9147184
"LONG TOM","Lane","OR",1853,1904,44.0495672,-123.3895418
"MICCO","McIntosh","OK",1853,1886,,
"MOSCOW","Polk","TX",1853,,30.9138273,-94.8266465
"MOUNT CARMEL","Smith","TX",1853,1904,,
"NACHES","Houston","TX",1853,1882,31.5440676,-95.2277198
"NEW ULM","Austin","TX",1853,,29.890163,-96.488705
"NEWTON","Newton","TX",1853,,30.846608,-93.759127
"OSWEGO","Clackamas","OR",1853,1961,45.4206749,-122.6706498
"PROVO CITY","Utah","UT",1853,1904,40.2338438,-111.6585337
"RED BLUFF","Tehama","CA",1853,,40.1784886,-122.2358302
"ROUND PRAIRIE","Douglas","OR",1853,1918,43.0881721,-123.3695139
"SAN LEANDRO","Alameda","CA",1853,1915,37.7181536,-122.1431661
"SPANISH FLAT","El Dorado","CA",1853,1888,38.8232348,-120.8093789
"TARKINGTONS PRAIRIE","Liberty","TX",1853,1914,30.2624328,-94.9246501
"WATSONVILLE","Santa Cruz","CA",1853,,36.9105088,-121.7552279
"WEBBERVILLE","Travis","TX",1853,1903,30.231045,-97.5166653
"WIESS' BLUFF","Jasper","TX",1853,1908,30.2574317,-94.0960135
"YOLO","Yolo","CA",1853,,38.5776832,-121.5307895
"YREKA","Siskiyou","CA",1853,,41.7293075,-122.6372486
"ALAMEDA","Alameda","CA",1854,,37.7652065,-122.2416355
"ALVARADO","Johnson","TX",1854,,32.41565,-97.210747
"ALVISO","Santa Clara","CA",1854,,37.426051,-121.9752373
"BELMONT","San Mateo","CA",1854,,37.5224367,-122.2758008
