"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"BOONVILLE","Brazos","TX",1842,1866,30.6707532,-96.3246843
"BURLEIGH","Austin","TX",1842,1913,29.9196707,-96.1502386
"CROFT'S MILLS","Harris","TX",1842,1848,,
"FORT GIBSON","Muskogee","OK",1842,,35.7938563,-95.2391873
"INDUSTRY","Austin","TX",1842,,29.973667,-96.502055
"PARIS","Lamar","TX",1842,,33.660037,-95.55111
"PINE ISLAND","Austin","TX",1842,,30.0579976,-96.0374576
"WEBBER'S PRAIRIE","Travis","TX",1842,1853,,
"ARNOLD'S","Waller","TX",1843,1848,,
"BLOSSOM PRAIRIE","Lamar","TX",1843,1888,,
"BOSTON","Bowie","TX",1843,,33.4415086,-94.4196452
"CREEK AGENCY","Muskogee","OK",1843,1872,35.7844444,-95.4733333
"FLOURNOY'S","Nacogdoches","TX",1843,1852,,
"FORT SCOTT","Bourbon","KS",1843,,37.8296951,-94.7052171
"HENDERSON","Rusk","TX",1843,,32.148782,-94.7989
"HONEY GROVE","Fannin","TX",1843,,33.5826343,-95.90958
"HUGHES'","Cass","TX",1843,1849,,
"JEFFERSON","Marion","TX",1843,,32.7562979,-94.3464133
"MOUNT MOURN","Panola","TX",1843,1849,,
"PARRY'S","Panola","TX",1843,1851,,
"TOWN BLUFF","Tyler","TX",1843,1931,30.7879803,-94.1804689
"WEAVER'S","Bowie","TX",1843,1848,,
"WHEELOCK","Robertson","TX",1843,,30.8989566,-96.3919163
"ALTA SPRINGS","Falls","TX",1844,1868,31.2860113,-96.6705351
"BONHAM","Fannin","TX",1844,,33.576174,-96.17775
"BRENHAM","Washington","TX",1844,,30.169559,-96.397362
"CHAMBERS' CREEK","Ellis","TX",1844,1891,,
"CORPUS CHRISTI","Nueces","TX",1844,,27.798746,-97.427237
"DALLAS","Dallas","TX",1844,,32.7830556,-96.8066667
"FORT WASHITA","Bryan","OK",1844,1880,34.102874,-96.5463855
"MELTON'S","Navarro","TX",1844,1852,,
"PORT CAVALLO","Matagorda","TX",1844,1853,,
"BEDI","Grimes","TX",1845,1866,,
"COW CREEK","Newton","TX",1845,,30.5735359,-93.7285073
"CUNNINGHAM'S","Bastrop","TX",1845,1870,,
"GRAND CANE","Liberty","TX",1845,1870,30.3210425,-94.7504803
"HALLETT'S","Lavaca","TX",1845,1848,,
"HINDS'","Brazoria","TX",1845,1854,,
"LIVERPOOL","Brazoria","TX",1845,,29.293967,-95.278604
"MAYHEW","Choctaw","OK",1845,1902,34.0609315,-95.8860881
"NECHES SALINE","Smith","TX",1845,1851,,
"NEW BRAUNFELS","Comal","TX",1845,,29.696759,-98.116535
"POINT ISABEL","Cameron","TX",1845,1930,26.0768697,-97.209045
"RATCLIFF'S","Tyler","TX",1845,1852,30.8435341,-94.2626941
"SAND HILLS","Rusk","TX",1845,1854,,
"SEMPRONIUS","Austin","TX",1845,1905,30.0702201,-96.2805193
"SHANNON'S","Montgomery","TX",1845,1857,30.3690952,-95.7957827
"SWEARINGEN'S","Austin","TX",1845,1856,29.849674,-96.2688531
"WHEELOCK","McCurtain","OK",1845,1895,33.9894444,-94.9902778
"BUCKNER","Collin","TX",1846,1848,33.2176162,-96.6636044
"CHAMBERSIA","Chambers","TX",1846,1860,,
"FLINT","Adair","OK",1846,1896,,
"HAMBLIN","Harris","TX",1846,1851,,
"LEONA","Leon","TX",1846,,31.1554059,-95.9684898
"MILAM","Sabine","TX",1846,,31.4329825,-93.8476502
"MULBERRY GROVE","Rusk","TX",1846,1849,,
"PALMER'S","San Jacinto","TX",1846,1910,,
"ROUND TOP","Fayette","TX",1846,,30.063611,-96.693011
"SAN MARCOS","Hays","TX",1846,,29.884296,-97.942057
"WEVER'S","Bowie","TX",1846,1848,,
"WILSON'S","Tyler","TX",1846,1852,,
"ADAM'S BAYOU","Orange","TX",1847,1848,30.0482667,-93.7298881
"ANGLIN'S","Anderson","TX",1847,1849,,
"ASHTON'S","Shelby","TX",1847,1854,31.8837806,-93.9804682
"ASTORIA","Clatsop","OR",1847,,46.189369,-123.8352045
"ATTOYAQUE","San Augustine","TX",1847,1848,,
"AYISH BAYOU","San Augustine","TX",1847,1848,31.1260262,-94.0618575
"BAIZETT","Navarro","TX",1847,1851,,
"BEAR CREEK","Sabine","TX",1847,1866,31.2943526,-93.7837938
"BORDER","Harrison","TX",1847,1849,,
"BRUSHY","Williamson","TX",1847,1848,,
"BUFFALO","Henderson","TX",1847,1868,32.2723687,-96.2799781
"BURKEVILLE","Newton","TX",1847,,30.9991706,-93.6693598
"CAMERON","Milam","TX",1847,,30.8519367,-96.9771007
"CASTROVILLE","Medina","TX",1847,,29.3516512,-98.8867228
"CEDAR BAYOU","Chambers","TX",1847,1866,,
"CENTRAL ACADEMY","Harrison","TX",1847,1849,,
"CHAPEL HILL","Washington","TX",1847,,30.1427171,-96.2569071
"DANVILLE","Montgomery","TX",1847,1872,,
"DOAKSVILLE","Choctaw","OK",1847,1903,,
"ERIN","Jasper","TX",1847,1923,30.7796473,-93.9968529
"FIREMAN'S HILL","San Jacinto","TX",1847,1850,30.592421,-95.1293818
"FRELSBURG","Colorado","TX",1847,1908,29.8710611,-96.5466383
"GILMER","Upshur","TX",1847,,32.731998,-94.939259
"GLADE SPRING","Harrison","TX",1847,1866,,
"GRAND BLUFF","Panola","TX",1847,1887,32.2718251,-94.3432523
"GREEN'S","Polk","TX",1847,1853,,
"GREENVILLE","Hunt","TX",1847,,33.1246718,-96.1171186
"HACKBERRY BLUFF","Collin","TX",1847,1848,,
"INDIAN POINT","Calhoun","TX",1847,1849,28.5119449,-96.487475
"JOHN'S","Chambers","TX",1847,1859,,
"LARISSA","Cherokee","TX",1847,1905,32.0559958,-95.324951
"LIVINGSTON","Polk","TX",1847,,30.7104792,-94.9481782
"LOCKRANZY","Cherokee","TX",1847,1851,,
"LONGWOOD","Sabine","TX",1847,1852,,
"LOOK OUT","Upshur","TX",1847,1848,,
"MARION","Angelina","TX",1847,1876,31.3996296,-94.5202059
"MONTEREY","Harrison","TX",1847,1848,,
"MOUNT PLEASANT","Titus","TX",1847,,33.1555206,-94.9697939
"NECHE","Houston","TX",1847,1848,31.5440676,-95.2277198
"OREGON CITY","Clackamas","OR",1847,,45.3567875,-122.5962024
"PALESTINE","Anderson","TX",1847,,31.7582267,-95.6274556
"PARKER'S POINT","Brazoria","TX",1847,1848,,
"PENDLETON","Sabine","TX",1847,1907,,
"PINCKNEYVILLE","Denton","TX",1847,1848,,
"PINE HILLS","Rusk","TX",1847,1856,32.1046071,-94.605207
"RED OAK","Ellis","TX",1847,,32.5323925,-96.8178841
"REEL FOOT","Harrison","TX",1847,1851,,
"ROCKY MILLS","Lavaca","TX",1847,1855,,
"RUSK","Cherokee","TX",1847,,31.7947739,-95.1510274
"SAINT JOSEPH'S","Aransas","TX",1847,1849,,
"SAN JACINTO","Harris","TX",1847,1866,29.7056271,-95.1154866
"SHERMAN","Grayson","TX",1847,,33.5943881,-96.6017673
"SPRINGFIELD","Limestone","TX",1847,1878,31.6596122,-96.4827583
"TAHLEQUAH","Cherokee","OK",1847,,35.9201156,-94.9836527
"TARRANT","Hopkins","TX",1847,1871,,
"TEWOCKONY SPRINGS","Limestone","TX",1847,1862,,
"TYLER","Smith","TX",1847,,32.3682425,-95.3261456
"UNION SPRINGS","Harrison","TX",1847,1857,,
"WALLING'S FERRY","Rusk","TX",1847,1872,,
"WALLING'S MILLS","Rusk","TX",1847,1848,,
"WARSAW PRAIRIE","Kaufman","TX",1847,1858,,
"WHARTON","Wharton","TX",1847,,29.3107895,-96.0991504
"WHITE OAK","Hopkins","TX",1847,1888,33.1467821,-95.457173
"WOODVILLE","Tyler","TX",1847,,30.774042,-94.417923
